index	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
547.332_C24H52BN3O5Se_2.99_2275	77187397.65874723	367165063.62359244	16105751.243929652	248659679.79534024	328910128.671169	117942724.49594308	108899351.66789298	112927056.82352154	259513168.85160872	87103176.99312308	138332611.68961436	14542288.574758112	337461393.2603073	48459602.479071096	55644110.20127933	167442.07346791035	129045476.12429494	144938809.25646037	144938809.25646037	196565614.51177168	93312004.00114909	144938809.25646037	192618808.6529567	110913204.24570726	110913204.24570726	110913204.24570726	254086424.32347447	98001264.33050802	110913204.24570726	192277119.43622416	1548545713.4915392	2319020948.103366	2319020948.103366	1572524916.0941734	746496032.0091927	2319020948.103366	770475234.6118268
546.84__3.63_3268	79308797.54927641	183677540.93516824	85724896.95356302	13750820.601661315	38390021.721432015	204236533.99948415	128858085.443049	118596084.85783973	66297356.50007083	136671351.32109222	129363262.80081996	54721723.959283	42269737.527244255	81859274.99966088	90811701.86975011	718285.8046669329	100160395.06049792	90953467.30275388	90953467.30275388	60693798.0003862	121213136.60512155	90953467.30275388	63332684.029521815	102160490.90570137	83792085.97661194	83792085.97661194	48495730.74326363	123727085.15044436	83792085.97661194	62064506.26345257	1201924740.725975	1455255476.844062	1455255476.844062	485550384.0030896	969705092.8409724	1455255476.844062	253330736.11808726
546.368_C23H54N4O8P_7.36_2488	126634445.35308859	64938487.70753038	45864233.199641064	37724922.27904221	8553607.832563665	122946717.34735544	117702909.73204558	132920579.24779463	166829837.2992348	89525824.16924009	190017034.73224854	63207272.27673155	38287228.838691495	70501413.8617318	48487097.22371187	911748.804701156	96602001.01238783	82815834.99408455	82815834.99408455	53289667.279767044	112342002.70840207	82815834.99408455	41457336.939174704	103614366.95064282	67719950.78463109	67719950.78463109	42075731.019166276	120324813.53970051	67719950.78463109	43387163.03120168	1159224012.148654	1325053359.9053528	1325053359.9053528	426317338.23813635	898736021.6672165	1325053359.9053528	165829347.75669882
545.873__7.18_2386	210348180.3436875	19128158.474140417	44102025.21991351	62688259.538108274	22497388.85309963	119100107.89601882	106519818.71614778	82840468.90414974	51153758.39937581	148436194.54288644	148030607.97166368	61102747.957719065	51916385.130846076	129824349.51642212	113797315.85252944	268610.6707442202	87809911.55287962	85734648.62421578	85734648.62421578	39107166.78049338	132362130.46793818	85734648.62421578	79508859.83822432	72764364.221129	72764364.221129	72764364.221129	47627891.80964466	124462228.70622048	72764364.221129	82856850.49168776	1053718938.6345553	1371754377.9874525	1371754377.9874525	312857334.243947	1058897043.7435055	1371754377.9874525	318035439.3528973
545.417_C30H52N6O3_9.18_1439	97840863.93352005	7195230.579346118	93076426.67528822	226643429.435994	26484845.405330956	465660570.78141457	83010392.85005908	309160086.229537	188182692.17176947	87693570.89892937	56589516.17810055	39858993.80721194	31220432.746264786	57382977.002225116	45064247.786356814	1705488.2241455037	138051438.48044297	113548110.29409334	113548110.29409334	76795942.38066888	150300278.2075178	113548110.29409334	40038125.73504442	90384998.7871088	70196684.9261421	70196684.9261421	35539713.27673836	85351981.87449422	70196684.9261421	38142340.266310796	1656617261.7653158	1816769764.7054935	1816769764.7054935	614367539.045351	1202402225.6601424	1816769764.7054935	160152502.94017768
545.404_C27H48N10O2_8.99_3850	63730573.75419438	29846941.854390576	73673324.91237794	58388910.85116034	32698937.881299123	162544719.6110654	48230626.4712049	108924467.96452345	82608106.80452797	197421622.90685752	331580049.0960051	103865659.0973544	78664218.95827071	77768471.35699691	29277684.97051497	10064903.404569717	105906658.89401929	93080576.24345708	93080576.24345708	58726375.47049384	127434777.01642032	93080576.24345708	54602328.291770436	78140715.85845295	75720898.13468742	75720898.13468742	66031117.881769136	93346469.66076018	75720898.13468742	55233704.619148016	1270879906.7282314	1489289219.8953133	1489289219.8953133	469811003.7639507	1019478216.1313626	1489289219.8953133	218409313.16708174
545.402_C30H62O3Se_7.33_143	170610444.3416176	32557706.848298475	28114442.499258656	38751313.17244772	17596193.066531822	119258364.14914787	96792485.42338444	118168430.39256184	88684080.41398036	121514705.65826313	176332329.10017774	71881832.11728755	39931702.289774045	115439954.24842893	84224803.22384465	265802.1966311304	88577661.35942136	82507786.82135224	82507786.82135224	39722884.07552622	125292689.56717828	82507786.82135224	64298163.20714486	92738282.9186824	86454441.8189125	86454441.8189125	35654510.0103731	118713397.27085486	86454441.8189125	62078252.75680935	1062931936.3130563	1320124589.141636	1320124589.141636	317783072.6042098	1002341516.5374262	1320124589.141636	257192652.82857943
545.334_C28H48O10_6.36_1609	45344350.3003961	0.2419292164053893	120221809.78448538	56728025.71525589	28588408.979862	92178297.4948748	22705685.733679224	119050254.4898646	120970344.10248642	107305010.5386442	110987424.33486085	148444515.89960763	126996951.8469757	107905813.19993944	131145428.97249043	246223.21806736858	78681828.48784597	83676159.0533387	83676159.0533387	75274534.9735837	92077783.13309371	83676159.0533387	98659150.7498169	99741654.0167595	107605411.86929181	107605411.86929181	88474917.74987063	107605411.86929181	107605411.86929181	117451382.52345757	944181941.8541516	1338818544.8534193	1338818544.8534193	602196279.7886696	736622265.0647497	1338818544.8534193	394636602.9992676
543.421_C27H54N6O5_8.15_3332	75646265.92398953	57894660.40607361	47368103.87148178	43400390.53552381	71962900.36770727	98212459.47195667	37048212.6785143	278690565.76312006	237064636.29911408	78095036.99484293	127661200.58236511	57649134.17499969	50067838.07857404	50238805.53491133	77117259.56380445	6316448.499044222	95420592.93341881	87152119.92162643	87152119.92162643	71465514.0290648	102838725.81418805	87152119.92162643	62346700.886249274	66770463.16503157	64928780.38689044	64928780.38689044	53858486.126786865	77606148.2793237	64928780.38689044	61100852.95130929	1145047115.2010257	1394433918.746023	1394433918.746023	571724112.2325184	822709806.5135044	1394433918.746023	249386803.5449971
543.383_C26H50N6O6_7.87_1792	227274072.99670997	10670655854.676798	28887222.41674609	36763833.44564367	18319437.038266595	306836206.5589869	167398301.01950526	399797475.0041811	65998670.36389326	98635386.8904185	294726951.3847827	63013234.43914446	24019148.82581947	46078695.45893371	32764134.080707986	4248915.91960621	1030353010.4263681	780338596.2825091	780338596.2825091	1363988289.6407397	196688902.9242783	780338596.2825091	30295353.85093194	133016843.95496188	64505952.40151887	64505952.40151887	32825527.93119488	197336187.0081076	64505952.40151887	28391641.45326373	12364236125.116417	12485417540.520145	12485417540.520145	10911906317.125917	1573511223.3942263	12485417540.520145	121181415.40372775
543.368_C26H55O9P_7.54_3058	2766971.002359384	61969205.405240685	7620194.93009067	8582911.06948429	11286922.871645192	372451026.84468895	148589088.8615973	523822652.44973576	137897010.30459934	141046359.90214956	323299622.71631444	16882094.826526903	36905547.155356005	91366431.62607716	99225921.0177039	244497.81173020042	145430969.6770431	123997278.67470624	123997278.67470624	35173548.046834156	212821009.30257833	123997278.67470624	59696205.66769557	99933107.85492001	76667818.51565892	76667818.51565892	14084508.849086046	144817724.38187343	76667818.51565892	64135989.39071658	1745171636.1245174	1983956458.7952998	1983956458.7952998	281388384.37467325	1702568074.4206266	1983956458.7952998	238784822.67078227
543.349_C25H46N6O7_3.37_4193	46771966.69520668	109620352.69327909	39011304.25948827	77758925.27869996	368876823.178847	108708129.06892943	85463985.79069035	60698901.9419598	64443302.924338	69845953.80913363	56967715.94845713	51594423.59327511	392471216.3924461	170243696.37471905	87631925.40216935	5779752.639172231	64722059.55355247	112243023.4994257	112243023.4994257	138694512.61994323	85791534.37890817	112243023.4994257	254805915.33704537	62571102.4331489	73802439.54391679	73802439.54391679	71101114.10151899	77654969.79991199	73802439.54391679	269560259.77678305	776664714.6426296	1795888375.990811	1795888375.990811	1109556100.9595459	686332275.0312654	1795888375.990811	1019223661.3481815
543.301_C21H38N10O7_2.85_3624	101294456.04687485	196736748.04462293	52690305.49558954	49561483.3105416	35367546.28244858	115262460.31356423	20535225.804767918	68433360.95127085	65575435.8038848	116858642.70534122	52055420.28273147	129481981.46102287	14322538.252003366	31008558.70894446	29414502.111342166	2266626.1740361475	80896012.19952069	67554080.73431168	67554080.73431168	68250333.10301873	66857828.36560465	67554080.73431168	27528286.33868464	67004398.37757783	52372862.88916051	52372862.88916051	51125894.40306557	60244390.61700116	52372862.88916051	30211530.410143312	970752146.3942484	1080865291.748987	1080865291.748987	546002664.8241498	534862626.9248372	1080865291.748987	110113145.35473856
542.691__7.59_3402	61302624.10705037	31515901.733276278	15046398.06566345	89556180.68733664	32404352.74820455	143351700.942542	86716099.09172615	209074615.69453412	98329132.95761894	30978370.792851295	89002309.08403961	67104923.21487607	354902182.4625354	380605598.8295522	101167424.271197	3602850.844479254	77131758.93466617	112166291.5954677	112166291.5954677	86557740.33924882	137774842.8516866	112166291.5954677	217269889.57787225	76910511.15330112	87859204.08788288	87859204.08788288	49754637.98154031	95084866.67761831	87859204.08788288	228034803.3668662	925581107.215994	1794660665.5274832	1794660665.5274832	692461922.7139906	1102198742.8134928	1794660665.5274832	869079558.311489
542.391__8.52_1285	42274088.2684579	233829841.1432177	72854265.68015796	34445495.53926297	164161517.48155046	38560182.41336348	43629384.12344348	121980550.27001525	1318995575.4739363	45491582.69305747	134354243.09667075	35515091.55768934	82895109.75888452	33288329.59262354	73024155.53042243	3847582.445899496	177148156.89209768	154946687.19179082	154946687.19179082	243318059.88507485	66575314.498506784	154946687.19179082	88342278.09087025	44560483.40825047	59172924.18660772	59172924.18660772	77874687.71952124	44560483.40825047	59172924.18660772	77959632.64465347	2125777882.7051723	2479146995.068653	2479146995.068653	1946544479.0805988	532602515.9880543	2479146995.068653	353369112.363481
542.316_C24H47NO12_3.86_703	26373181.507729143	13448777.236894293	214089417.82717258	18754471.964063033	204091324.5938166	69009094.73788594	75648977.7532526	10327274.188562116	24714985.250021875	15713128.657017097	315561966.84373903	94393902.66659169	1687115546.0594819	223687172.8359724	77751061.10380372	2601045.716569005	73386352.02912486	192080083.0589108	192080083.0589108	282401183.91432637	101758982.20349525	192080083.0589108	548161276.1482686	25544083.37887551	72329036.24556926	72329036.24556926	59554443.95830678	72329036.24556926	72329036.24556926	213889248.7148945	880636224.3494983	3073281328.9425726	3073281328.9425726	2259209471.314611	814071857.627962	3073281328.9425726	2192645104.5930743
541.444_C32H66OSe_9.09_2925	44581500.35395571	111077024.77579014	49648562.92327148	75689234.48627783	14916065.559699833	214773011.88891852	92670311.61753896	369489250.7987712	65585174.1076912	29594432.400474496	120934991.56553158	24384505.32800175	118938997.45615914	47236365.323285945	11659766.317831475	6532624.799931465	100413385.42051286	87356988.73144567	87356988.73144567	58346523.679602854	116367453.7832885	87356988.73144567	48187798.6642441	70637204.29698452	57616868.51548134	57616868.51548134	57616868.51548134	69953338.47041245	57616868.51548134	31076215.44149289	1204960625.0461543	1397711819.7031307	1397711819.7031307	466772189.43682283	930939630.266308	1397711819.7031307	192751194.6569764
541.372_C24H50N6O6_7.35_2746	7856088.092862205	91871277.42668647	23341891.61070886	85415875.13461505	12212153.813584983	87641640.80539675	262488547.0583118	83979800.68360707	131787281.57525319	107611856.98479128	127018416.28056517	114019402.30152671	62898798.1003581	88427879.91066478	116011785.05224651	1306600.837266808	93694889.89929928	87743080.97927786	87743080.97927786	65356660.100000024	110129501.8585557	87743080.97927786	69887654.21921359	89756459.1160416	88034760.35803077	88034760.35803077	74157336.61748657	98019868.44772804	88034760.35803077	75663339.00551143	1124338678.7915914	1403889295.6684458	1403889295.6684458	522853280.8000002	881036014.8684456	1403889295.6684458	279550616.87685436
541.26_C30H38N4O3_2.97_3565	58953396.84889408	212441523.2231922	267318474.33545178	137624183.0693634	148808622.72357437	23072639.44583573	99797367.01929288	49615064.06663886	171608757.7082677	68782686.44249372	42983448.59366553	245985945.90261164	251131074.603207	21324020.597518723	13433805.027237697	637128.9266490035	114901717.96519642	113344883.6583684	113344883.6583684	179444463.81153962	47245303.50519715	113344883.6583684	108674380.73788446	84290026.7308933	84290026.7308933	84290026.7308933	192025140.46572995	46299256.3301522	84290026.7308933	85066321.66054654	1378820615.582357	1813518138.5338943	1813518138.5338943	1435555710.492317	377962428.0415772	1813518138.5338943	434697522.95153785
541.258__5.81_3436	71919468.54801229	127108215.56233256	140701907.15253854	45320040.04716303	143175134.49889323	40591762.634555586	55681478.1680225	93306461.88156316	52172141.19378845	26141059.311605297	65637573.64089115	60848571.40370783	848001186.0992328	202118483.33284664	85262439.49344835	23787490.36197736	66934680.825513154	130110838.33316118	130110838.33316118	180139335.78995422	80082340.87636812	130110838.33316118	319639310.8561052	58265024.785865165	68778521.09445173	68778521.09445173	93978393.48302019	68778521.09445173	68778521.09445173	172646808.91586995	803216169.9061579	2081773413.3305788	2081773413.3305788	1441114686.3196337	640658727.010945	2081773413.3305788	1278557243.4244208
540.701__7.58_2510	136635013.24307203	16246932.98941314	25346163.070740912	27470874.33205724	76480401.82516207	84621874.58592403	92445711.22701491	104902701.49359442	68515806.64245893	54507833.923939005	74660413.53518	90090468.31658578	301843244.8079208	261349962.7571321	201996354.372648	1246221.2998065248	64724167.888315566	101147498.65141562	101147498.65141562	75905014.16051817	126389983.14231306	101147498.65141562	210417490.94071573	71588110.08881947	80551138.20554304	80551138.20554304	47993340.487258084	98674206.36030467	80551138.20554304	231673158.56489006	776690014.6597868	1618359978.4226499	1618359978.4226499	607240113.2841454	1011119865.1385045	1618359978.4226499	841669963.7628629
540.497_C33H65NO4_9.54_1203	49532994.221416585	196628688.95128578	23025207.654296536	113495150.09792309	61569784.86495319	151036925.18979558	41887848.39074825	285255521.0662328	87570145.01769303	31143420.121849477	25504755.637386974	30251095.55623377	49749563.78456593	227590204.36874673	104967747.38339135	16841629.894989688	87681115.14998764	93503167.6375943	93503167.6375943	72391408.22774263	114614927.04744598	93503167.6375943	110969325.1004143	45710421.30608241	55659674.32475956	55659674.32475956	55659674.32475956	77250370.80240397	55659674.32475956	83268766.12417227	1052173381.7998517	1496050682.2015088	1496050682.2015088	579131265.821941	916919416.3795679	1496050682.2015088	443877300.4016572
540.447_C31H65N2Se_7.33_163	189231535.68784606	33252713.00854777	31394668.742277544	41185671.072675064	19371772.26295038	113539340.37930334	101270049.93772912	107949739.05394486	91387755.40718997	124765058.15918456	169986675.89516327	81823276.38642529	44297701.36292666	126009697.45174295	94989559.44675136	146662.65124660183	90494428.86512779	85662617.30661905	85662617.30661905	42857527.61177991	128467707.00145818	85662617.30661905	71167182.63109283	96328902.67245954	93188657.42697066	93188657.42697066	37219192.040611416	119152199.26924396	93188657.42697066	69643630.40483901	1085933146.3815334	1370601876.9059048	1370601876.9059048	342860220.8942393	1027741656.0116655	1370601876.9059048	284668730.5243713
