#SampleID	V7-arm-healthy-BA7	V7-arm-healthy-BB3	V7-arm-healthy-BB7	V7-arm-healthy-BB6	V7-arm-psoriasis-BB9	V7-arm-healthy-BA5	V7-arm-healthy-BA3	V7-arm-healthy-BA4	V7-arm-healthy-BB4	V7-arm-healthy-BA6	V7-arm-healthy-BA8	V7-arm-healthy-BB8	V7-arm-psoriasis-BB10	V7-arm-psoriasis-BA10	V7-arm-psoriasis-BA9	V7-arm-healthy-BB12
351.264__7.7_6048	82188414.00576127	354915302.60436153	3811442.694882569	14532742.862018105	62444561.14101114	458347491.411226	5055668.770674312	2272953004.93365	146970983.75594768	9563346.076209243	127993109.67913374	9383268.80321912	15193730.055912334	353016434.5764167	73265398.70658599	2233048.5312347542
351.25_C17H30N6O2_6.83_2378	83390366.43909691	63084960.52062679	34537325.66241743	137242829.4377558	39103557.30627166	89525210.97221076	79978836.03671147	48272473.06705602	142194974.85089618	91108684.31021982	132872446.04603478	56322139.29225087	68243684.10966389	59408274.01714411	186696236.1203913	13167830.419170026
351.214_C15H30N2O7_3.99_762	73869080.16929975	72527186.10823067	117261739.66962229	110881341.40626152	78913702.33010086	79732294.68673375	59356077.47310714	44497077.44179764	317129390.66716945	68563990.0963416	73158649.43338609	88186161.24091186	608126642.9164991	50430377.36802682	80706875.70109336	344397.25683363405
350.326_C17H41N4O3_7.06_439	85122979.24721962	27838636.604226854	54452494.74550413	51121216.91784066	23836267.557636026	136412109.26613328	52733932.84925255	126216342.85910082	142626570.14461258	66578094.28578478	143957069.87423888	109633145.43406928	44778000.60481188	87621849.45350267	70640489.04885769	524190.4127837956
349.294_C19H40O5_6.38_4424	229358450.44139066	293804590.37445474	20390649.4505374	40675599.99340323	70969236.87292443	46719859.87897419	201691170.445387	113925241.06561092	412591059.2994095	55237574.01809825	129933783.90384194	52445304.02198146	40340987.29296796	12923554.311655175	90469295.56647618	12285444.550927445
349.235_C19H34O4_6.52_2684	6371331.603334151	327834821.75239575	54156281.22118339	35799267.61334656	139274925.06534237	129024286.75004032	370714725.5028744	155765047.2249766	305729092.31112134	67004243.08070018	110111178.34780492	158895896.57893	61265466.50045761	68730488.60659912	4.987620919310702	4.987620919310702
349.184__3.16_3847	74883447.01145408	1057367851.9666457	45775513.12266356	272415612.28301287	33358645.12545257	159743196.93748295	126380411.16718496	270178542.64184207	124279039.65903144	76685484.40265766	86838638.85929671	5.750895618634722	752134040.7248367	62992141.86303889	5.750895618634722	9105962.371650605
349.059_C14H20O4S3_5.94_3547	72866102.81448877	99176849.59679724	43272668.71175621	107365850.24702086	151008104.79587638	126623597.76264496	78620903.75206095	117461340.70724016	59667899.830826	25431581.79386061	196880400.23787823	83776277.22387232	47310669.76295833	33557205.77389784	67950128.33097002	7350983.7900572475
348.722__3.2_3095	55997573.61182129	197311859.26995385	264630631.4398461	68090451.49626471	106337773.33310623	115955321.90183067	94608608.291807	105524639.3258985	121859491.45115556	90615045.46280672	104895233.35083789	156405927.0262833	124808979.14573336	44087436.31491476	52818664.10167033	575711.1553866591
348.346_C18H43N4O2_8.14_2069	106427784.3360062	80118267.39945813	28873283.84865845	26738866.49363794	21189001.16163832	298993056.63272625	38067667.155489214	352916218.97633094	129167643.52411231	78690453.17522813	150577997.00021097	96918559.49044196	63932344.58678182	143952350.61248392	71261551.81348583	1012078.3802932436
348.311_C19H41NO4_7.23_764	116500425.63717613	25282406.004739456	65927636.54208242	46720154.28529885	27390977.291415915	133808391.13181412	60036417.75616968	137365488.1900895	98395439.20545438	94291626.12925498	120778897.88011424	71590223.43005183	77201778.30572204	92124079.16192484	56636780.25781807	3512073.726432017
347.315_C20H42O4_7.42_362	184210473.01161245	46544595.63101644	32262463.13365317	45420861.84777857	16201951.432680635	180356179.32793576	59902700.176152796	167593199.74391696	111153253.47890855	98105790.04982968	238702780.7148749	90810563.90739356	49362048.07006455	147466179.0659316	66795038.67241692	246647.69518872316
347.315_C20H42O4_6.81_1537	197993453.4727438	54484549.02363826	43436434.993478	53543660.46896164	10870019.20455959	120803105.5730085	88033786.43405055	88659605.69850023	83359857.41205671	140642879.01235297	155374751.6023209	49098706.52818018	40849387.76200769	140787429.6837069	64135630.01260618	126335.3627740764
346.272_C20H37NO2_6.6_4371	180577496.43519163	103090527.46518026	56823754.93050226	92719538.16196065	56518885.31405389	91921770.78390558	80265953.72861241	76759370.73954779	42209922.04589761	69990732.39194916	41234516.00151093	74127860.3485713	81233741.71442637	69580575.58285446	61811976.67518842	13464483.40089177
345.3_C20H40O4_7.53_2268	82144296.5727646	16638797.45127336	66603316.5044103	35406818.02719724	38324761.39475744	79795577.86305411	42846031.75219973	40389464.68697461	227852779.9123211	134056615.81667145	133530403.10906713	31815795.04096163	80433182.25345674	139106028.83177784	20623633.23122947	5631903.219019189
345.24_C17H32N2O5_6.82_4212	72656830.24319223	42844924.090710536	217831836.74141365	86706866.55667646	119622262.74367803	61149168.51193551	42307052.91742766	79351188.61041872	137188985.3116435	68742904.91217734	165212795.53950265	86139083.2550769	125950737.15983248	91938122.01875816	48911951.47415687	15710384.90336414
344.316_C20H41NO3_6.71_940	73818199.73656233	73753085.91420463	59292419.76582872	18142429.908777256	13107454.20021014	109106313.8403768	103068522.9397302	174875520.18940672	181468701.3918289	50144941.79740694	176307687.7113126	78357980.0580247	38520232.85870909	60220101.32308545	37674219.37978612	3703140.9392969436
344.316_C20H41NO3_5.49_131	214155664.26805016	100105159.7296124	22348849.97018888	76561477.44373414	4830453.373428577	131475515.206332	42704626.83459891	354065953.5214609	196982820.58180496	11671092.469181515	113153293.60777228	130661484.73139946	36844388.12477977	67055220.96291563	63578385.45772712	4022927.312699705
344.13__2.68_1186	97886048.52063864	98907234.81218693	81119067.61602916	12.545440257844724	32630439.201848976	12.545440257844724	86198829.28539279	64280251.52050326	12.545440257844724	78195465.67290077	155658541.0889888	39122955.44408878	4187046419.321875	385499487.3303185	64382057.76819567	13453353.769304948
344.131__4.98_404	28976270.20673299	6559355.937313449	96025184.28941607	15503571.47000394	288697736.06516933	74618431.38011098	53278519.11052547	10516243.925918655	38137434.71693929	26964837.11479767	236537453.83336705	130437413.22227116	1188968645.6390257	252344842.26647705	98164261.54961143	1812313.540905579
341.353_C21H44N2O_5.95_3066	252446879.2443297	22906027.75554184	45657354.88914093	50933940.01724535	10107608.039155042	142789265.3558933	27220372.53564753	327668716.2312516	142375083.5089961	50936116.18715911	158761078.03476545	73437187.73734725	33363322.120173976	94097431.00265354	52270723.82669984	1200832.5399324405
341.23_C15H28N6O3_5.69_3225	207424064.9244093	53356973.25197463	124559214.08527726	86383853.65986507	125372180.47028098	110005285.70844856	43841420.50182974	161066557.53195578	83879869.3821522	52234987.29807554	88249934.86577074	81753256.58206277	53988533.85510603	62878589.02717826	36804074.707872294	5797697.851526009
341.217_C14H30N4O4_3.97_254	85551996.96819726	3.1706640982798158	233398605.36549985	3.1706640982798158	244730244.95700616	3.1706640982798158	62761897.562581606	3.1706640982798158	120165914.98263112	3.1706640982798158	732368823.7201854	302450104.9105417	3161988720.584612	440961028.9608538	3.1706640982798158	6123436.989061742
341.216_C16H28N4O4_2.7_2053	58899541.55560163	298282069.6709156	68877822.66593266	82680898.80624251	214233737.926081	68698694.69531797	81405232.6732647	74254219.57970864	124000074.39681028	1.0972952961174378	70103178.90687877	136208055.15967074	560238733.7952833	50143058.15757141	78432422.70029859	1068325.6030046414
341.216_C11H28N6O6_6.49_3674	64081136.04984107	167361672.1245205	51258232.85669433	64403056.41579544	18779737.138170127	132949885.08234245	35809380.33763569	83533017.4285595	49222974.27875137	111818007.33447368	116187273.59540723	101909497.4655627	91272175.42193726	69548353.05350806	45587837.72912987	4066532.1761922487
340.394_C23H49N_7.87_2147	221323107.0214385	51780210.00919514	129553430.25592716	20858256.831357546	32889001.830095276	126196164.8532886	23095163.42662121	499269771.26351017	49848674.35550583	140400343.12780014	44859494.95756397	36876122.014417626	33995195.513475224	99291137.96263	99561281.05775121	3772023.0076635405
340.393_C23H49N_8.85_3280	64483954.654489	89065113.60989445	45840082.33836167	151151478.92785513	23603362.15691106	72026605.22455755	86001081.30101639	478455246.5481224	194091059.13720763	89574100.75238371	20926569.661068253	19865076.99710102	38032763.66078442	258298674.2545289	17884578.565077797	53082009.19480027
340.393_C23H49N_7.44_760	452686000.1875799	148559408.55862257	46246626.21570745	116315826.97420248	14400964.726282487	113612872.10311052	41142409.61021852	3112923149.540341	278751694.0737492	44008507.06338056	28118395.947911046	29758293.57443008	11441171.226735787	142461404.08041203	38543424.60061334	1744471.5323163192
340.357_C22H45NO_8.85_2628	58884078.63026343	69194982.25173117	58409905.29338405	105230000.41283548	15534211.312898813	122328778.68435146	85947294.72444086	244861291.9144681	91139024.2408147	107363887.72401148	126356927.31808583	51658809.05999678	57292153.77519454	63081634.49276677	17008032.744144864	2269866.1184482304
339.287_C21H38O3_7.74_332	145940460.8832017	21617437.68282494	46914984.04394909	57098076.1203296	27444595.97341651	205140100.66603643	42054502.02283928	234024860.3623936	201532839.94150132	87425416.24127224	231890554.7151936	33839794.127068594	61759913.99919234	146514383.4202313	46467574.10459706	679131.5608295435
339.251_C15H34N2O6_6.92_2350	73232403.13162053	182279844.3393809	29498628.266151626	44674520.67558544	19896674.74482905	813040938.4382635	193908595.9868156	729098959.0941901	197724953.6402331	26638049.70547405	77846737.78046791	35829103.65252192	65918575.79180849	126741567.48526096	50960696.43270821	3279811.912827902
339.22_C19H30O5_6.51_2977	143480890.08925676	59226228.01956626	30388802.549560674	41593742.45069911	10863582.088645812	137095495.7130308	112908779.38440946	111310543.43510447	104249360.07609646	113513148.68326421	174799418.53565046	61647766.34650678	32361976.039186906	122315571.99462688	65861318.19798205	306358.0085739746
337.7__3.14_3563	53698271.05391427	261671376.82284468	320400896.77364916	114190172.45984896	158005225.9538906	67142855.44315134	101127033.66547726	44219192.64131029	148230692.63947883	74215351.21003126	98220876.98807362	224505991.9147656	172296943.1932652	66140589.53897997	40698555.16675866	829619.125199916
337.221_C17H28N4O3_3.49_624	1.9283000443509948	161839754.49832222	160626408.33311522	1.9283000443509948	146761711.1880265	1.9283000443509948	86511444.09146743	1.9283000443509948	1.9283000443509948	1.9283000443509948	123573891.58490552	1.9283000443509948	1561310388.004015	246018784.705144	118149248.03593846	6878400.522203548
337.187_C12H27N5O4P_2.78_4384	65018719.6380981	444419886.20412153	11489223.565926595	4996902.954900658	27165496.80607693	234143973.84432882	350248342.3065932	412260041.3471651	130019065.06119528	194938413.1684053	337283428.53993064	37912738.321248904	15609282.077550482	97727429.69045188	159043852.49280515	932412.5971467224
337.105_C4H16N8O10_9.7_142	90721710.45156032	36880345.90046357	103505653.38746458	111727489.70336224	130344558.84175213	176443869.44669637	67603776.80806082	80727826.00243583	105423727.08231786	141483858.47706258	468903730.8245593	31765447.816295706	38843249.13307881	90641021.11744176	63808097.94835586	18492072.997617085
336.325_C22H41NO_6.89_2098	87.62232731479776	111271593.45706168	263897332.891288	87.62232731479776	237577338.21246904	439408359.3959205	160854790.30399555	87.62232731479776	87.62232731479776	419667136.6742239	87.62232731479776	87.62232731479776	87.62232731479776	87.62232731479776	501280324.78177285	131702929.62868965
334.331_C17H41N4O2_7.78_2078	94706055.34967764	13827507.85010676	41887561.46048268	43399603.57021358	14752170.64739829	191050806.23032612	34859065.482308395	216064882.17536983	166752923.35939202	59219706.37681295	211593601.36460683	80220950.41956817	19010836.68791881	110363343.38917154	24237687.849508386	987570.981057367
334.295_C18H39NO4_5.08_2058	60633519.82255183	80525302.45047683	10677918.838546002	53099898.56207372	42062223.48131128	78806727.69168065	41252169.79760005	242932041.8248081	76449098.77575953	31174248.745595753	40687765.10009049	59438758.52726727	98865039.06455322	150784619.7896294	133081749.16842525	9862316.03325856
334.211__3.5_5202	61359275.07166928	346239677.37125933	121446752.62596366	132722493.53129362	189387881.1722103	88966394.26706809	66268308.31131746	82776540.34338413	254350658.81350592	71920934.65171948	83457154.11009586	229677411.3582486	188022126.09817472	56795243.13129123	61308939.31400333	1335389.1782955062
333.113__5.29_6317	84226979.90922983	57446817.16911831	32418141.21785314	79227588.03233716	38643742.07833783	288284987.81486404	85951351.75485092	49.479823403761635	143125337.1777209	88197537.81808808	49.479823403761635	30429843.994196385	40666477.25908361	49.479823403761635	49.479823403761635	41549692.10684075
332.331_C23H41N_6.28_136	71131437.72359414	95197826.52855124	26297349.42258163	31582632.98720956	30969505.14460151	158883707.0696711	85980873.7205178	190901168.36364287	157418842.87316695	78983421.62592292	168335721.57990682	62856626.35861412	46331745.24381568	94356837.714292	122014454.52618782	7278437.44521949
332.292_C17H37N3O3_7.79_2843	245204771.78327104	34338448.05092108	41393093.33203433	42236724.95908977	54853467.37278269	8.193700790157827	88572832.16680261	243510429.17167747	56364058.05045619	65259221.56525943	76948346.91879779	363194841.5631188	128371119.96444221	73540422.88615535	69939996.04714894	36726575.88951969
331.321_C20H42O3_8.18_1968	44198903.30289053	114056085.14588	1.360695211298906	43376363.047660336	1.360695211298906	739681106.7755817	48937430.48826938	845525389.5177969	132154200.94039547	156733412.7998589	503124012.9730812	87271723.82350951	42675482.55127238	96003427.4569836	60070747.56273393	1.360695211298906
331.284_C19H38O4_7.22_165	120894344.5165445	1373097.349506853	60682076.65988354	61993474.0145705	10997701.447005184	137298283.0804033	51199253.03967258	182811984.15176988	101887078.91285592	82451222.9525124	156572597.80864564	113482486.27145958	76368874.19635063	99210931.72078714	46602123.25783531	0.12748380587726946
330.3_C19H39NO3_5.24_355	91518366.3883682	91550023.58667512	19539398.16430231	19162933.09204446	51224411.53414087	122826812.45091121	48320544.16575108	141667969.08319914	118104706.82452635	29702782.978669025	113349410.47426891	36956539.59914856	203379795.81741104	126209627.1954132	61473428.89161083	1232764.3501411185
329.316_C19H40N2O2_5.38_848	83685687.0041994	78940281.60320689	14009999.896874135	39535043.56789533	31539281.85741726	121500245.59437494	126398611.93310742	214088161.8777049	542477836.7974354	71058659.87382233	153338301.71528444	69989777.19621906	45059569.97399261	78083786.08238283	31284620.70916649	1212484.0198646127
329.28_C18H36N2O3_4.75_4047	262617141.7077129	38297591.77330504	25977489.16292525	50038238.91256368	22919600.60680624	79968451.83179526	116709353.82119776	52036007.31366541	40729823.86749726	165415948.34016237	158464241.81194958	60267908.61282518	46799148.95907499	188706201.2342595	121258725.71928091	1449455.9620242824
329.269_C19H36O4_6.8_1400	82229494.49968563	10859556.004144842	18044256.33814469	76272552.20756726	21491656.68901559	149825989.68132243	73525992.73784234	126390081.95150894	198264967.1875723	41568040.395828426	118552032.38781989	188012036.02233493	74621576.74599749	71832236.24849501	81296104.04524884	3421982.6106018308
328.321_C20H41NO2_6.12_411	180350228.91389525	97038076.62068272	52763986.95971967	80043373.94443817	63313974.220310904	91440641.62272398	54874314.47319758	280598391.9667142	230964576.02389053	74828266.16782193	61298746.78853614	60779739.12984518	62512690.3423756	23357142.46134832	38069526.15303671	16462308.171345852
327.078_C14H18NO4P2_5.93_2513	141169440.4187047	51482266.47052938	31359849.47206822	59163906.63347286	43320694.26745765	117482058.51700449	69681680.62952945	113383394.91033588	135355528.18683302	142321683.61777085	271742226.0367247	64114568.38050144	18909901.422206976	96029357.86574174	65519142.86635838	464291.86474817287
326.709__3.1_3877	64241669.28972576	239782649.16473016	324052005.17168915	102630511.75237736	194115339.366646	74760211.34971282	94154625.31109528	89876576.99088663	193335193.73611012	72297271.21980572	92559653.68949562	250464230.13815108	207858948.00581917	25243845.887595624	48469274.95262986	950925.4973528374
326.341_C21H43NO_5.59_2931	79845766.08474587	49719472.57568432	25034541.32899769	17826940.732668888	18950539.1418724	438613411.1267149	48732914.97181635	378337016.5082437	160093312.69733068	103798717.7500583	233740785.5682321	30647502.11040407	20220328.514390245	103406999.75144164	171604270.937123	6120820.994772607
326.305_C20H39NO2_8.14_2918	74512380.73610447	55407749.90446858	32434105.05553058	58862431.22599683	56195153.31224514	208451106.4764115	28087024.683506995	217972181.40637544	84367462.9882308	34440961.14353254	86146649.56168878	37028399.41954117	167696473.81984198	135165515.58865032	37061378.32850324	56788658.63085672
326.305_C19H39BO3_7.01_710	329458055.59547347	53542786.07615268	13817201.742101954	33185401.55813697	11287313.726218184	202876630.91329852	136321729.75888565	229292108.33234033	84149987.06380978	154574262.91771	370705738.6884224	30513807.972732253	20948647.63278058	115936859.93149272	36005804.06575004	1083452.0334275477
325.321_C20H40N2O_5.89_2842	108264968.5602355	88306811.92472006	19702856.759752106	41286855.53498699	61216206.12529481	113248453.15106599	95164550.40985988	212290718.54559016	149571221.9749249	27883308.35976173	107527047.88668013	64556169.49617077	63664900.89420196	42076210.95951872	32574933.047062047	6466808.531110928
325.235_C14H34N3O3S_6.58_1473	78871806.86148138	9778100.76770004	16933156.244582284	65263094.37175246	35747313.99873076	121509719.88298692	82307860.78448394	173089362.8446174	240606054.61515668	68521174.4659628	121229777.39900684	127440599.4958668	28825257.93064932	27881006.91478843	72149776.47477469	7032906.131587078
325.198_C16H30O5_6.76_2416	7986097.473133773	22369624.096770193	60202926.36795466	30607203.03400194	31319440.483349737	261674719.03158343	49473176.13169894	282168849.00156474	208621338.63360658	76392352.65773556	148265526.22116587	134633974.66951048	54402565.63413992	167974409.27316642	111502066.97124696	510212.2364860461
324.325_C21H41NO_6.47_3820	163700679.5644834	56625333.15421429	27534181.11789718	97628958.55059633	23030542.81373537	102536176.30984806	10041148.96210922	321794362.38227594	83159208.16175312	65973359.0137962	85265344.41841638	42545951.68082617	94297810.4720463	250788597.60911232	114851377.1042474	27557759.31603217
324.289_C20H37NO2_6.6_2616	181969196.84526	36655993.30747616	19833254.76160364	24169244.40604161	17708866.25453874	137596620.48294243	98384693.94677909	135135794.32616216	118295856.20649716	122557284.22153953	289815109.2686537	29980068.86737288	19681093.09230023	121416478.63174324	77617899.61247447	1050644.977860185
323.256_C20H34O3_7.22_3028	44382805.74760552	331967184.78846824	89406388.55407986	28642851.48345813	38704845.385994986	78135426.64211363	79919631.29894818	88864255.40748253	227316771.01534197	10026136.236182718	67030491.91847275	162279681.3569334	75258879.71599467	129941503.97699456	71699400.52822816	1831288.885936186
323.234__6.89_5363	15436677.063294904	86634366.29809624	11925987.526203053	5961774.42394512	48888695.02125026	80400579.11110982	43133603.16020259	3155543926.1364145	287571562.97742194	77767341.10447685	178280353.80561936	74871132.824785	362631470.4988625	957856060.444185	66519071.97151736	1132805.9134313522
322.31_C21H39NO_6.09_3961	254200980.31947085	46856078.24816094	9029770.579203857	32539946.356989507	6739275.878478894	173328968.26727536	120208467.32043754	123688577.38399117	91446649.32020622	217992550.67949927	272368899.16452193	50191463.29951663	54072696.65916742	224026954.28439885	113837238.39422508	1011436.1248226595
321.131_C13H22N4O3_2.44_3091	77349906.75636625	183666340.43697765	356322744.29119736	245800233.42997193	180694146.43543828	47443862.70792317	83437943.58769253	76342814.88122325	84372403.10206741	47924273.2295036	46584938.2615023	193955363.93115583	185201897.5029374	53647742.29365719	70643575.1383489	2713598.87653731
320.316_C16H39N4O2_7.44_1280	137122921.321989	25002831.83335454	37105634.10083826	44847286.88062394	16910694.601335242	204171536.207848	25293540.01584568	178973249.24916688	136850924.7041627	82429135.95522296	232017696.79531088	106201033.10361151	50148111.36014766	159542092.18957242	12384143.022378633	667990.3087843349
320.242_C16H33NO5_6.78_752	3064402.162120049	29508200.884781446	50532388.29566132	28646937.898761913	24191336.274426736	379515242.7533003	63117400.027718894	393659525.9750535	291687061.74507475	80194373.2113095	213159977.2592568	182748115.17758423	42322107.28530832	216972533.4610092	147113500.02160692	315984.1737957438
319.284_C18H38O4_6.73_315	145469045.15674484	46040127.84233789	35336609.31092778	49248541.05359115	26115402.030781984	139106207.14252928	54418924.78870674	118808712.86546987	83778965.41500658	87505490.84602487	166086467.9354238	85520662.30483782	39671976.58390411	135832221.25900686	76050455.03348678	120301.69037758904
319.224_C15H30N2O5_6.59_308	35292974.73340421	26928037.16080937	115665894.75639673	102964016.31221011	35405252.155292064	83928677.95558126	79850253.61488332	85835598.53519744	156218087.8013353	89179043.74005254	70103873.65558201	132042312.61610444	79116587.49259649	124207205.34352627	123438850.4394217	450030.7523847105
318.227_C16H31NO5_3.49_2724	92620071.2111838	18113631.047601923	44339550.2626686	73976129.5523131	138181227.00193512	118492369.71121246	63014644.57137484	89367940.59317385	47829990.92799072	99045800.49173972	104705764.16630743	60338454.18005528	115387397.9646476	55518054.45857592	150788713.4349831	2635044.657205684
