index	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
143.106_C8H14O2_2.84_1696	59007213.56615064	48638793.201475136	46037375.41352722	43611258.50162208	42143144.42591741	52991990.0	43689996.75954922	44526420.42599041	47055195.09083737	48486470.020192616	47522376.37611883	47522376.37611883	47522376.37611883	47522376.37611883	45594189.08797127	46582606.81373277	46037375.41352722	46037375.41352722	46037375.41352722	46037375.41352722	46037375.41352722	290918820.1211557	427701387.3850695	427701387.3850695	427701387.3850695	427701387.3850695	136782567.2639138
143.106_C8H14O2_1.66_871	43796941.21801486	56621757.20768783	52309404.19077736	56744392.18390498	56361462.394055754	52991990.0	57078955.97478953	47909814.872374326	45536355.96671818	52404392.97933962	52150119.334258094	52150119.334258094	52150119.334258094	52150119.334258094	51641572.04409502	54676726.19702788	52991990.0	52991990.0	52991990.0	52991990.0	52309404.19077736	314426357.8760377	469351074.00832283	469351074.00832283	469351074.00832283	469351074.00832283	154924716.13228506
143.106_C8H14O2_1.25_169	13662925.992263397	70974885.0	68415101.64636399	24908772.272002157	30245081.028651178	91773624.26456587	6753996.464788623	88013138.7788046	25475568.949264906	53263071.222714536	46691454.932967186	46691454.932967186	46691454.932967186	46691454.932967186	33548222.353472512	50609983.01432559	30245081.028651178	30245081.028651178	30245081.028651178	30245081.028651178	25475568.949264906	319578427.3362872	420223094.3967047	420223094.3967047	420223094.3967047	420223094.3967047	100644667.06041753
141.091_C8H12O2_1.8_714	43301368.36695463	54712476.5945663	50219377.797351696	49480316.37796629	47937553.10223539	52991990.0	73622305.92336133	36959070.45295058	69438761.91694584	47563795.815778874	53184802.28137023	53184802.28137023	53184802.28137023	53184802.28137023	64426815.21255296	48708934.740100846	50219377.797351696	50219377.797351696	50219377.797351696	50219377.797351696	69438761.91694584	285382774.8946732	478663220.53233206	478663220.53233206	478663220.53233206	478663220.53233206	193280445.63765886
139.05_C6H6N2O2_0.9_1193	23010341.60236532	70974885.0	10236520.340822134	167870993.48510784	104331384.48268425	67952191.08598663	12788881.493343197	141442334.602297	4371482.263392972	95930355.04307349	66997668.26177769	66997668.26177769	66997668.26177769	66997668.26177769	9132294.699186102	87653134.74134213	67952191.08598663	67952191.08598663	67952191.08598663	67952191.08598663	10236520.340822134	575582130.258441	602979014.3559992	602979014.3559992	602979014.3559992	602979014.3559992	27396884.097558305
139.039__4.3_5381	147708104.74739552	70974885.0	28641894.172745146	51227442.88659606	43733538.080407925	93718583.76555595	16690220.137012966	104272203.62266687	48011111.82571063	85272459.68377037	67219776.02645457	67219776.02645457	67219776.02645457	67219776.02645457	31114408.711822916	82346734.38277797	51227442.88659606	51227442.88659606	51227442.88659606	51227442.88659606	28641894.172745146	511634758.1026223	604977984.2380911	604977984.2380911	604977984.2380911	604977984.2380911	93343226.13546875
139.003__2.96_4696	42296451524921.0	31034179.0	31034179.0	31034179.0	31034179.0	48762888232256.0	31034179.0	31034179.0	31034179.0	15176577315648.834	10117728555158.889	10117728555158.889	10117728555158.889	10117728555158.889	31034179.0	31034179.0	31034179.0	31034179.0	31034179.0	31034179.0	31034179.0	91059463893893.0	91059556996430.0	91059556996430.0	91059556996430.0	91059556996430.0	93102537.0
137.132_C10H16_3.29_4502	56351962.36218168	37435031.25073797	68183543.96400401	77931989.0	25406210.54564571	42121871.62083121	23568046.45190225	93071860.69278961	31046983.027536668	55386487.578697704	50568610.99062546	50568610.99062546	50568610.99062546	50568610.99062546	40932857.81448098	49236916.99150644	42121871.62083121	42121871.62083121	42121871.62083121	42121871.62083121	31046983.027536668	332318925.4721862	455117498.91562915	455117498.91562915	455117498.91562915	455117498.91562915	122798573.44344294
137.06_C8H8O2_4.58_4182	31439608.336572073	85055838.11842747	47903352.88510518	72274479.11860548	81196645.84632179	37526128.9634015	82264775.38294052	63070179.0	119686042.2248312	61760479.89722138	68935227.7640228	68935227.7640228	68935227.7640228	68935227.7640228	83284723.49762563	67672329.05930275	72274479.11860548	72274479.11860548	72274479.11860548	72274479.11860548	82264775.38294052	370562879.38332826	620417049.8762052	620417049.8762052	620417049.8762052	620417049.8762052	249854170.4928769
137.06_C6H10O2_2.29_812	46656935.175326996	52800020.56737448	66008227.96316392	58609962.31041839	40935644.41075181	52991990.00000001	49575254.663777016	47841056.30191518	55802360.564342655	49972601.46096448	52357939.10634116	52357939.10634116	52357939.10634116	52357939.10634116	57128614.397094525	50320538.43464483	52800020.56737448	52800020.56737448	52800020.56737448	52800020.56737448	55802360.564342655	299835608.7657869	471221451.95707047	471221451.95707047	471221451.95707047	471221451.95707047	171385843.19128358
135.08_C9H10O_6.94_3379	32265265.288385794	35931379.9019793	79288600.81175512	63787379.98393979	83366650.0	37467281.94700707	54410230.67122065	79669908.8240372	58007024.0535486	55414644.32422485	58243746.83131928	58243746.83131928	58243746.83131928	58243746.83131928	63901951.84550813	50627330.96547343	58007024.0535486	58007024.0535486	58007024.0535486	58007024.0535486	58007024.0535486	332487865.9453491	524193721.4818735	524193721.4818735	524193721.4818735	524193721.4818735	191705855.5365244
132.102_C6H13NO2_2.42_3209	25205629.87191272	70974885.0	35887622.15900559	30748283.812985893	31641704.624643005	39013614.62951571	61221776.70258735	77991029.2421918	44645376.112212665	45929191.19687486	46369991.35056163	46369991.35056163	46369991.35056163	46369991.35056163	47251591.6579352	35327659.62707935	39013614.62951571	39013614.62951571	39013614.62951571	39013614.62951571	44645376.112212665	275575147.18124914	417329922.1550547	417329922.1550547	417329922.1550547	417329922.1550547	141754774.9738056
1319.587__6.13_2643	31235601.160927717	53736502.21110728	16335854.053062463	58658049.21865409	88649329.44805863	129965241.91476366	106757282.77409914	93325449.74539289	22762799.0	75928362.28315072	66825123.28067398	66825123.28067398	66825123.28067398	66825123.28067398	48618645.27572054	73653689.33335637	58658049.21865409	58658049.21865409	58658049.21865409	58658049.21865409	22762799.0	455570173.6989043	601426109.5260658	601426109.5260658	601426109.5260658	601426109.5260658	145855935.8271616
1315.94__9.44_5306	25797245.6416487	59229271.354486346	18266827.68146619	75402050.59119286	150391647.12078583	61355121.56873069	30999084.0	156689327.0325788	28488500.90989186	88144110.55157053	67402119.54453126	67402119.54453126	67402119.54453126	67402119.54453126	25918137.530452684	68378586.07996178	59229271.354486346	59229271.354486346	59229271.354486346	59229271.354486346	28488500.90989186	528864663.3094232	606619075.9007813	606619075.9007813	606619075.9007813	606619075.9007813	77754412.59135805
1305.884__8.3_2312	89024434.59675303	70974885.0	65029796.09267601	64108470.254963085	65990461.00734031	46890045.94965877	54945569.0000062	46508565.53184542	23748155.00417796	63916143.72342676	58580042.49304676	58580042.49304676	58580042.49304676	58580042.49304676	47907840.032286726	65049465.6311517	64108470.254963085	64108470.254963085	64108470.254963085	64108470.254963085	54945569.0000062	383496862.34056056	527220382.43742085	527220382.43742085	527220382.43742085	527220382.43742085	143723520.09686017
1305.81__7.06_4978	38452615.17542657	45979793.57337296	47076871.09406234	29391361.976435576	42186456.08792884	25419479.829007216	51661403.800105296	63070179.0	31092498.319302954	40749980.94036186	41592295.428404644	41592295.428404644	41592295.428404644	41592295.428404644	43276924.404490195	40319535.6316777	42186456.08792884	42186456.08792884	42186456.08792884	42186456.08792884	47076871.09406234	244499885.64217114	374330658.8556418	374330658.8556418	374330658.8556418	374330658.8556418	129830773.21347058
130.05_C5H7NO3_0.99_1332	42416979.23090514	70974885.0	14600993.11308743	120728014.27691388	79054441.41624485	62401076.07907627	11727526.317614019	99494914.67653163	15411905.00905555	79178385.11327863	57423415.01326987	57423415.01326987	57423415.01326987	57423415.01326987	13913474.813252332	75014663.20812243	62401076.07907627	62401076.07907627	62401076.07907627	62401076.07907627	14600993.11308743	475070310.67967176	516810735.1194288	516810735.1194288	516810735.1194288	516810735.1194288	41740424.439757
1263.513__4.27_5086	48979522.49664077	28333606.17299015	54357709.158427045	48823734.82962488	31946884.644516643	34989121.101753704	76379320.41520575	63070179.0	56217692.47752047	42690508.040921025	49233085.58851993	49233085.58851993	49233085.58851993	49233085.58851993	62318240.68371776	41906427.96568929	48979522.49664077	48979522.49664077	48979522.49664077	48979522.49664077	56217692.47752047	256143048.24552613	443097770.2966794	443097770.2966794	443097770.2966794	443097770.2966794	186954722.05115327
1257.899__9.2_4991	29144255.05433894	130753800.87010214	11789064.938639538	100180630.51995128	137240082.61909932	52991990.0	23474030.897049543	53517302.25855894	37828406.64061243	83971343.5536751	64102173.75537246	64102173.75537246	64102173.75537246	64102173.75537246	24363834.158767175	76848966.3892551	52991990.0	52991990.0	52991990.0	52991990.0	23474030.897049543	503828061.32205063	576919563.7983521	576919563.7983521	576919563.7983521	576919563.7983521	73091502.47630152
1252.945__9.26_4988	22381268.131834015	121949455.84441721	31034179.0	68688211.57667388	472464091.3492722	45414894.65450557	17366614.427222215	111922115.97769222	50254926.77620783	140470006.25573254	104608417.526425	104608417.526425	104608417.526425	104608417.526425	32885240.067810014	90305163.77718306	50254926.77620783	50254926.77620783	50254926.77620783	50254926.77620783	31034179.0	842820037.5343952	941475757.737825	941475757.737825	941475757.737825	941475757.737825	98655720.20343004
125.096_C8H12O_4.08_1894	129255204.28877212	26652935.10874881	31735396.125730887	33083483.262844726	40494454.3449444	43142715.94996405	30999084.0	99704233.50745729	52167604.34405975	62055504.41045523	54137234.548058	54137234.548058	54137234.548058	54137234.548058	38300694.82326355	41818585.147454225	40494454.3449444	40494454.3449444	40494454.3449444	40494454.3449444	31735396.125730887	372333026.46273136	487235110.932522	487235110.932522	487235110.932522	487235110.932522	114902084.46979064
125.096_C8H12O_3.23_2303	60922019.43591627	70974885.0	56563519.89207041	55185508.10281738	55186991.589774475	48963477.55854949	47605499.98485699	55008947.491469644	48410822.985466346	57706971.52975454	55424630.226769	55424630.226769	55424630.226769	55424630.226769	50859947.62079791	55186249.84629592	55185508.10281738	55185508.10281738	55185508.10281738	55185508.10281738	48410822.985466346	346241829.17852724	498821672.04092103	498821672.04092103	498821672.04092103	498821672.04092103	152579842.86239374
125.096_C8H12O_2.82_578	58422796.29836489	52003508.65169253	45950777.55703241	45109002.63998367	49987083.20749873	52991989.99999999	50137627.13751883	51348044.98825235	84063833.02652776	51643737.63096536	54446073.722985685	54446073.722985685	54446073.722985685	54446073.722985685	60050745.90702633	51675776.81997244	51348044.98825235	51348044.98825235	51348044.98825235	51348044.98825235	50137627.13751883	309862425.7857922	490014663.50687116	490014663.50687116	490014663.50687116	490014663.50687116	180152237.721079
125.096_C8H12O_1.58_469	29626350.573724896	92142578.62288985	36797458.975625746	77931989.0	52115549.33267925	35378519.49024156	72048847.38848653	44183788.95816141	127724072.43803129	55229795.99628282	63105461.64220451	63105461.64220451	63105461.64220451	63105461.64220451	78856792.93404786	48149669.14542033	52115549.33267925	52115549.33267925	52115549.33267925	52115549.33267925	72048847.38848653	331378775.97769696	567949154.7798406	567949154.7798406	567949154.7798406	567949154.7798406	236570378.80214357
1227.667__7.01_4768	44301058.41692925	70105840.36272286	41204567.05175671	55425267.78577222	41167410.07990741	52991990.0	33416358.5063416	34656009.019763395	23366446.965793572	49774595.94418252	44070549.798776336	44070549.798776336	44070549.798776336	44070549.798776336	32662457.507963967	48646524.20846462	41204567.05175671	41204567.05175671	41204567.05175671	41204567.05175671	33416358.5063416	298647575.66509515	396634948.188987	396634948.188987	396634948.188987	396634948.188987	97987372.5238919
122.081_C4H11NO3_0.9_144	8501622.32295342	113001341.34733467	4749287.78715371	30193482.44569866	65060034.78865942	91202759.63709675	47878487.74367855	63070179.0	36155905.83755139	61838236.59029049	51090344.54556962	51090344.54556962	51090344.54556962	51090344.54556962	29594560.456127882	64065106.89432971	47878487.74367855	47878487.74367855	47878487.74367855	47878487.74367855	36155905.83755139	371029419.5417429	459813100.91012657	459813100.91012657	459813100.91012657	459813100.91012657	88783681.36838365
121.029__3.04_5098	111039940.34400335	59117436.83826322	128117702.44252448	55821111.593715295	41721287.65880016	84243914.69438432	30999084.0	46307839.26095343	52947348.841246575	66375255.06501996	67812851.74154343	67812851.74154343	67812851.74154343	67812851.74154343	70688045.09459035	57469274.21598926	55821111.593715295	55821111.593715295	55821111.593715295	55821111.593715295	52947348.841246575	398251530.39011973	610315665.6738908	610315665.6738908	610315665.6738908	610315665.6738908	212064135.28377107
120.081_C8H9N_0.9_740	16945081.78407317	84985348.25766663	29036410.982718863	77931989.0	251226257.86174476	31950553.329709794	93154697.70972301	21502013.697093602	60208261.18485164	80756873.98838133	74104512.64528683	74104512.64528683	74104512.64528683	74104512.64528683	60799789.95909784	54941271.1648549	60208261.18485164	60208261.18485164	60208261.18485164	60208261.18485164	60208261.18485164	484541243.93028796	666940613.8075814	666940613.8075814	666940613.8075814	666940613.8075814	182399369.87729353
1199.857__8.98_990	34771105.0	170925834.93459824	10556656.71977858	97834854.586834	134860874.20800504	17850683.153702393	20045714.124280445	106072647.55091096	8565128.38354135	93719333.23900843	66831499.851294555	66831499.851294555	66831499.851294555	66831499.851294555	13055833.075866794	101953751.06887248	34771105.0	34771105.0	34771105.0	34771105.0	10556656.71977858	562315999.4340506	601483498.661651	601483498.661651	601483498.661651	601483498.661651	39167499.22760038
1194.899__9.0_1885	21944777.999290645	104345238.05286367	17855059.07406917	165681141.83586156	278867147.0966597	14677406.319793163	28697061.526209574	248403022.62464204	22762799.0	138986455.6548518	100359294.83659884	100359294.83659884	100359294.83659884	100359294.83659884	23104973.20009291	135013189.9443626	28697061.526209574	28697061.526209574	28697061.526209574	28697061.526209574	22762799.0	833918733.9291108	903233653.5293896	903233653.5293896	903233653.5293896	903233653.5293896	69314919.60027874
1183.642__6.97_3627	28324876.20679898	73053371.96289979	45514764.845854424	29104903.197445374	22623997.125684906	46353219.1828906	30999084.0	70386477.73445249	43662468.609480865	44974474.235028684	43335906.98505638	43335906.98505638	43335906.98505638	43335906.98505638	40058772.485111766	37729061.190167986	43662468.609480865	43662468.609480865	43662468.609480865	43662468.609480865	43662468.609480865	269846845.4101721	390023162.8655074	390023162.8655074	390023162.8655074	390023162.8655074	120176317.45533529
118.086_C5H11NO2_0.97_1107	29376036.025297046	81665665.1809666	56968938.72523934	105975420.90681443	83366650.0	37435591.40523301	17644539.49130797	88823377.92253633	21101659.647213757	71107123.57347457	58039764.367178716	58039764.367178716	58039764.367178716	58039764.367178716	31905045.954587024	82516157.59048331	56968938.72523934	56968938.72523934	56968938.72523934	56968938.72523934	21101659.647213757	426642741.4408474	522357879.30460846	522357879.30460846	522357879.30460846	522357879.30460846	95715137.86376107
