index	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
485.314_C23H48O8S_7.29_1834	4726350.327905496	10427338.384762805	61317584.2531888	23227287.0	8708254.4765534	31299232.4741477	3560969.1535215783	42669397.2646164	8011469.56936073	65378359.16130234	51566853.111213416	9446971.866377147	4744656.454785282	63407721.62605014	50224415.27023568	37541163.03181601	29247790.69293473	29247790.69293473	27668737.317914713	30037317.380444735	29247790.69293473	6441016.761011183	42669397.2646164	23227287.0	23227287.0	23227287.0	26058184.565496773	23227287.0	6378063.0120730065	412952793.3499761	438716860.3940209	438716860.3940209	138343686.58957356	300373173.80444735	438716860.3940209	25764067.044044733
485.251_C16H36N8O7S_7.24_2798	46264590.609498	16729580.0	15483032.125890339	31871287.992764503	27983805.78050578	22820440.816658102	8423727.871464016	12815793.99809231	7018906.142800636	39174204.70092387	42299487.95961482	9326624.153118532	6197859.635674556	69756320.4425076	29087874.55758257	32207856.271276172	25683569.11913971	25683569.11913971	23522883.93062942	26763911.71339485	25683569.11913971	7741779.450764434	29087874.55758257	22820440.816658102	22820440.816658102	22820440.816658102	21733418.95319806	22820440.816658102	7721317.007132325	354286418.9840379	385253536.7870956	385253536.7870956	117614419.6531471	267639117.1339485	385253536.7870956	30967117.803057738
484.399_C24H49N7O3_8.48_823	274004.563954126	236623.98718147824	42169400.70880106	989438.8053643557	31566273.982298806	13547884.22752126	22290455.807635333	53889098.141164705	35715320.28367045	22648268.388942488	40102969.0	59136865.10368663	57668440.08110344	42687470.83541524	1222708.8890007045	22666740.139058568	28276348.187049337	28276348.187049337	14627507.138536006	35100768.711306006	28276348.187049337	43702770.31902396	22648268.388942488	31566273.982298806	31566273.982298806	13547884.22752126	41136184.85440053	31566273.982298806	46691880.18238694	249334141.52964425	424145222.80574006	424145222.80574006	73137535.69268003	351007687.11306006	424145222.80574006	174811081.27609584
483.402_C25H50N6O3_8.9_2819	11982340.090582812	12268095.512801936	91200925.41112325	12506375.603254968	15786103.422673505	36467143.925494865	16778893.467032712	24987825.528043207	27965635.53351483	30837997.0	19850289.954286437	20145070.658415042	36722092.32938432	38943775.23834537	18124148.324621662	28450456.364657093	27637780.799971662	27637780.799971662	24009049.51501332	29452146.442450833	27637780.799971662	25402922.997086726	19850289.954286437	20145070.658415042	20145070.658415042	27965635.53351483	19997680.306350738	20145070.658415042	24055353.09596494	312955020.011228	414566711.99957496	414566711.99957496	120045247.5750666	294521464.42450833	414566711.99957496	101611691.9883469
483.368_C28H50O6_7.86_272	14450246.345778981	18522507.659192637	17014708.68731116	12998461.032548347	23853687.171621606	13942561.993983382	24502343.3887713	37910127.25359007	47999184.52788724	4278887.984563352	41314492.37051941	45881464.865612276	36381500.77953496	38905152.0	7509208.309869701	20972730.98263442	25697635.62471896	25697635.62471896	19548320.63963499	28772293.117260944	25697635.62471896	38691123.390451446	17014708.68731116	23853687.171621606	23853687.171621606	13942561.993983382	30441922.08415313	23853687.171621606	41131482.82257362	230700040.80897865	385464534.3707844	385464534.3707844	97741603.19817495	287722931.17260945	385464534.3707844	154764493.56180578
483.368_C26H48N3O5_8.22_1120	6739937.941229907	16729580.0	50583204.04638437	7641281.890581632	25115516.274274323	8805829.107177725	31001985.497232113	14705637.473545015	76110931.79925896	27863047.76650876	94407428.65818396	83057596.09728053	168565165.80949146	39877702.88995461	11579775.474174827	27640812.865637735	44185641.38168522	44185641.38168522	27430134.112705417	52563395.01617511	44185641.38168522	89683919.80081576	16729580.0	27863047.76650876	27863047.76650876	16729580.0	35439844.19359336	27863047.76650876	79584263.94826975	304048941.5220151	662784620.7252783	662784620.7252783	137150670.56352708	525633950.16175115	662784620.7252783	358735679.20326304
483.257_C19H32N9O6_2.93_526	2890885.5166064375	16729580.0	2914082.784529351	20849445.899662994	32041179.178874698	9124959.861987967	49984135.329456955	81740970.95044893	33549255.928715885	40540471.09570186	62332814.170152225	45631149.78808479	24978734.4670776	26639498.9526679	13523066.335510045	28120632.24964931	30898015.35063184	30898015.35063184	24158742.557213742	34267651.747340895	30898015.35063184	38535818.87833381	20849445.899662994	26639498.9526679	26639498.9526679	20849445.899662994	29340339.065771297	26639498.9526679	39590202.85840034	309326954.7461424	463470230.2594776	463470230.2594776	120793712.78606871	342676517.47340894	463470230.2594776	154143275.51333523
482.405_C23H53N4O6_7.0_233	26367090.633985896	21777449.088822592	41579018.31139634	23227287.0	39282814.27498103	26913285.71525561	4098655.9402475324	33266415.37619327	13517452.760155225	44978006.76221609	21567115.525938544	14369530.541799344	12397820.845321568	26432388.594663806	56013445.01957794	32854937.845730104	27052518.42603699	27052518.42603699	26082696.265289903	27537429.506410528	27052518.42603699	11095865.021880917	26913285.71525561	26367090.633985896	26367090.633985896	23227287.0	26399739.614324853	26367090.633985896	12957636.802738396	361404316.30303115	405787776.39055485	405787776.39055485	130413481.32644951	275374295.0641053	405787776.39055485	44383460.08752367
482.368__7.97_2201	68078076.78828657	17926848.205818065	32300453.68385163	13605904.870881323	182096733.72466168	32026426.984433763	7814435.309795811	11331975.274087658	10377596.768961731	43473733.33542929	34916222.57285274	22960332.0	25684508.954921067	29754311.664398927	15606737.498521276	43737947.69120208	36530286.50912677	36530286.50912677	23482102.03310483	43054378.74713773	36530286.50912677	16709218.258419652	32026426.984433763	25684508.954921067	25684508.954921067	17926848.205818065	27719410.309659995	25684508.954921067	16668964.384480866	481117424.6032229	547954297.6369015	547954297.6369015	117410510.16552415	430543787.4713773	547954297.6369015	66836873.033678606
481.87__8.11_2149	116122135.9930731	28064878.330653902	55697191.43858507	47676804.85594151	17478754.186424404	23116804.455568302	7954853.351797831	6980814.987360987	6514870.346855566	30837997.0	36308173.602764614	7111241.790812324	6046230.352544405	93070806.17370258	69075418.91809675	47675434.54019738	36803798.38561209	36803798.38561209	27242270.997803856	41584562.07951621	36803798.38561209	6906798.960502531	36308173.602764614	28064878.330653902	28064878.330653902	28064878.330653902	26893463.89459451	28064878.330653902	6813056.068833945	524429779.9421712	552056975.7841814	552056975.7841814	136211354.98901927	415845620.7951621	552056975.7841814	27627195.842010126
481.364_C27H48N2O5_8.65_2777	47072830.21965585	8235625.59691867	80196812.40223345	5364348.714148277	260573627.0122882	22746610.0	21565950.748751715	23235990.804599285	9904609.408727394	75857566.92788658	30917151.702744387	24152217.912203617	22879916.76711191	35414824.38712262	6887975.650796272	54227578.49258124	45000403.883679226	45000403.883679226	24421752.12953618	55289729.76075073	45000403.883679226	19625673.709198657	30917151.702744387	23235990.804599285	23235990.804599285	9904609.408727394	27534684.807474002	23235990.804599285	22222933.757931814	596503363.4183936	675006058.2551883	675006058.2551883	122108760.64768091	552897297.6075073	675006058.2551883	78502694.83679463
481.363_C27H48N2O5_7.93_2468	74091119.637871	14230604.946888063	304851799.1915024	4310355.89670404	223905702.1206688	58898936.30223152	3198968.773849473	64827660.65147004	8459845.604986103	94605284.51758611	11593856.93693298	33083516.463125024	8968777.867802048	20859520.60257082	15613457.5	80708027.11858414	62766627.13427922	62766627.13427922	36101005.45367917	76099437.97457924	62766627.13427922	13427777.177440662	58898936.30223152	20859520.60257082	20859520.60257082	14230604.946888063	26971518.532847922	20859520.60257082	8714311.736394076	887788298.3044256	941499407.0141883	941499407.0141883	180505027.26839584	760994379.7457925	941499407.0141883	53711108.70976265
481.297__7.55_5221	14436116.114869503	3.439725728367145	31984410.07562239	91298486.73974317	31299970.01046617	19848555.50598676	21803183.09085712	22444863.925484013	31871397.88681689	31892449.008274496	27827824.86710916	22432601.303262383	37084917.93906268	38905152.0	17625357.575971223	29778471.751204785	29383685.96555011	29383685.96555011	34982178.51610941	26584439.69027046	29383685.96555011	28298025.05499977	27827824.86710916	27827824.86710916	27827824.86710916	31871397.88681689	25136344.396296587	27827824.86710916	27151999.595039636	327563189.2632526	440755289.48325163	440755289.48325163	174910892.58054703	265844396.90270463	440755289.48325163	113192100.21999907
481.27__7.77_5738	18271759.959703103	11845261.491709478	180620030.76111296	6397021.811360799	129671003.41387779	19452230.270170268	7735736.025923982	84812244.41436468	7200235.138822434	21193970.394894738	1441038841.944767	185483871.1943837	68365575.94107422	1037009297.9199284	15613457.5	269629556.352899	215647369.21213958	215647369.21213958	13217743.821391543	316862181.90751356	215647369.21213958	67196354.57505108	21193970.394894738	21193970.394894738	21193970.394894738	11845261.491709478	107241623.91412124	21193970.394894738	38050655.9834991	2965925119.8818893	3234710538.1820936	3234710538.1820936	66088719.10695772	3168621819.0751357	3234710538.1820936	268785418.30020434
481.263_C18H36N6O9_3.79_1870	20909691.04731747	8899636.922295582	12218699.201217044	26464478.251728565	18250763.205944438	14397703.69536703	151214742.74600002	33698817.5	14463572.287235921	13031121.560872305	119192742.87444879	35362167.640745394	27324235.50608415	16923119.933792755	33557254.125628516	28867638.938055683	36393916.4332452	36393916.4332452	15451302.543499881	46865223.37811786	36393916.4332452	57091179.54501637	18250763.205944438	20909691.04731747	20909691.04731747	14397703.69536703	30440744.815856334	20909691.04731747	31343201.573414773	317544028.3186125	545908746.498678	545908746.498678	77256512.7174994	468652233.7811786	545908746.498678	228364718.18006548
481.262_C18H36N6O9_2.82_1264	51319948.373740666	93330165.0158871	17757893.452013038	80192280.02549766	15707130.396547455	20943392.387249697	6800858.183681901	12605379.578032365	4877307.739059188	36951313.48956296	79998653.5107164	2790588.6857355395	21535560.0	47524694.37285404	63522050.82448086	47259354.67514384	37057147.73567059	37057147.73567059	47258891.73145132	31956275.737780225	37057147.73567059	9001078.652119156	47524694.37285404	21535560.0	21535560.0	36951313.48956296	19646726.72600652	21535560.0	5839082.9613705445	519852901.4265822	555857216.0350589	555857216.0350589	236294458.6572566	319562757.37780225	555857216.0350589	36004314.608476624
480.783__3.32_4657	20615887.226273246	17628509.24343802	28146092.561516754	89995195.06305088	12309500.944865765	25996601.736733485	10078164.889953688	20331850.152977783	22455709.5	38081258.505381726	30799102.175334685	32078119.415563356	16354301.967759607	14901075.178133005	13050278.818619292	28350486.50966588	26188109.825306755	26188109.825306755	38831454.80972082	19866437.33309972	26188109.825306755	20241573.943319164	20615887.226273246	20615887.226273246	20615887.226273246	25996601.736733485	18343076.060368694	20615887.226273246	19405005.733879805	311855351.6063247	392821647.3796013	392821647.3796013	194157274.0486041	198664373.3309972	392821647.3796013	80966295.77327666
480.425_C27H53N5O2_8.01_833	17557066.440866493	8242667.898888828	41220506.8042552	36665937.79568002	30119181.902042847	24425009.136420228	3587436.550353602	33698817.5	14547842.410607064	37387498.75762779	51807487.589367054	29736872.73118399	12768432.930280749	75740671.43528742	11949813.868241368	33528605.37533429	28630349.583406843	28630349.583406843	24253791.199844785	30818628.775187872	28630349.583406843	15160146.155606352	33698817.5	29736872.73118399	29736872.73118399	24425009.136420228	29928027.31661342	29736872.73118399	13658137.670443907	368814659.1286772	429455243.7511026	429455243.7511026	121268955.99922392	308186287.75187874	429455243.7511026	60640584.62242541
480.307_C18H41N9O4S_5.97_3378	22208850.59599671	12086080.072865842	49713293.17305828	26360426.03880825	19113819.707662906	42389499.18644328	12081344.4984366	26825343.910046563	27195232.012056563	26267830.28860475	19033806.161624752	56197173.9779496	40832461.07978774	19431097.67510467	15613457.5	25367591.300928727	27689981.058563102	27689981.058563102	26859813.519755732	28105064.827966787	27689981.058563102	34076552.89205762	22208850.59599671	26267830.28860475	26267830.28860475	26360426.03880825	20819974.135550693	26267830.28860475	34013846.54592215	279043504.310216	415349715.8784465	415349715.8784465	134299067.59877867	281050648.27966785	415349715.8784465	136306211.56823048
479.835__7.19_1725	28570986.294521775	29079018.944743853	34384864.612588845	37020628.869986326	31660381.17871869	27814475.758047454	1718196.3730299007	22003985.76480493	3270716.406811479	43188085.402320884	30064814.03816491	3909402.3056041184	4597411.695825575	38905152.0	77909934.95941822	36418393.43848327	27606536.97363913	27606536.97363913	28074585.076382	27372512.922267698	27606536.97363913	3373931.6953177685	31660381.17871869	29079018.944743853	29079018.944743853	29079018.944743853	29317900.166343343	29079018.944743853	3590059.3562077987	400602327.8233159	414098054.60458696	414098054.60458696	140372925.38191	273725129.222677	414098054.60458696	13495726.781271074
479.393_C26H54O7_7.37_484	35965257.6184844	20196538.551024865	43216879.78096351	23227287.0	35811371.86004826	27363732.82403496	2493233.0977133014	29572248.972780608	9576719.352056473	41925656.31954221	18569497.234323934	8845746.806213241	7768384.2396336235	26411562.5947618	43242453.49250138	31409316.931678716	24945771.316272173	24945771.316272173	24457986.809331704	25189663.569742404	24945771.316272173	7171020.87390416	29572248.972780608	26411562.5947618	26411562.5947618	23227287.0	27991905.783771202	26411562.5947618	8307065.522923432	345502486.2484659	374186569.74408257	374186569.74408257	122289934.04665852	251896635.69742405	374186569.74408257	28684083.49561664
479.349_C28H42N6O_6.01_4494	14541766.238879075	31064521.999378283	25651956.93825277	23227287.0	3.134531647892817	53813087.65345386	33541538.616150863	25534079.741102114	52182645.344144166	3.134531647892817	44090134.08736149	12169988.387652848	28650590.966551196	109906800.97781321	3.134531647892817	29802694.91271234	30291627.15695566	30291627.15695566	32057509.026301593	29408686.22228269	30291627.15695566	31636190.828624766	25534079.741102114	25651956.93825277	25651956.93825277	31064521.999378283	25593018.339677442	25651956.93825277	31096064.791351028	327829644.03983575	454374407.3543349	454374407.3543349	160287545.13150796	294086862.2228269	454374407.3543349	126544763.31449907
479.265_C21H44O8S_6.14_3367	67787521.8536514	3487031.7681408515	111534037.48725723	19470377.853604008	138361103.34938413	17646092.97613264	1570653.856988015	69070071.30056962	11598774.989273747	130648585.27022268	40102969.0	47449100.21271217	11076789.847906237	32889527.13444139	34406695.64287777	60491273.9669347	49139955.50287746	49139955.50287746	36570172.57147478	55424846.9685788	49139955.50287746	17923829.726720043	40102969.0	34406695.64287777	34406695.64287777	17646092.97613264	43776034.606356084	34406695.64287777	11337782.418589992	665404013.6362817	737099332.5431619	737099332.5431619	182850862.85737392	554248469.685788	737099332.5431619	71695318.90688017
