index	V21-hand-psoriasis-RF3	V21-hand-psoriasis-RF4	V21-hand-psoriasis-RE9	V21-hand-healthy-RE6	V21-hand-psoriasis-RE7	V21-arm-healthy-RD11	V21-hand-psoriasis-RF5	V21-arm-psoriasis-RE1	V21-arm-healthy-RE4	V21-hand-healthy-RF1	V21-hand-psoriasis-RF8	V21-hand-psoriasis-RF2	V21-hand-healthy-RE12	V21-arm-psoriasis-RD7	V21-arm-healthy-RD8	V21-hand-healthy-RE8	V21-hand-psoriasis-RF6	V21-arm-healthy-RD4	V21-hand-psoriasis-RE5	V21-arm-psoriasis-RD6	V21-arm-psoriasis-RD3	V21-hand-psoriasis-RE10	V21-hand-psoriasis-RF7	V21-hand-psoriasis-RF9	V21-arm-psoriasis-RD9	V21-arm-healthy-RD12	V21-arm-healthy-RD1	V21-arm-psoriasis-RE2	V21-arm-psoriasis-RD10	V21-hand-psoriasis-RE11	V21-hand-psoriasis-RF10	V21-arm-healthy-RD5	V21-arm-healthy-RE3	V21-arm-psoriasis-RD2	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Sex_male	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_hand	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_hand	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Sex_male	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_hand	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
309.144_C11H28N3O2Se_3.22_904	3.1675126903553306	4.629441624365483	5.4822335025380715	3.8984771573604067	2.436548223350254	6.456852791878173	3.6548223350253815	6.7005076142131985	7.18781725888325	2.6802030456852797	4.507614213197971	2.558375634517767	1.0964467005076144	5.604060913705585	7.18781725888325	3.0456852791878175	2.6802030456852797	16.3248730964467	2.3147208121827414	5.969543147208123	2.558375634517767	16.20304568527919	4.020304568527919	2.6802030456852797	5.969543147208123	9.746192893401016	6.7005076142131985	10.84263959390863	11.329949238578681	1.4619289340101524	0.852791878172589	8.040609137055839	5.116751269035534	8.040609137055839	6.456852791878173	7.736040609137056	5.621976709465513	5.621976709465513	3.742808798646363	5.621976709465513	5.166589755422244	6.5786802030456855	6.944162436548224	4.873096446700508	4.873096446700508	2.8629441624365484	4.873096446700508	4.263959390862945	77.48223350253808	123.7766497461929	191.14720812182745	191.14720812182745	67.37055837563453	191.14720812182745	113.66497461928937
309.118_C12H20O9_2.79_2512	7.098591549295775	8.28169014084507	15.380281690140846	5.915492957746479	5.915492957746479	3.5492957746478875	2.3661971830985915	7.098591549295775	2.3661971830985915	1.1830985915492958	2.3661971830985915	3.5492957746478875	5.915492957746479	2.3661971830985915	27.211267605633804	2.3661971830985915	5.915492957746479	4.732394366197183	8.28169014084507	10.647887323943662	7.098591549295775	2.3661971830985915	4.732394366197183	9.464788732394366	4.732394366197183	11.830985915492958	5.915492957746479	5.915492957746479	4.732394366197183	1.1830985915492958	3.5492957746478875	5.915492957746479	9.464788732394366	3.5492957746478875	7.197183098591549	7.320422535211267	6.263463131731565	6.263463131731565	5.323943661971831	6.263463131731565	5.754161331626121	5.915492957746479	5.915492957746479	5.915492957746479	5.915492957746479	5.323943661971831	5.915492957746479	5.323943661971831	86.36619718309859	117.12676056338027	212.95774647887322	212.95774647887322	95.83098591549296	212.95774647887322	126.59154929577466
309.113_C19H16O4_3.2_3717	4.2	3.28125	6.6937500000000005	5.643750000000001	2.75625	2.75625	3.54375	4.33125	3.8062500000000004	3.8062500000000004	3.54375	4.0687500000000005	2.75625	1.44375	14.700000000000001	5.643750000000001	2.23125	4.4625	5.11875	8.925	2.625	5.3812500000000005	4.7250000000000005	1.5750000000000002	5.25	3.0187500000000003	6.956250000000001	6.0375000000000005	5.25	1.3125	4.33125	2.4937500000000004	6.825	6.956250000000001	5.2390625	5.36484375	4.601470588235294	4.601470588235294	3.9229166666666666	4.601470588235294	4.253693181818181	4.134375	4.85625	4.265625	4.265625	3.9375000000000004	4.265625	4.265625	62.86875	85.8375	156.45	156.45	70.6125	156.45	93.58124999999998
308.331_C21H41N_6.18_564	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
308.279_C12H33N7O2_5.99_2825	2.258064516129032	2.5806451612903225	5.483870967741935	4.838709677419355	2.903225806451613	5.161290322580645	2.903225806451613	1.6129032258064515	2.5806451612903225	3.5483870967741935	5.806451612903226	5.483870967741935	2.5806451612903225	1.9354838709677418	2.903225806451613	2.903225806451613	5.161290322580645	9.35483870967742	4.838709677419355	8.064516129032258	5.806451612903226	1.2903225806451613	5.161290322580645	3.5483870967741935	5.161290322580645	3.225806451612903	9.67741935483871	5.483870967741935	2.903225806451613	1.2903225806451613	8.064516129032258	5.806451612903226	3.8709677419354835	9.032258064516128	4.704301075268817	5.161290322580645	4.506641366223909	4.506641366223909	3.9247311827956985	4.506641366223909	4.398826979472141	3.7096774193548385	5.161290322580645	4.354838709677419	4.354838709677419	3.5483870967741935	4.354838709677419	5.0	56.45161290322581	82.58064516129032	153.2258064516129	153.2258064516129	70.64516129032258	153.2258064516129	96.7741935483871
308.208_C14H29NO6_4.06_1988	2.2222222222222223	4.444444444444445	5.555555555555555	1.1111111111111112	4.444444444444445	2.2222222222222223	3.333333333333333	8.88888888888889	7.777777777777778	2.2222222222222223	3.333333333333333	3.333333333333333	6.666666666666666	2832.222222222222	4835.555555555556	4.444444444444445	3.333333333333333	5271.111111111111	5.555555555555555	6.666666666666666	3603.333333333333	3.333333333333333	3.333333333333333	3.333333333333333	3.333333333333333	8.88888888888889	382.22222222222223	7.777777777777778	2.2222222222222223	5.555555555555555	3.333333333333333	4.444444444444445	3.333333333333333	1342.2222222222222	877.5000000000001	1145.138888888889	540.9150326797385	540.9150326797385	3.8271604938271597	540.9150326797385	357.3232323232323	5.555555555555555	8.333333333333334	4.444444444444445	4.444444444444445	3.333333333333333	4.444444444444445	3.888888888888889	10530.000000000002	18322.222222222223	18391.11111111111	18391.11111111111	68.88888888888887	18391.11111111111	7861.1111111111095
307.263_C20H34O2_7.21_971	5.0	2.0	2.0	7.0	3.0	2.0	6.0	2.0	10.0	11.0	3.0	3.0	2.0	2.0	5.0	7.0	7.0	2.0	3.0	11.0	5.0	2.0	15.0	5.0	4.0	3.0	2.0	8.0	6.0	4.0	9.0	5.0	9.0	7.0	5.416666666666667	5.1875	5.264705882352941	5.264705882352941	5.333333333333333	5.264705882352941	5.181818181818182	5.0	5.0	5.0	5.0	4.5	5.0	4.5	65.0	83.0	179.0	179.0	96.0	179.0	114.0
307.263_C20H34O2_6.81_3300	9.6	4.266666666666667	11.733333333333333	10.666666666666666	3.2	2.1333333333333333	3.2	2.1333333333333333	9.6	11.733333333333333	3.2	3.2	1.0666666666666667	2.1333333333333333	2.1333333333333333	5.333333333333333	8.533333333333333	6.4	8.533333333333333	9.6	5.333333333333333	2.1333333333333333	16.0	5.333333333333333	4.266666666666667	6.4	2.1333333333333333	8.533333333333333	6.4	4.266666666666667	9.6	3.2	6.4	7.466666666666667	5.6000000000000005	5.266666666666667	6.0549019607843135	6.0549019607843135	6.7555555555555555	6.0549019607843135	6.303030303030303	5.866666666666667	5.866666666666667	5.333333333333333	5.333333333333333	5.333333333333333	5.333333333333333	5.333333333333333	67.2	84.26666666666667	205.86666666666667	205.86666666666667	121.6	205.86666666666667	138.66666666666666
307.152_C15H20N3O4_3.25_1362	2.5	8.357142857142858	3.2857142857142856	8.785714285714286	1.3571428571428572	5.142857142857143	3.5714285714285716	4.071428571428571	1.0714285714285714	3.0	6.642857142857143	2.7857142857142856	0.7857142857142857	4.928571428571429	4.428571428571429	1.6428571428571428	7.928571428571429	10.0	4.0	3.2142857142857144	10.214285714285714	5.0	6.214285714285714	7.071428571428571	14.571428571428571	4.5	7.142857142857143	6.0	7.214285714285714	0.6428571428571429	3.0	2.9285714285714284	8.714285714285714	3.857142857142857	4.845238095238096	6.125	5.1344537815126055	5.1344537815126055	4.253968253968255	5.1344537815126055	5.292207792207791	4.464285714285714	5.0357142857142865	4.464285714285714	4.464285714285714	3.428571428571429	4.464285714285714	4.5	58.14285714285715	98.0	174.57142857142858	174.57142857142858	76.57142857142858	174.57142857142858	116.42857142857142
306.3_C15H37N4O2_7.06_1144	5.6103896103896105	5.6103896103896105	7.480519480519481	6.545454545454546	4.675324675324676	3.116883116883117	5.922077922077922	2.181818181818182	3.116883116883117	2.8051948051948052	5.922077922077922	4.051948051948052	1.8701298701298703	1.5584415584415585	5.922077922077922	4.675324675324676	4.051948051948052	8.103896103896105	1.246753246753247	7.168831168831169	6.233766233766234	2.493506493506494	4.675324675324676	6.233766233766234	2.493506493506494	5.922077922077922	2.493506493506494	11.844155844155845	6.545454545454546	1.246753246753247	6.233766233766234	3.428571428571429	0.9350649350649352	2.493506493506494	4.077922077922079	4.597402597402597	4.55614973262032	4.55614973262032	4.5194805194805205	4.55614973262032	4.8170011806375435	3.272727272727273	3.272727272727273	4.675324675324676	4.675324675324676	4.675324675324676	4.675324675324676	5.142857142857143	48.93506493506494	73.55844155844156	154.9090909090909	154.9090909090909	81.35064935064936	154.9090909090909	105.97402597402596
306.263_C16H35NO4_5.07_4517	6.0	4.0	2.0	2.0	2.0	4.0	4.0	42.0	2.0	2.0	4.0	2.0	2.0	24.0	16.0	4.0	2.0	2.0	2.0	42.0	18.0	2.0	2.0	4.0	46.0	12.0	218.0	14.0	24.0	2.0	2.0	146.0	4.0	168.0	34.5	48.875	24.470588235294116	24.470588235294116	2.7777777777777777	24.470588235294116	19.0	4.0	21.0	4.0	4.0	2.0	4.0	4.0	414.0	782.0	832.0	832.0	50.0	832.0	418.0
306.165_C12H23N3O6_1.05_2876	6.0	2.0	16.0	12.0	6.0	6.0	2.0	4.0	4.0	2.0	6.0	2.0	2.0	6.0	4.0	4.0	2.0	14.0	18.0	2.0	4.0	10.0	2.0	2.0	6.0	10.0	10.0	10.0	4.0	2.0	2.0	16.0	6.0	8.0	7.5	7.125	6.235294117647059	6.235294117647059	5.444444444444445	6.235294117647059	5.545454545454546	6.0	6.0	5.0	5.0	2.0	5.0	4.0	90.0	114.0	212.0	212.0	98.0	212.0	122.0
305.303_C16H38N3O2_5.75_279	1.7910447761194033	3.432835820895523	2.0895522388059704	5.074626865671642	2.537313432835821	8.059701492537314	2.985074626865672	3.1343283582089554	7.761194029850747	1.7910447761194033	5.970149253731344	4.6268656716417915	0.8955223880597016	4.925373134328359	11.044776119402986	2.238805970149254	1.0447761194029852	10.298507462686569	2.985074626865672	37.61194029850747	16.26865671641791	3.8805970149253737	4.179104477611941	3.8805970149253737	2.0895522388059704	11.044776119402986	25.820895522388064	20.44776119402985	3.5820895522388065	0.5970149253731344	5.373134328358209	17.01492537313433	9.55223880597015	42.835820895522396	9.216417910447761	14.468283582089553	8.437225636523268	8.437225636523268	3.0762852404643457	8.437225636523268	8.012211668928089	8.805970149253731	10.671641791044777	4.402985074626866	4.402985074626866	2.985074626865672	4.402985074626866	3.73134328358209	110.59701492537314	231.49253731343285	286.8656716417911	286.8656716417911	55.37313432835822	286.8656716417911	176.26865671641795
305.245_C18H34O2_8.04_3056	2.5	4.166666666666667	1.6666666666666667	4.166666666666667	15.833333333333334	3.3333333333333335	9.166666666666668	2.5	12.5	10.833333333333334	1.6666666666666667	7.5	2.5	7.5	4.166666666666667	4.166666666666667	6.666666666666667	5.0	5.0	3.3333333333333335	4.166666666666667	2.5	7.5	7.5	4.166666666666667	5.0	3.3333333333333335	19.166666666666668	9.166666666666668	2.5	10.0	5.833333333333334	8.333333333333334	5.833333333333334	5.763888888888889	6.458333333333334	6.151960784313727	6.151960784313727	5.87962962962963	6.151960784313727	6.363636363636365	4.583333333333334	5.0	5.0	5.0	4.583333333333334	5.0	5.416666666666667	69.16666666666667	103.33333333333334	209.1666666666667	209.1666666666667	105.83333333333334	209.1666666666667	140.00000000000003
305.245_C18H34O2_7.75_1981	5.368421052631579	6.842105263157895	6.7368421052631575	11.263157894736842	4.2105263157894735	1.0526315789473684	3.5789473684210527	2.8421052631578947	4.421052631578948	3.263157894736842	8.0	2.8421052631578947	3.1578947368421053	1.368421052631579	3.5789473684210527	7.7894736842105265	31.263157894736842	4.947368421052632	1.7894736842105263	7.368421052631579	3.6842105263157894	3.1578947368421053	16.736842105263158	10.421052631578947	0.9473684210526315	5.684210526315789	2.4210526315789473	4.526315789473684	5.7894736842105265	1.7894736842105263	13.789473684210526	2.6315789473684212	4.631578947368421	5.368421052631579	4.570175438596491	3.8289473684210527	5.978328173374613	5.978328173374613	7.888888888888889	5.978328173374613	6.746411483253589	4.0	4.052631578947368	4.473684210526316	4.473684210526316	6.052631578947368	4.473684210526316	4.947368421052632	54.84210526315789	61.26315789473684	203.26315789473682	203.26315789473682	142.0	203.26315789473682	148.42105263157896
305.196__4.99_6070	2.0	4.0	2.0	2.0	2.0	16.0	4.0	2.0	6.0	6.0	6.0	6.0	2.0	2612.0	5292.0	4.0	4.0	6730.0	2.0	86.0	3704.0	2.0	6.0	2.0	2.0	16.0	218.0	4.0	2.0	2.0	2.0	10.0	8.0	634.0	1025.8333333333333	1208.875	570.6470588235294	570.6470588235294	3.3333333333333335	570.6470588235294	322.3636363636364	9.0	16.0	4.0	4.0	2.0	4.0	3.0	12310.0	19342.0	19402.0	19402.0	60.0	19402.0	7092.0
304.3_C21H37N_5.75_127	1.12	4.708571428571428	3.1542857142857144	2.0342857142857143	1.7142857142857142	5.371428571428571	1.9657142857142857	7.382857142857143	3.4971428571428573	2.057142857142857	4.7542857142857144	2.697142857142857	0.64	9.051428571428572	7.451428571428571	2.537142857142857	1.4628571428571429	11.817142857142857	1.76	24.18285714285714	12.297142857142857	3.0628571428571427	3.8857142857142857	3.1314285714285712	7.588571428571429	10.4	12.205714285714286	12.388571428571428	11.131428571428572	0.6628571428571428	5.142857142857143	12.228571428571428	8.594285714285714	27.97714285714286	6.569523809523809	11.472857142857144	6.766386554621849	6.766386554621849	2.5828571428571427	6.766386554621849	6.873766233766234	6.411428571428571	10.765714285714285	4.731428571428571	4.731428571428571	2.297142857142857	4.731428571428571	4.297142857142857	78.83428571428571	183.5657142857143	230.05714285714285	230.05714285714285	46.49142857142857	230.05714285714285	151.22285714285715
304.3_C18H39O3_6.27_4344	8.333333333333334	3.3333333333333335	3.3333333333333335	2.5	2.5	4.166666666666667	24.166666666666668	0.8333333333333334	3.3333333333333335	2.5	4.166666666666667	5.833333333333334	3.3333333333333335	9.166666666666668	2.5	5.0	5.0	10.0	2.5	14.166666666666668	2.5	5.833333333333334	1.6666666666666667	7.5	3.3333333333333335	2.5	2.5	15.0	4.166666666666667	1.6666666666666667	22.5	5.0	3.3333333333333335	10.833333333333334	3.8888888888888893	5.833333333333334	6.029411764705884	6.029411764705884	6.203703703703704	6.029411764705884	7.196969696969697	3.3333333333333335	3.75	3.75	3.75	3.75	3.75	4.583333333333334	46.66666666666667	93.33333333333334	205.00000000000006	205.00000000000006	111.66666666666667	205.00000000000006	158.33333333333334
304.347__9.91_3492	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
304.347__8.82_5718	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444444	4.444444444444445	4.4444444444444455	4.4444444444444455	4.444444444444445	4.4444444444444455	4.444444444444444	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	4.444444444444445	53.33333333333333	71.11111111111111	151.11111111111114	151.11111111111114	80.0	151.11111111111114	97.77777777777777
304.285_C17H37NO3_5.11_1160	1.3392857142857142	6.696428571428571	8.303571428571429	14.732142857142858	5.089285714285714	3.2142857142857144	9.642857142857142	2.946428571428571	2.142857142857143	2.946428571428571	4.285714285714286	3.2142857142857144	2.4107142857142856	4.017857142857142	3.482142857142857	7.5	5.089285714285714	5.892857142857142	2.4107142857142856	14.196428571428571	8.035714285714285	8.303571428571429	6.160714285714286	3.75	2.6785714285714284	4.285714285714286	3.2142857142857144	3.75	10.982142857142858	1.875	4.017857142857142	5.089285714285714	4.285714285714286	9.642857142857142	4.933035714285714	5.491071428571429	5.459558823529411	5.459558823529411	5.431547619047619	5.459558823529411	5.746753246753246	3.883928571428571	4.1517857142857135	4.285714285714286	4.285714285714286	4.6875	4.285714285714286	4.6875	59.19642857142857	87.85714285714286	185.62499999999997	185.62499999999997	97.76785714285714	185.62499999999997	126.42857142857142
304.211_C13H27N4O4_3.16_836	1.3793103448275863	1.3793103448275863	3.4482758620689657	0.6896551724137931	0.6896551724137931	4.137931034482759	5.517241379310345	11.03448275862069	5.517241379310345	2.7586206896551726	2.0689655172413794	2.7586206896551726	2.7586206896551726	13.793103448275863	12.413793103448276	2.0689655172413794	0.6896551724137931	20.689655172413794	2.0689655172413794	11.03448275862069	11.724137931034484	2.0689655172413794	2.7586206896551726	3.4482758620689657	13.10344827586207	6.206896551724138	26.20689655172414	13.793103448275863	13.793103448275863	0.6896551724137931	4.827586206896552	4.137931034482759	10.344827586206897	26.896551724137932	8.160919540229886	12.801724137931036	7.261663286004058	7.261663286004058	2.3371647509578546	7.261663286004058	6.77115987460815	4.827586206896552	12.06896551724138	4.137931034482759	4.137931034482759	2.0689655172413794	4.137931034482759	3.4482758620689657	97.93103448275863	204.82758620689657	246.89655172413796	246.89655172413796	42.06896551724138	246.89655172413796	148.9655172413793
