index	V22-back-psoriasis-BB10	V22-back-healthy-BB4	V22-back-healthy-BB3	V22-back-psoriasis-BB1	V22-back-healthy-BA1	V22-back-healthy-BB8	V22-back-psoriasis-BB5	V22-back-psoriasis-BA8	V22-back-healthy-BA6	V22-back-psoriasis-BC3	V22-back-healthy-BA2	V22-back-psoriasis-BB2	V22-back-healthy-BA5	V22-back-psoriasis-BA7	V22-back-psoriasis-BC4	V22-back-healthy-BC5	V22-back-healthy-BA11	V22-back-healthy-BC1	V22-back-psoriasis-BB11	V22-back-healthy-BC2	V22-back-psoriasis-BB7	V22-back-psoriasis-BB12	V22-back-healthy-BA10	V22-back-psoriasis-BA9	V22-back-healthy-BA3	V22-back-healthy-BB9	V22-back-psoriasis-BA12	V22-back-healthy-BA4	V22-back-healthy-BC6	V22-back-psoriasis-BB6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
99.013__5.59_3303	1664246.9730097747	690150.605750851	2139243.123190695	978591.1864771113	1144750.139920863	1814534.5648003395	932577.2007978557	1886800.5491685914	1044632.0575833091	1191535.1491349752	853621.1218691162	3070445.6701862738	1778536.5580961828	1561164.8462498446	1588029.493025383	1231768.712757587	1974963.821420004	1756834.6127674908	2734256.300827331	974330.2669423779	1509760.4591909342	2077507.6971011413	1358275.1882983446	2350962.3532891707	2004643.7186024194	1246791.835799693	1896796.801664363	3377781.400039775	2600659.5650025858	3048549.278132783	1624469.8308026022	1749424.7083699054	1749424.7083699054	1749424.7083699054	1749424.7083699054	1892230.2827325384	1557554.9005329176	1710540.7928886327	1710540.7928886327	1710540.7928886327	1710540.7928886327	1775523.761089183	25991517.292841636	52482741.25109716	52482741.25109716	52482741.25109716	52482741.25109716	26491223.958255537
99.013__4.62_3713	609136.0013307537	1379028.752854872	743643.7167999841	1525548.9991767057	1173988.3227625042	1235672.691997822	655766.2501204048	787242.6311645488	1124866.0681545367	906561.5105724202	1172892.4182210038	2378727.6989908754	949623.8931942085	1190499.1432048483	2556701.9439289724	1132801.703592438	1656833.7950372866	2079335.062073695	2708081.741439723	2863261.544829807	1698822.1818855244	2373980.488505702	2102248.370341437	2430546.596632693	1845179.7439517293	2652883.2998056132	1949735.376769271	2028434.934253782	2693274.677313493	1970232.1945465242	1677123.0621990133	1685851.7251151057	1685851.7251151057	1685851.7251151057	1685851.7251151057	1695827.3398763544	1517931.2739460794	1677827.9884614055	1677827.9884614055	1677827.9884614055	1677827.9884614055	1824278.7793273977	26833968.995184213	50575551.75345317	50575551.75345317	50575551.75345317	50575551.75345317	23741582.758268964
99.013__3.79_3477	1227563.543881896	896566.3632241498	1733235.8638708661	1232673.4164327697	1440046.4943034863	972335.0669810686	947946.4536236968	1218114.452447177	1610670.45609671	1929907.538097942	1067419.7089368294	2360038.6306908675	1086726.5862324082	1862750.0306687069	2564838.888924443	1226383.2420094355	1545834.924351115	1973671.7008598358	2390137.5206627203	1476662.0812802566	2900988.385311507	2865467.736960664	1376799.481966847	1513811.784659918	1159785.6030239451	1762702.8750625127	2859549.5364607717	2939771.4357267953	1199548.6616606098	2706305.8177955556	1466760.0340991793	1734941.80940685	1734941.80940685	1734941.80940685	1734941.80940685	2041435.2669013313	1408422.9881351667	1529823.3545055166	1529823.3545055166	1529823.3545055166	1529823.3545055166	2144973.0843944047	23468160.54558687	52048254.2822055	52048254.2822055	52048254.2822055	52048254.2822055	28580093.736618638
99.013__0.88_2719	894369.1914471253	794922.9257736779	431270.9010505118	742199.4159768859	733393.456230248	748669.7267002328	1011033.6635153922	1225617.077584927	721305.318024989	2412827.577248692	2560483.4724951056	673412.5465963286	693221.2368624127	3169457.859199905	590815.381287898	668006.0702383311	550564.6215502509	4126841.371387977	2188680.4405512437	2258997.6673521707	1254966.9059090647	5562458.20661024	4774598.857872651	3888850.567532564	6232419.021932431	2742422.0706228567	4302316.737538159	4792956.068171309	3666567.8376395353	5518318.855859072	2281040.038994043	2331065.5016920725	2331065.5016920725	2331065.5016920725	2331065.5016920725	2388237.4590612496	1526960.2965629243	1721823.6732301542	1721823.6732301542	1721823.6732301542	1721823.6732301542	1721823.6732301542	36496640.62390469	69931965.05076218	69931965.05076218	69931965.05076218	69931965.05076218	33435324.426857498
99.013_C4H4NS_4.21_3548	468787.1019218217	1313677.5185426616	1613895.1554028962	1453254.270083086	1118353.8149236925	1177115.0038707433	2119810.4796360843	1134242.0581698855	1071559.4305390131	2255555.0472968374	1437279.436355255	2197539.8686531293	1011900.8089591909	1878264.7769187507	1057736.0372395723	1079119.0016128866	1439397.5727522462	1980796.788253183	2225566.321209962	2727573.5283718887	2701242.9170939047	2578455.8379162126	1282000.9441444732	984404.5565822339	1757737.9313386863	2527164.965238885	1856554.9889839722	1713905.3854797785	2543395.573927862	2061093.2520104805	1612179.5537320839	1692246.0124476424	1692246.0124476424	1692246.0124476424	1692246.0124476424	1783750.5366939954	1438338.5045537506	1663900.2704413375	1663900.2704413375	1663900.2704413375	1663900.2704413375	1969679.0144646156	25794872.859713342	50767380.37342927	50767380.37342927	50767380.37342927	50767380.37342927	24972507.513715934
989.614__8.21_4778	1660128.9442316343	1593163.286708876	1497204.2299782385	833676.0155620208	1340616.2955400993	3221315.703161794	1042095.019452526	944432.8215688843	1560142.558668244	2080661.6525361582	3298957.045217166	636791.6351292537	3421755.838115481	2125713.841255924	2353366.340293335	2554290.681013636	1865558.503823912	1010105.8602190288	2002927.6798123904	1935128.34627407	1771075.2220602164	3192810.7202054565	2222146.577540858	1220524.8444498975	956830.594436674	815631.9824070156	1094305.0325483293	2216986.6282627205	760916.730779599	1368744.4400954633	1891921.9288842133	1753266.8357116303	1753266.8357116303	1753266.8357116303	1753266.8357116303	1594803.8720858207	1729360.8952663941	1626646.1154702553	1626646.1154702553	1626646.1154702553	1626646.1154702553	1514436.692163549	30270750.862147413	52598005.071348906	52598005.071348906	52598005.071348906	52598005.071348906	22327254.20920149
987.717__8.03_4706	1007446.5280451153	1092143.1278982458	1482195.416121943	936122.212608767	1560664.95170154	1461176.2049616748	4620780.091619458	1429860.5315481706	1692128.4766042407	1600739.1762865067	2716757.6359254564	1001130.9273127165	1535910.8136283942	3414618.4003431024	2968033.943569792	1951441.927236691	2320573.3781433036	1408057.6087705384	2606756.004477351	1466094.897120864	1455929.599991873	1555601.9779056814	2742925.0782123427	2344114.238817183	1576309.6718958674	2176616.375156263	4586122.986665811	1470590.5817543627	2291159.599031353	2228115.0820629727	1809046.6090101926	2023337.2481805861	2023337.2481805861	2023337.2481805861	2023337.2481805861	2268240.835803893	1568487.3117987039	1588524.424091187	1588524.424091187	1588524.424091187	1588524.424091187	1914427.1291747396	28944745.74416308	60700117.44541758	60700117.44541758	60700117.44541758	60700117.44541758	31755371.701254502
987.559__3.37_5387	1814319.0729830947	6121574.802870135	1347477.0024018316	2037470.3350852747	2398529.9800038054	2018743.9867584936	2159240.502891201	1323785.0494564585	1475913.11822605	1292185.7473381457	7.523643361503033	1630523.9893049372	1555663.737857982	2537943.0914924564	7.523643361503033	7.523643361503033	1493443.2072583518	1995262.6958272427	2185911.8186077294	1581056.0342030548	7.523643361503033	1788407.6452460783	1987776.6706825471	2036191.315713819	1253130.5146485835	1589023.5725228866	7.523643361503033	2339318.9067487763	1381942.812640877	7.523643361503033	1783679.505621084	1578162.6917543327	1578162.6917543327	1578162.6917543327	1578162.6917543327	1343286.3330494745	1568359.8860305184	1585039.8033629707	1585039.8033629707	1585039.8033629707	1585039.8033629707	1709465.8172755078	28538872.089937344	47344880.75262998	47344880.75262998	47344880.75262998	47344880.75262998	18806008.662692644
983.647__7.58_4359	910333.740649883	2534704.2013771413	1730508.7811910564	674585.8192978894	766941.5554683757	1505355.283439667	937244.1976656831	1232927.9873649164	1309666.394168122	1760524.5895309222	2207384.645063988	1748633.6817525204	995912.0475555959	3025295.366931363	2996764.951641509	2340037.4902497674	1269309.765919117	2910606.9791553034	1658889.0284870192	1403693.8444680637	1880442.9064952624	2589811.2484154585	2470242.283475076	1650429.53392171	875320.9044710414	2159432.845034872	3029073.544375643	3325041.9912795825	1915924.1331654838	2590380.5628248705	1857505.1965926408	1880180.6768278966	1880180.6768278966	1880180.6768278966	1880180.6768278966	1906095.5113824753	1823216.45717827	1754579.1356417213	1754579.1356417213	1754579.1356417213	1754579.1356417213	1754579.1356417213	29720083.145482253	56405420.3048369	56405420.3048369	56405420.3048369	56405420.3048369	26685337.159354653
982.62__7.48_4896	863674.959500072	2048253.5069487868	2418441.9684419194	1221884.931847154	721922.6909025544	1140406.6763247007	2240999.525699343	1031376.5330258142	4143954.9132248987	3465285.606337776	674063.2439390395	1686034.3520001483	2552464.772825967	1833131.288906063	1694635.970144616	2037294.34770959	1109338.9180139317	1721386.5664969452	1181059.9514333447	2978582.8306253804	1305325.5337143524	2718013.216334558	3140759.854094457	1224133.453700508	1068388.5654725414	1665184.4220872275	2153890.4263598844	2753362.7053503203	751551.3952271768	2146316.3145653736	1932834.8361053397	1856370.648041815	1856370.648041815	1856370.648041815	1856370.648041815	1768983.0045406434	1879340.4571032678	1708011.2683207807	1708011.2683207807	1708011.2683207807	1708011.2683207807	1690335.1610723822	30925357.377685435	55691119.44125445	55691119.44125445	55691119.44125445	55691119.44125445	24765762.06356901
980.117__7.52_5945	1721560.5265922141	1230830.7640758753	3207518.202397127	1973995.2000226863	952135.034024689	3101108.656967296	1008177.1101762863	1541099.494775849	4.266621709295565	2340152.408492722	629279.7692822936	1017589.2776669923	3057119.7871444584	3922173.072082425	2139706.5205900166	2429836.7968221153	1649219.9555111078	2154810.361440923	983669.6350780926	2220047.007376052	1574592.475193819	1856104.1755731404	1675199.4150990085	1334769.9355360246	2525157.3924294873	1364700.286826733	1678058.0516442365	1644292.0074368713	2329575.453275379	1666542.4396508478	1885677.1972956953	1830967.515993549	1830967.515993549	1830967.515993549	1830967.515993549	1768442.1659339536	1915004.8882699658	1676628.7333716224	1676628.7333716224	1676628.7333716224	1676628.7333716224	1672300.2456475422	30170835.156731125	54929025.47980647	54929025.47980647	54929025.47980647	54929025.47980647	24758190.32307535
98.513__6.8_3090	1082629.4556821499	3203779.1665944266	1431157.743243734	796067.1918464313	1137266.8388506013	713647.5368558136	544700.6903477112	1990863.0005908113	1247851.2892361216	1311604.5525356487	2386306.7262549303	2858585.981476768	2188660.130326275	1470624.3533197592	2341755.008319103	714131.0817896171	2065323.729575618	2317482.8295001015	914766.3926889738	3879549.6824588324	4208863.347780926	2963895.3599213487	3224761.0637117154	1344194.922062517	1829267.1550994895	2407884.4697202523	1601714.1435323167	1214871.6081399235	1959807.9161758127	1707307.3201285913	1995109.310470829	1901977.356258877	1901977.356258877	1901977.356258877	1901977.356258877	1795540.8371595037	2012565.8228757153	1768287.2376140403	1768287.2376140403	1768287.2376140403	1768287.2376140403	1536169.2484260378	31921748.967533264	57059320.68776631	57059320.68776631	57059320.68776631	57059320.68776631	25137571.720233053
98.513__1.96_2602	1209986.49426961	1066326.5409095485	877401.2608523889	748010.8185895977	955887.0250074979	1421316.8364342586	857157.2425678731	2050167.1826883508	902432.2176888451	1997459.3665022277	811850.2753045834	1325610.1591001237	3110948.3173671374	1151058.8978051387	1073278.3826540115	1936061.2657143322	667056.8860452656	1117012.7583882613	3101102.354710021	3932897.140909612	1918033.5411747606	3127102.9273645957	2544026.7352139885	2345553.0702044456	2035624.3672895662	4448225.5537399305	1557667.9563665336	2371843.603387011	2812725.2854204215	2854211.3752674097	1938227.2543545407	1877601.194631245	1877601.194631245	1877601.194631245	1877601.194631245	1808314.2692331928	1678689.0510742953	1737850.7487706472	1737850.7487706472	1737850.7487706472	1737850.7487706472	1737850.7487706472	31011636.06967265	56328035.83893735	56328035.83893735	56328035.83893735	56328035.83893735	25316399.769264698
98.512__5.67_2114	690881.6458113403	1537473.3186015922	511485.41492697137	1131841.63381544	1865979.6415777013	1289971.0046629836	1464377.026126144	605333.4706842119	1016240.375199833	1362452.5787247247	1197260.4611121288	1849531.2920437406	976975.3670990418	1778979.420298671	1454088.6158202097	2417110.298265172	2830117.944269725	762277.1678612427	2472807.986930431	2169044.396234362	2093206.3089917577	1182831.2644680531	2748289.6924580275	4103646.482134663	2742113.6444297847	2530170.159986619	3997456.2265121965	1915790.4709148426	1928444.67569893	3477646.96018073	1777421.5020811849	1870127.4981947087	1870127.4981947087	1870127.4981947087	1870127.4981947087	1976077.2080387366	1890885.0562462718	1814255.3561712056	1814255.3561712056	1814255.3561712056	1814255.3561712056	1621678.2232124074	28438744.033298958	56103824.94584126	56103824.94584126	56103824.94584126	56103824.94584126	27665080.912542313
98.512__5.19_2012	963065.5043693132	1122799.1554927868	1657676.9222379285	1600972.6022002215	557533.6544006157	799359.4852369011	1506690.8201229025	1498193.7464183893	1328915.6648329895	1935769.9914254844	1278906.9343384386	1170237.6511276215	3354042.559434823	1900295.875929931	1356652.2957403457	2273268.8727916577	810572.9680171895	1964410.271453975	1542373.420338026	2316961.10356413	2123216.018755136	937943.095661098	1998814.0087808275	4383492.241279355	1068846.187744417	1401667.3767405138	4270060.403608384	2046436.6757059644	2243936.893318914	3714803.0499769347	1639009.2958807545	1837597.1817015072	1837597.1817015072	1837597.1817015072	1837597.1817015072	2064554.7654966528	1529672.1494892212	1571673.0112691238	1571673.0112691238	1571673.0112691238	1571673.0112691238	1571673.0112691238	26224148.73409207	55127915.451045215	55127915.451045215	55127915.451045215	55127915.451045215	28903766.71695314
98.512__4.61_1741	547212.5250565055	1381910.9060100212	1122191.1745136038	1291032.1448011538	1592646.7717991283	1228915.6132527066	1712967.928954119	1363701.4124989302	656849.4057677813	1830385.6190502835	2855488.713778862	766468.0062874557	1915491.1984229793	1462709.903496839	1868148.2552159938	926823.5539011881	1185307.3902750534	2036020.7607743908	2296420.438313239	1760248.5983758597	3328233.134211021	2026269.7651970778	1413648.7324009489	1791126.1545451551	2866714.238064272	2307378.587266068	2989101.7726608673	2183539.153957605	2959812.170484907	2999445.497944777	1774561.6855653361	1822206.9842426265	1822206.9842426265	1822206.9842426265	1822206.9842426265	1876658.7541595295	1676447.685087494	1775687.3764605075	1775687.3764605075	1775687.3764605075	1775687.3764605075	1810755.8867977192	28392986.96904538	54666209.527278796	54666209.527278796	54666209.527278796	54666209.527278796	26273222.558233414
98.512__3.65_1856	911968.2946408428	1379453.1351195814	633348.0742847625	829480.641043078	1798607.6523312284	3232042.6135685514	1508935.270789105	1344559.8789651631	923127.2638533188	762985.2359394727	1757742.1605531436	2308471.5098874727	3672852.674225037	1920683.97875063	1001911.45717733	859472.1496491572	2341068.2699961	1518353.82481942	1602897.0081466942	1876342.9044014292	5754507.461783636	4660186.070569172	2436968.6656415584	1378000.0520501474	5157905.855520015	3200719.153307987	1068648.1990296785	1859025.7424695552	2318720.079586783	4884006.302977286	2185359.388707977	2163433.052702578	2163433.052702578	2163433.052702578	2163433.052702578	2138374.3829821222	1867684.3234354923	1778174.9064421859	1778174.9064421859	1778174.9064421859	1778174.9064421859	1443467.6614196263	34965750.21932763	64902991.58107734	64902991.58107734	64902991.58107734	64902991.58107734	29937241.36174971
98.512__2.39_1840	467878.7500442276	1062062.9684909526	564905.260169104	1173836.4394190765	1483361.37811817	575577.5719531552	704066.9022759371	1206255.216397968	1101325.6537744529	2835453.070533304	977935.1984455374	1433486.939398735	3272712.930485576	1619977.814289662	662485.6973788246	1817374.1443359093	2062529.571134197	1575715.0531392435	858735.8070969494	1584527.9854148657	2920670.138567204	3239250.681762996	1811537.0969309928	2590953.19098787	1913462.5642731886	9299419.176715251	3546224.458995619	2282369.2262072363	1254319.4244132424	1006859.3324474435	2039945.9502500673	1896842.3214532295	1896842.3214532295	1896842.3214532295	1896842.3214532295	1733295.3171139867	1580121.5192770546	1529538.2156287069	1529538.2156287069	1529538.2156287069	1529538.2156287069	1319871.0778983515	32639135.204001077	56905269.64359689	56905269.64359689	56905269.64359689	56905269.64359689	24266134.439595815
98.512__1.43_3070	1058041.8119290657	1935202.2083906727	790324.0337254584	1444168.2039360222	1053094.1344898276	824469.3784563383	2407219.403956549	868020.310743383	1148123.5167905947	1216851.9143907556	1831072.1957531713	1384371.38132274	1372279.265881113	2131243.2582127303	1256484.7080993091	896809.1764434786	3186064.524627699	1547942.707146559	2079883.448339182	1785512.874950019	2044457.8586776727	1932944.346785354	2947316.312291496	3586441.2962429104	1855691.2578199266	2278959.274587489	2492137.3857656126	2995987.5393117964	3023983.598440083	2006382.0455615863	1842051.9999441076	1846049.3124356198	1846049.3124356198	1846049.3124356198	1846049.3124356198	1850617.6695687766	1808292.5353515951	1843381.726786549	1843381.726786549	1843381.726786549	1843381.726786549	1969663.19617347	29472831.99910572	55381479.37306859	55381479.37306859	55381479.37306859	55381479.37306859	25908647.37396287
98.512__0.79_1293	198082.01840299476	484856.5360373571	664149.2870509299	373580.9271735301	827697.0838092185	930589.5433778277	1064494.313573601	161556.17675473366	899064.8640941586	2024050.0569306198	1754952.5479437958	1319959.5625186183	2212364.5330723426	3156682.4708646457	458061.29089146	959853.5424137119	926380.8008422491	4582576.631100205	1781824.0335921806	1710295.304357523	1926196.6914790764	4106738.311213895	3623614.223871332	4440291.524590857	5418901.419608778	2765673.817416869	4778786.740718461	4427010.887254514	5369010.899172592	3330714.830205244	2347311.995088963	2222600.3623444443	2222600.3623444443	2222600.3623444443	2222600.3623444443	2080072.7820649943	1732623.9261506596	1768388.2907679882	1768388.2907679882	1768388.2907679882	1768388.2907679882	1854010.3625356285	37556991.921423405	66678010.87033332	66678010.87033332	66678010.87033332	66678010.87033332	29121018.94890992
98.013__3.33_3707	2116411.7295947974	1675276.9449128883	1316821.3092807366	990826.1011013299	1141680.4650895922	1720687.5663414926	2857659.0308612892	1210588.3092035556	972138.7482200679	1584230.9583231118	2203488.4233329953	1976504.3319818652	1582848.8728496018	2042547.1359145064	1238247.7150306506	1250389.1854964022	2606450.39655641	2030099.518474469	2174632.743779789	2673946.0713901417	1916426.9699585736	2023888.0972042768	1659316.6006291667	1560296.6356224425	4024875.3389505604	1629009.8198105595	5084127.943258306	1512374.9011504187	3187742.0974834724	1769678.1607699825	1949196.641248061	1991107.0707524484	1991107.0707524484	1991107.0707524484	1991107.0707524484	2039004.7044717483	1667296.7727710274	1745182.8635557375	1745182.8635557375	1745182.8635557375	1745182.8635557375	1946465.6509702194	31187146.259968977	59733212.12257345	59733212.12257345	59733212.12257345	59733212.12257345	28546065.862604477
98.013__0.85_3287	46259.76760285015	281121.27938594256	2151430.153879874	174393.55336863175	978408.5290458453	1512377.1074849465	1172936.3761694331	271102.5201307631	1377210.1868214947	513003.65051277657	2102160.0277999276	1322932.9624162505	818124.2300104765	3409110.906769731	1922304.5564700998	863830.7217732478	1466997.2021555551	7703446.3480699295	1454870.2794454915	699312.565821025	819207.008119381	7256260.67005196	6959215.900667912	6547576.514415431	7847558.375088824	837370.0165569725	7623528.726725194	8952079.696206829	9923560.510534603	9708463.721535163	3404637.6782064624	3223871.802167885	3223871.802167885	3223871.802167885	3223871.802167885	3017282.2295523686	1489687.1548202508	1460933.7408005232	1460933.7408005232	1460933.7408005232	1460933.7408005232	1388901.620930871	54474202.8513034	96716154.06503655	96716154.06503655	96716154.06503655	96716154.06503655	42241951.21373316
98.013_H5N2O2S_7.49_2288	842660.7907744151	657277.2641077724	1979886.0365795053	1036568.3046453466	1513732.135723307	2129650.9083556584	2811912.9553911714	1660322.2840917949	1073540.7692682822	1260869.2428604856	997807.9139137715	1097587.3858024855	978351.8471448498	2416992.4058079626	1283862.8962694532	1946035.515257707	1627243.6718279698	1690242.0069799128	3000806.359141933	1014644.7678962362	2301905.383523436	2754831.2701810286	2059405.8645774073	1178288.1686839536	3091012.8392091123	3973410.4526858726	2480637.297264875	1636922.2238625607	1807644.7564383599	1347792.800301617	1761050.5608642679	1788394.8839522747	1788394.8839522747	1788394.8839522747	1788394.8839522747	1819645.5389099966	1663582.1154212367	1648622.2539771777	1648622.2539771777	1648622.2539771777	1648622.2539771777	1504057.542196706	28176808.973828286	53651846.51856824	53651846.51856824	53651846.51856824	53651846.51856824	25475037.544739954
98.013_CH6O3P_7.94_2003	1545700.1204362884	1663290.2784967122	765348.6957265729	1246907.4080546068	1685845.164113561	1647885.9741398145	1052300.4899730193	1185915.5688770537	1812373.1519353131	1516723.2033482383	1200281.808829066	2085650.749166337	1176877.742085897	2907445.3873493755	686852.6145657258	2340922.5320104836	785310.0075856503	2033223.734956308	1875942.6923262205	1675188.3377918494	2769005.054942511	744500.1086345738	2477297.8463886697	1320056.0290012974	3718237.177742407	973898.0568242336	3300568.631202508	4095195.822361058	2174449.6989083923	1621285.17695102	1889101.6268684994	1802815.975490826	1802815.975490826	1802815.975490826	1802815.975490826	1704203.8024877696	1680516.7509527053	1655588.1263182634	1655588.1263182634	1655588.1263182634	1655588.1263182634	1531211.6618922632	30225626.02989599	54084479.264724776	54084479.264724776	54084479.264724776	54084479.264724776	23858853.234828774
98.013_CH6O3P_5.96_3396	997162.8793975605	976389.5206143832	1716121.0507597208	923997.8878009284	1924790.5506115388	1195433.202516276	1433186.7932580437	1135382.0879482753	1715397.5935454136	2322221.2852834626	1834816.6346786525	1463548.3901694189	1882813.3690597038	1373437.0034798793	1090698.5376619208	1676504.4781605196	1671769.3743202365	2193241.777892057	2187706.844194881	1735235.0403085467	1262898.0177890481	1924332.3147560277	1798928.4356311113	1135215.4567280894	2202344.0082947123	2548428.721059848	2218757.183483025	2392475.7849008474	4007376.7009586343	2833425.039911326	1967004.1402070126	1792467.8655058027	1792467.8655058027	1792467.8655058027	1792467.8655058027	1592997.8372758492	1816872.535154882	1725678.045534134	1725678.045534134	1725678.045534134	1725678.045534134	1403311.8983689616	31472066.243312202	53774035.96517408	53774035.96517408	53774035.96517408	53774035.96517408	22301969.721861888
979.617__7.57_3001	1181905.80739826	1518086.1739677526	1449671.9844535666	909616.1550156001	1188756.0622211809	919396.9738867356	1731607.4632260792	1235129.661154991	3283174.2269607475	2240286.131196393	1637078.364605524	1129074.6590416247	4847408.194257255	1740470.3332244908	1910315.418765915	1826043.2943141116	1459600.067849738	1472053.7378502756	1999287.7359751149	3875705.3154865126	2416620.6734744	7670294.876174491	1333747.8047540435	3042558.7195045627	2685857.0413713153	1338340.0035264136	1068782.10808317	2056180.9308139908	1867679.8843592664	3164564.9240880692	2047423.7537924016	2139976.4909000527	2139976.4909000527	2139976.4909000527	2139976.4909000527	2245751.0475945114	1577582.2692866384	1736038.898225285	1736038.898225285	1736038.898225285	1736038.898225285	1825392.875995203	32758780.060678426	64199294.727001585	64199294.727001585	64199294.727001585	64199294.727001585	31440514.66632316
979.434__4.56_5212	8.268236997018656	2282025.142940152	2020095.663111598	1379133.6628657149	8.268236997018656	1704075.376848548	1756495.9994096463	1247842.3275900555	1717635.2855236586	8.268236997018656	1950807.8370765818	1766012.7401932147	4634090.5214820495	1618747.1710393154	1306464.1278989178	8.268236997018656	1361274.2709521546	1878047.3515028176	1928475.3289476344	1503074.5354510245	3505071.0277761486	1652076.4343742977	1389063.8154991344	1732476.770933307	1456904.7000596724	1455912.51162003	8.268236997018656	3270906.2877835836	2627100.0140107255	2431886.938511115	1828189.3656459828	1652524.5728195363	1652524.5728195363	1652524.5728195363	1652524.5728195363	1451764.8095893112	1710855.3311861032	1678075.9056114228	1678075.9056114228	1678075.9056114228	1678075.9056114228	1635411.8027068065	29251029.850335725	49575737.18458609	49575737.18458609	49575737.18458609	49575737.18458609	20324707.334250357
978.692__6.81_6029	2041498.7482958108	3382133.563910232	2114349.8550202944	6.978075356751325	1105808.6237090256	3482687.6298010186	3046341.5996680018	2015679.8694758308	1494773.5221697013	3210472.9101341492	1036690.7873004038	2825143.5889343414	1492261.4150412707	1359147.6495358825	1746751.8233019917	6.978075356751325	1571811.474108236	6637014.945614747	6.978075356751325	1660077.1492957834	3426542.0354805975	2404470.3160525877	3918880.142276187	6.978075356751325	1693299.7660692765	1054659.3313440385	1553312.5963374882	2433282.7892006137	2204681.0405134405	1218923.2252419647	2205151.1883406015	2004357.4770044782	2004357.4770044782	2004357.4770044782	2004357.4770044782	1774878.9497631942	1676688.45768253	1720025.794685634	1720025.794685634	1720025.794685634	1720025.794685634	1881215.8463889114	35282419.013449624	60130724.310134344	60130724.310134344	60130724.310134344	60130724.310134344	24848305.29668472
978.691__7.53_4572	1491138.8316597654	2609653.3990795733	2329025.069711259	818427.3000341933	1098397.3989410347	2034364.0896924138	3763346.270724738	2953562.359437764	2578983.9735153085	1531661.144444207	804316.4845163624	1439175.6506668434	1393144.7717079483	1508248.7097176835	1727850.847426667	1431647.139763744	1514547.1524459047	1784438.0974114381	2869099.0494096046	3150578.96443745	1677413.938316286	2628643.347893074	2500288.4079058077	2255673.5126608433	1601145.5975334677	884661.7402199303	898274.7689512721	1851927.2894143583	1822924.0097056972	1342621.469849499	1836877.7241251064	1876506.0262398047	1876506.0262398047	1876506.0262398047	1876506.0262398047	1921795.5143708885	1803681.0535585675	1702632.3928714767	1702632.3928714767	1702632.3928714767	1702632.3928714767	1604537.5413802466	29390043.5860017	56295180.78719414	56295180.78719414	56295180.78719414	56295180.78719414	26905137.20119244
976.712__7.48_5753	1287394.0653772508	1012849.5631997964	1927896.237586724	836911.1128514493	961757.2120845083	1340311.3248648788	2349704.237108711	4148026.8969490724	4855349.182123471	1994385.9353867408	1313400.2805106519	1367913.6994102986	2310232.333177738	932985.6761863359	1219989.3717359495	5.083310229359078	1195772.4818032829	1096185.351099909	2414674.0251501496	1873245.5693108847	2029765.77458308	2084457.1093407543	1721330.8431064887	1308215.3040767056	2248144.782036346	2256074.745994146	1987060.8853462343	1395114.492447599	2170568.384626097	4236888.243068499	1729889.8667051718	1862553.6734617997	1862553.6734617997	1862553.6734617997	1862553.6734617997	2014169.4526122306	1558222.6677770438	1797288.2062086868	1797288.2062086868	1797288.2062086868	1797288.2062086868	1990723.4103664877	27678237.86728275	55876610.203853995	55876610.203853995	55876610.203853995	55876610.203853995	28198372.336571228
975.718__8.45_3720	1184133.9308334019	1446176.4409446083	2902403.8274825234	1809111.3001543398	2616555.6711418955	2088457.6360122645	1457291.3877380854	1916858.909580607	2733853.5197143303	3045749.456301348	1900180.9668928126	1200811.8735211962	2054369.0992912296	1122020.5597327882	1838049.1874669367	1424804.375314885	1235655.1515779921	1532474.66977505	1990304.4457127948	1951945.1775308675	2273369.263273738	3013001.04565942	1461528.9842135052	1854819.1717810433	1753831.0993911538	1609531.9193237335	1212110.9035672978	2913485.639290528	1659565.7473871168	1953230.0786341878	1955301.245330281	1905189.3813080562	1905189.3813080562	1905189.3813080562	1905189.3813080562	1847918.6795683706	1827006.0331419832	1846434.1796239899	1846434.1796239899	1846434.1796239899	1846434.1796239899	1846434.1796239899	31284819.925284497	57155681.439241685	57155681.439241685	57155681.439241685	57155681.439241685	25870861.513957188
