index	V13-leg-psoriasis-BB3	V13-leg-healthy-BA2	V13-leg-psoriasis-BA9	V13-leg-psoriasis-BA12	V13-leg-psoriasis-BB2	V13-leg-psoriasis-BA8	V13-leg-psoriasis-BA7	V13-leg-psoriasis-BB7	V13-leg-psoriasis-BA10	V13-leg-healthy-BA1	V13-leg-healthy-BB9	V13-leg-psoriasis-BA6	V13-leg-psoriasis-BB12	V13-leg-healthy-BC1	V13-leg-psoriasis-BB4	V13-leg-healthy-BB8	V13-leg-psoriasis-BB6	V13-leg-psoriasis-BA5	V13-leg-psoriasis-BB5	V13-leg-psoriasis-BB1	V13-leg-psoriasis-BA11	V13-leg-healthy-BA4	V13-leg-psoriasis-BB10	V13-leg-psoriasis-BA3	V13-leg-psoriasis-BB11	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Batch_4	GROUP_MEAN_Body_side_left	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Batch_4	GROUP_SUM_Body_side_left	GROUP_SUM_DESCRIPTION_2_psoriasis
471.163_C21H22N6O7_4.17_350	977087.2410411114	1067491.9574743274	1261030.2653377394	1695292.343467292	901928.9314998401	1666730.286736311	1380914.939395942	1165889.9594115766	4676668.533702875	2017921.1165831645	1839731.4751277403	1197066.9380528016	1122663.4011299436	1459386.944207085	1593203.2599509647	2581806.870298831	4958865.841975625	1923632.973290694	4757587.462647906	1313304.3560388018	1480754.313559322	1453022.5067085954	3047696.3558902745	1713029.5	2841840.645844437	1736560.1450666238	2003781.936774928	2003781.936774928	2003781.936774928	2003781.936774928	2088167.765735445	1649559.2096674126	1593203.2599509647	1593203.2599509647	1593203.2599509647	1593203.2599509647	1593203.2599509647	10419360.870399743	50094548.4193732	50094548.4193732	50094548.4193732	50094548.4193732	39675187.548973456
470.829__7.21_5492	1632140.0529083665	1891404.4054820717	1169183.033625498	1128096.8012749003	1025615.8269960159	3290832.7602231074	6.015553784860558	1236912.153689243	1019876.9886852589	1280651.2452589641	1509904.0	1239805.6350597609	1139797.0533864542	2418252.621513944	2571312.3720159363	3763384.5877928287	1097170.839266932	2321516.5010996014	6.015553784860558	1343116.755760956	984078.4281115538	1717314.2789482072	2458550.816318725	1217963.1592669322	4878493.808446215	2096818.5231660027	1693415.4462495616	1693415.4462495616	1693415.4462495616	1693415.4462495616	1566025.0009075277	1804359.3422151394	1280651.2452589641	1280651.2452589641	1280651.2452589641	1280651.2452589641	1217963.1592669322	12580911.138996016	42335386.15623904	42335386.15623904	42335386.15623904	42335386.15623904	29754475.017243028
470.368_C22H49N5O4_5.64_3848	964868.793939423	900980.8604885176	1816145.6884790412	503986.7885227704	1098020.8717965968	1781816.2262576947	388121.4440953585	2932390.2420290345	1879240.4225623382	962741.3093902422	1600205.2695630447	989191.1172989779	1115240.5223802133	1965799.4093138361	547977.6549373135	629141.264205979	1869354.9174325683	1703509.903930341	2917281.8581636627	2133573.607523342	1642711.4672727885	1534052.0	3835582.6249179477	2080514.7620930423	3197285.65797433	1265486.6854936033	1639589.3873827362	1639589.3873827362	1639589.3873827362	1639589.3873827362	1757727.0827161465	1248396.654695121	1642711.4672727885	1642711.4672727885	1642711.4672727885	1642711.4672727885	1781816.2262576947	7592920.11296162	40989734.684568405	40989734.684568405	40989734.684568405	40989734.684568405	33396814.57160678
470.258__4.17_5017	1520348.7474275192	946083.5524605553	1142107.832797776	1495416.6191284254	803959.3477813482	2124265.031772394	856770.8255587248	1486557.919630285	1053740.601707766	985973.254143048	1509904.0	1926416.200057768	2215218.321677438	831319.1004621439	1082591.0009387298	749035.4108928764	1035776.1812831714	1520996.1139293064	3200450.5115355453	1915342.8256850922	3136516.25509983	2588563.101238401	1899678.2599378994	1322721.3832003465	3917323.7324619996	1268479.7365328374	1650683.0452323356	1650683.0452323356	1650683.0452323356	1650683.0452323356	1771378.826926914	966028.4033018016	1495416.6191284254	1495416.6191284254	1495416.6191284254	1495416.6191284254	1520348.7474275192	7610878.419197025	41267076.13080839	41267076.13080839	41267076.13080839	41267076.13080839	33656197.71161137
470.253__3.42_4334	1135038.321977143	2541113.193374712	1443524.8506225327	1203652.880144875	1057228.7862583604	1594713.3135920246	1401282.476614104	3450587.9388688495	2739308.39943561	830449.9134905528	3645685.0311303358	892335.7557501871	819290.5891143816	1989824.7346551814	4658149.130336338	1243729.6318428596	1082502.8725167206	1719924.5	1491948.1654840645	1109843.21723834	1222338.378997578	1792559.4722922978	1952270.2960011258	1235548.6750912876	4011035.7060660827	2007226.9961309899	1850555.4492358216	1850555.4492358216	1850555.4492358216	1850555.4492358216	1801080.2239005056	1891192.1034737397	1443524.8506225327	1443524.8506225327	1443524.8506225327	1443524.8506225327	1401282.476614104	12043361.97678594	46263886.23089554	46263886.23089554	46263886.23089554	46263886.23089554	34220524.254109606
469.436__8.14_6062	866888.6181045037	953593.3599042947	598225.3537377564	965987.2245261394	1790466.9299209847	1888803.2968542706	1053683.9986012091	2221010.805626023	1605745.2892087603	370375.5302104453	1181656.1621121743	961598.7427660078	1962663.9296285592	2655356.53760261	1248961.1616398464	2167543.815633172	850894.6664874383	7603374.392736126	1026592.7367861097	1603204.4909142607	1295274.6834932577	4238703.568904934	2772719.0	3112459.228421327	5422902.397545648	1927871.4957279384	2016747.4368546342	2016747.4368546342	2016747.4368546342	2016747.4368546342	2044813.5235262227	1674599.9888726734	1603204.4909142607	1603204.4909142607	1603204.4909142607	1603204.4909142607	1603204.4909142607	11567228.97436763	50418685.92136586	50418685.92136586	50418685.92136586	50418685.92136586	38851456.94699823
469.387_C28H52O5_8.81_132	1899810.9633886088	601820.9549757455	687386.1558926704	594331.4127821493	1441036.2376749625	664168.5750925222	880987.6002886615	721170.4338027299	798803.9679385012	2932746.8788972204	3382913.4630509363	1700657.5938439453	1311773.1820304329	1681990.1112581862	1107323.9813604911	2728149.498037642	832587.4405214431	1280268.7851902735	2086820.0	1272017.4035434362	2497319.3916496546	2324487.333616335	4145670.1838789475	1097173.6383703745	8005124.694184705	2275351.373306011	1867061.5952508228	1867061.5952508228	1867061.5952508228	1867061.5952508228	1738127.9811281322	2526318.4158269884	1311773.1820304329	1311773.1820304329	1311773.1820304329	1311773.1820304329	1272017.4035434362	13652108.239836065	46676539.88127057	46676539.88127057	46676539.88127057	46676539.88127057	33024431.641434513
469.367_C31H48O3_8.06_664	222384.7432023286	1632097.6242607252	1205356.821425418	1074140.9766475991	158055.94214886698	636442.2472534799	2478643.1124160616	169029.43005637728	177257.2625282336	1660519.5050486736	2453927.6312007965	2186057.3117823894	1252926.295959974	641077.5609317638	202409.59939223444	2207767.2691894686	1572887.0	1829115.339343592	2379283.439672228	2518052.4125165804	737638.3436656414	218961.55402522488	3695198.292463777	185459.1389164903	155153.4123264337	1469058.524109442	1265993.6906549742	1265993.6906549742	1265993.6906549742	1265993.6906549742	1201867.9537746157	1646308.5646546995	1205356.821425418	1205356.821425418	1205356.821425418	1205356.821425418	1074140.9766475991	8814351.144656653	31649842.266374357	31649842.266374357	31649842.266374357	31649842.266374357	22835491.1217177
469.353_C23H44N6O4_2.45_1375	1354565.6846492004	828124.0077402832	3322906.9617101797	1001195.0	1079720.5469361856	1276034.4142766492	1974322.2680630428	910936.4085143115	1073310.298206701	1792923.6758913617	1138614.7071383246	2154868.0682162475	1315297.187744742	1205126.7611430923	1756202.1081696001	1393822.7346809276	1850673.1488203786	2241234.7229733206	1825718.9662663138	1649030.7622235306	1206237.1077980208	2072793.9907333832	1814438.073189694	1422840.5570545765	3039144.7101395424	1405234.3128878952	1628003.3148911847	1628003.3148911847	1628003.3148911847	1628003.3148911847	1698351.4207869598	1299474.74791201	1422840.5570545765	1422840.5570545765	1422840.5570545765	1422840.5570545765	1649030.7622235306	8431405.877327371	40700082.872279614	40700082.872279614	40700082.872279614	40700082.872279614	32268676.994952235
469.352_C20H48N6O4S_7.79_1676	279085.6965082708	1902016.1798700455	1214412.347270724	501465.6945837108	1746156.4622331455	1125821.5414640752	394829.3182880678	910762.6778251233	1983044.700709261	652275.4237004142	477321.86457618995	2035533.4303109809	1075941.3670835793	3230003.8085259697	3782975.9327861243	453881.7020338168	1572887.0	2079288.4387592948	2621455.839379671	1530521.7006227686	5026192.099471125	1707884.5348456874	1207352.6510888466	929282.4198980853	2118572.5221192674	1403897.2522586873	1622358.6141581698	1622358.6141581698	1622358.6141581698	1622358.6141581698	1691346.4126527433	1180079.9792730508	1530521.7006227686	1530521.7006227686	1530521.7006227686	1530521.7006227686	1530521.7006227686	8423383.513552124	40558965.35395425	40558965.35395425	40558965.35395425	40558965.35395425	32135581.840402123
469.299_C18H40N6O8_3.86_285	996611.9227904144	2036079.1931641633	2168130.7903855667	1874383.824482315	1222810.7472600935	1802395.9476917633	1622956.1262288513	2253750.414057733	1715215.689772901	1294415.7098123974	1101093.6948579894	944970.2457943171	1016699.396748215	1056841.2277567245	3378090.107887393	659854.3738018362	1157798.119025728	1719924.5	1189983.61310546	1957476.2141820474	2130863.920873954	1880667.7576029622	2285646.135200413	2069038.7949471634	2342025.5997173144	1338158.6594993453	1675108.9626859084	1675108.9626859084	1675108.9626859084	1675108.9626859084	1781514.3215869286	1197754.7023351933	1719924.5	1719924.5	1719924.5	1719924.5	1802395.9476917633	8028951.956996072	41877724.06714771	41877724.06714771	41877724.06714771	41877724.06714771	33848772.11015164
469.242_C20H32N6O7_4.71_657	1351952.590745132	2590023.7319167885	859482.0908151108	905937.0096466928	2152462.501130797	1525846.934732287	1114924.5	1172393.9642334986	2989471.8758501583	2189227.62479628	2375439.3410782553	1090035.0577500304	680487.6679814238	2134371.229596927	1375976.7057541828	2069556.8006828737	1245877.4632597205	1301105.2656802132	2170963.868138009	2009261.1596260173	1086179.1286138953	834215.4381061714	1454478.3934931091	1692867.3435094473	3298626.152773424	2032139.0276962162	1666846.553596418	1666846.553596418	1666846.553596418	1666846.553596418	1551491.0354596395	2161799.4271966033	1454478.3934931091	1454478.3934931091	1454478.3934931091	1454478.3934931091	1351952.590745132	12192834.166177297	41671163.83991045	41671163.83991045	41671163.83991045	41671163.83991045	29478329.67373315
469.232_C20H36O12_3.05_3987	639497.7787520257	2669159.336074935	2541420.817858446	1373730.1017117333	734143.6651116126	494136.6964675089	1072235.281895506	1307338.454154824	942198.926665281	799692.3364079483	1370176.5207512113	1703451.5455910678	1058050.0262003343	847481.8233457489	1385393.6956619127	1490047.7450047939	1777312.2534981293	2556069.710496933	3217268.3143293485	1044534.7912915844	4542740.931937928	1613282.1538565962	1227293.497991312	1713029.5	6405347.848932659	1464973.3192402057	1781001.3501595752	1781001.3501595752	1781001.3501595752	1781001.3501595752	1880799.6757130604	1430112.1328780027	1373730.1017117333	1373730.1017117333	1373730.1017117333	1373730.1017117333	1373730.1017117333	8789839.915441234	44525033.75398938	44525033.75398938	44525033.75398938	44525033.75398938	35735193.838548146
468.389_C22H51N4O6_6.7_183	1674747.2194191394	1465578.5145771	1374806.0238132777	1277025.4712090841	1836917.922439393	1072152.677435809	615741.6118389008	1391193.3801644652	1998443.4956454092	897497.6654753856	1543473.230998939	908636.8507717714	1350108.1155450826	1744983.3284897665	1534571.014228047	1111987.8939739945	1400668.6678975702	2683560.180969458	2572406.84431016	1311410.706775996	1306119.7968488352	1280515.0452280599	2599775.5785761606	1713029.5000000002	2360554.255624061	1340672.6131238744	1561036.1996902346	1561036.1996902346	1561036.1996902346	1561036.1996902346	1630624.7007111905	1373046.77990258	1400668.6678975702	1400668.6678975702	1400668.6678975702	1400668.6678975702	1400668.6678975702	8044035.678743247	39025904.99225587	39025904.99225587	39025904.99225587	39025904.99225587	30981869.31351262
468.389_C22H51N4O6_6.46_1461	1906279.5143251137	1684471.6272735195	1598528.0834694805	1454967.897238972	2088371.2390895342	1328659.5314126567	696465.0608461797	1606313.9060615527	171690.29975265835	1033168.4859161058	1743524.7444734036	1095236.6346855394	1594840.5019660385	1973749.8598197128	99151.13130404674	1257769.0078861178	1597188.9221197704	241330.48446345114	212345.4115123718	1530030.0	1520367.6567435479	141844.2097438965	430121.7424390531	1953352.0541637125	201110.79029408252	1305754.655852126	1166435.1518800205	1166435.1518800205	1166435.1518800205	1166435.1518800205	1122439.5190467243	1471120.3175798187	1454967.897238972	1454967.897238972	1454967.897238972	1454967.897238972	1454967.897238972	7834527.935112756	29160878.797000512	29160878.797000512	29160878.797000512	29160878.797000512	21326350.86188776
468.316__5.05_5719	1073108.1993724718	2339625.4346783543	749815.5248936019	3549665.6576895863	987532.7105004527	2061509.311385616	1150632.0043161383	4955087.789973741	921798.3694588591	1194400.5647001392	1434517.798500642	790442.1018109716	1303108.133995987	2416193.7169219716	1952495.4127535757	1306815.0	1606121.244346762	950742.2761876907	1465206.9393375039	1782890.1334949108	2283991.530648453	4023829.7457843996	1408440.4598719566	1009816.0619377675	2435947.7435650397	2119230.3767642514	1806149.3546450636	1806149.3546450636	1806149.3546450636	1806149.3546450636	1707281.663449531	1887071.6165894982	1434517.798500642	1434517.798500642	1434517.798500642	1434517.798500642	1408440.4598719566	12715382.260585507	45153733.86612659	45153733.86612659	45153733.86612659	45153733.86612659	32438351.605541088
467.811__6.51_5066	2113105.4392915545	1197459.5165015608	1448086.4386664955	1171017.8281746246	1097294.9348924898	1372855.2683885638	739055.7279404808	4.684090049058694	1625374.562933318	1944037.89306083	1178048.6473382616	1021037.9488938142	1256179.2693565607	949582.1551954239	919791.3424834106	755122.1568087521	1681213.6004081466	1956656.831652994	2960344.911005095	1097294.9348924898	1713037.3082014516	1238913.7134357304	2772719.0	1770581.3544541374	7824655.324701323	1210527.3470567598	1672138.8317107023	1672138.8317107023	1672138.8317107023	1672138.8317107023	1817910.8794961579	1187754.0819199113	1256179.2693565607	1256179.2693565607	1256179.2693565607	1256179.2693565607	1448086.4386664955	7263164.082340559	41803470.792767555	41803470.792767555	41803470.792767555	41803470.792767555	34540306.710427
467.409_C25H50N6O2_9.46_3992	1401631.9665145832	1103216.5	1332175.29436875	900960.1416666666	1113186.81911875	735840.8087645833	1082112.8877020832	1877279.1637541666	1292413.5330145834	5314097.3490562495	1335530.9112229166	1786148.88411875	1335530.9112229166	2132443.946733333	1974775.9219416666	838393.9759104167	2914463.55949375	1578606.28005625	2158810.8210833333	1447121.2601979165	928765.7942020833	1955727.0503749999	1807064.0302645832	3878628.8131395834	2073766.6191395833	2113234.955549652	1771947.7297224998	1771947.7297224998	1771947.7297224998	1771947.7297224998	1664172.8163033992	1645628.9807989583	1447121.2601979165	1447121.2601979165	1447121.2601979165	1447121.2601979165	1447121.2601979165	12679409.733297914	44298693.243062496	44298693.243062496	44298693.243062496	44298693.243062496	31619283.509764582
467.371_C26H52O5_8.31_2457	1179421.1265337644	1594143.2629687868	957767.9902359935	1957541.8002890134	1437551.951844193	1547848.0435164396	936832.461701062	1242722.461481803	842442.8043586302	1072352.0524582253	1887202.2200622954	984530.3284104699	760914.91503815	4006982.219271674	1319711.5757758701	2770326.2250402244	3426350.7065972206	1514919.059209572	5432807.096850518	2216689.2769073104	1994446.5	1076999.2950616237	1719463.9004101432	1680402.710927476	2814166.9904283825	2068000.8791438045	1854981.4790151534	1854981.4790151534	1854981.4790151534	1854981.4790151534	1787712.1947640004	1740672.741515541	1547848.0435164396	1547848.0435164396	1547848.0435164396	1547848.0435164396	1514919.059209572	12408005.274862828	46374536.97537883	46374536.97537883	46374536.97537883	46374536.97537883	33966531.70051601
467.358__5.98_4784	1116861.8209991578	1698264.9132275935	1073497.640140365	1092799.4981574824	972778.3512678572	706098.3762429899	1416194.2327888145	919578.9063712974	1506337.108931738	1502911.6765914469	1040903.6015253251	1284321.3083600814	2346083.459450839	1639812.1739035917	1583257.6283514388	1407480.213226233	1791578.8089019007	2126173.8008451387	2315381.0130776763	1530030.0	579470.6212817337	2389738.3615333834	2544833.9449723978	1443853.3738450452	2100547.16930518	1613185.156667929	1525151.5201319484	1525151.5201319484	1525151.5201319484	1525151.5201319484	1497351.424383744	1571361.9252475193	1502911.6765914469	1502911.6765914469	1502911.6765914469	1502911.6765914469	1443853.3738450452	9679110.940007573	38128788.00329871	38128788.00329871	38128788.00329871	38128788.00329871	28449677.063291132
467.356_C16H42N12O4_8.27_3458	1712760.4138082524	1004715.3140301132	2526582.2114232276	1475060.6597780026	2283031.6298260773	2693278.815677219	1644195.6991866801	551159.8656169461	1263232.3274772791	1318106.5	3968695.66052606	4055271.9790403047	989867.5874090475	2700736.1844959236	895412.6879733732	810017.4864871794	616884.0789857766	1026486.044479562	1908205.50991343	1154647.4851355923	3309266.0958042843	887446.0354304649	1133979.3730950502	2368867.9552598526	7518475.207206799	1781619.5301616236	1992655.3123226601	1992655.3123226601	1992655.3123226601	1992655.3123226601	2059298.1908998294	1161410.9070150566	1475060.6597780026	1475060.6597780026	1475060.6597780026	1475060.6597780026	1644195.6991866801	10689717.180969741	49816382.8080665	49816382.8080665	49816382.8080665	49816382.8080665	39126665.62709676
