#SampleID	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9
2341_517.32_4.28_C14H41N14O5P	47011412.56461452	34040165.715714194	46155183.68074238	44592879.29916952	38099688.54906812	99989866.67437027	138178092.34143543	48937720.31044904	37016893.8562481	46924869.91259834	23972449.80978931	23560548.66899099	35129769.81737532	58367572.24471496	56687360.48188128	21728527.55070543
2339_559.289_6.94_C29H44O9	21914188.70510854	19208962.80273162	47861424.43868119	71962174.29656292	56383233.0413406	74765997.37707955	75203118.71753491	29051348.68749964	66766466.42173148	49134038.19456665	20167835.19712102	3134875.1376115177	40690973.35037824	100338259.34384105	14230463.017557912	10728999.263324726
2335_401.342_5.93_C17H44N7O2	14924668.70867385	17767449.400322527	56442133.49863324	113218842.34359872	29731519.87687039	54616758.89660734	93335277.05703488	69341929.54754564	47630425.51107233	38602281.38495371	24318415.289565094	205712669.91783705	107773019.59691909	69885482.9463872	13817908.039130595	66361705.01504216
2334_652.498_7.82_C34H69NO10	39896636.28993555	8138318.895846117	61630765.66662318	21154502.73129876	35582487.65624037	56018147.07003462	70163171.8947924	11808468.90038113	73469387.30402622	26345081.547936823	40220760.18761203	16209366.136534268	189970847.31891453	84748472.10384895	86476274.88674486	53726019.92746788
2332_566.462_8.31_C31H59N5O4	1630424.4399164026	1389799.9473500887	25905331.045521084	10193562.502043843	43380388.39856131	332194690.5279214	73617351.85734707	66561584.97841895	39695691.26183397	37363829.42346279	83723527.71160881	43388736.81901291	863948114.6483599	83542415.11697778	259620660.35176387	108696345.62078829
2331_515.262_6.88_C21H42N2O10S	23444857.57572021	18285293.04177077	40315486.19474454	106855147.80012684	82068384.27015002	55318617.87007687	47798288.1250919	54137528.21441561	81957430.05029128	31906990.14673901	15092030.443799995	7182755.42360144	81753650.67712545	99619264.32787064	9816458.53800883	29618999.952175394
2330_328.215_5.82_C16H30N3O2P_3-[(1-cyano-2-methylpropan-2-yl)oxy-[di(propan-2-yl)amino]phosphanyl]oxy-3-methylbutanenitrile	39419149.88849609	57777175.72883806	73197396.62700044	155608357.8100291	123477353.30673958	63544328.65005314	62184970.98902942	15397842.79508699	139179199.89833415	24628776.66726253	23306135.98319599	14736676.126596594	74079466.91047545	262460273.9150765	18344151.54584454	14314153.14688055
2328_728.463_6.7	127342883.48808555	82556985.24123287	51182427.75842933	89980755.67783436	18904549.133081216	57813692.82498796	61600843.0080706	39041393.25057509	35718058.75182535	48604454.353334	36097849.35761306	41706327.67257153	73270879.96421602	52401810.56391601	70967764.55329813	23077573.120571665
2327_269.248_7.49_C17H32O2_cis-9,10-methylene-hexadecanoic acid_cis-9,10-methylene-hexadecanoic acid_Fatty acids and conjugates_ACMC-20alfj	11348527.040652633	7477798.701225027	114038449.86141412	73296105.3152341	116796486.48513809	53178808.64009529	67283133.33906244	17632418.94122001	68103157.61393958	50048694.11885352	26396596.524931	42390338.91079563	86043950.819511	83778317.10922098	24555820.340263404	52566343.01631614
2325_98.512_6.24	16340186.697208226	18533721.76897225	41156196.69890888	54092772.53933825	44760359.57358298	53011494.72283653	52056487.18196149	81510791.91462131	30391952.843179304	42386165.39798552	40505627.037231945	59144320.44623832	48800700.03247751	82090791.74958563	26572335.27559705	37031395.68406638
2322_313.274_7.74_C19H36O3_Fatty alcohol esters	3624475.926402152	2348864.9373199684	32218312.41525845	7887562.324004917	67333666.30248527	44685203.364113055	62373690.17883257	60441708.79490624	71640580.86247903	53880419.62125222	68425686.12360641	55038362.48368655	60767746.06877788	86889763.371635	41657475.39802805	55113293.44195082
2320_823.446_7.06_C34H64N14O5Se	31567720.8421464	57245929.6860579	74629696.6319853	73985456.15560189	72472747.09736641	47397006.12412326	108299475.3169123	22453597.15284514	80618808.44174245	22877250.69012513	20289127.3798307	16192664.007709127	62590742.55109021	134756845.37539202	38626936.36564241	10659585.099476565
2319_391.341_6.97_C22H46O5_Diradylglycerols_ACMC-20mvdb	50947476.15032857	25094861.20373719	51549809.12571866	97442599.18005826	58441517.54216514	59741175.86135197	78143961.47565721	38762021.62449178	76695641.02234991	23996332.669243027	14753853.133426765	13066877.864603978	70987456.66200271	116780344.79849946	16459027.768416265	10700644.36021337
2317_426.358_6.3_C25H47NO4_Fatty acid esters_Oleoylcarnitine	9868839.286424724	13886710.101719718	101052089.55704176	162827104.84634504	31793864.82746637	63409861.94096994	62437826.81691426	84898551.20169105	81494250.88905652	65398328.39759525	28472874.63957619	376852010.58179903	59347985.37111726	73623675.26617944	35307197.41526848	44849131.11894456
2316_581.461_7.64_C31H64O9_Ethers	20050574.186480336	40771528.92243049	63225558.72512734	67691257.39773224	50855728.08934965	51166042.34982902	75125954.73401397	54767902.70080821	51150378.22770418	37403557.01271026	21765744.3914053	5125377.691989517	95338870.36437066	74121047.39244862	24411582.068131983	28128883.417429093
2315_229.154_1.76_C11H20N2O3_Amino acids, peptides, and analogues	42320576.26685681	23896653.62198476	19024524.570724066	16228444.365824426	63317235.69772515	10305819.663816372	18939906.12976751	15421811.56368511	65629058.91081518	32868615.85252724	62713295.20101517	311268354.1008804	25794898.395321574	78132178.73735851	104371268.17575262	81544746.57835492
2314_727.555_8.04_C38H78O12_ Undecaethylene glycol tridecyl ether 	26189076.954188325	10608821.044678114	40178855.03596862	47876352.26855137	38361550.08862056	53753917.50019329	38947559.07948501	28285438.6382028	54362642.3797273	38517676.96696075	70290610.49866378	29089330.57910791	125980862.84868228	55876610.65694574	73107746.31454985	49630723.03253623
2311_728.01_10.03	24112629.26898415	17412497.483161196	34779149.96619773	28694864.975850794	62080517.5472645	42084184.40376422	163343401.65195364	14345433.24984619	170409683.63372084	27029257.95023263	16412776.609707192	13946097.199343698	1158387832.3056872	434825569.4434829	109780756.098374	29443618.722742014
2310_583.455_9.28_C26H54N12O3	2561430.427942235	3128026.5331210927	86350431.76650064	87489153.50767735	99820900.83366343	57390939.08088623	50305043.30115353	66018736.74573892	191343596.40009597	87047611.09450082	11075156.237770487	8498070.042233452	160881906.33673415	82682370.73390158	4674941.8922046535	13679128.872896025
2308_685.583_4.73_C38H76N4O6_Amino acids, peptides, and analogues	67192736.93443827	38257572.04828943	125551451.98901738	40808494.75593091	31962012.50136141	78407202.10367395	275091555.9640269	22367882.178186186	39994860.43192892	22522677.387626816	25569610.00108913	52248372.45329419	67499026.76125047	31000593.52781742	42584673.83681829	35657908.03916293
2307_459.488_5.08_C26H60N5O	24496567.51804556	38069283.7626004	11084831.316297803	32584552.38472843	28849318.9400967	44999224.96931776	650084914.2378602	40937997.77057328	57949416.41016997	53532549.40422178	43638073.407086186	16230579.39919271	108594874.63839912	169391778.93384838	36946146.84925723	8760521.518273508
2304_237.221_7.21_C16H28O_Methyl palmitoleate_Fatty acid esters_Fatty acids and conjugates_11,14,17-Eicosatrienoic acid, (Z,Z,Z)-_Ynols	20622335.18710602	27706107.97883714	40155905.12492781	37271837.69310351	40225109.51125057	75794023.00702792	99435512.55116113	26535850.920865186	97263484.64076132	31725985.251970306	36069968.19691648	33515056.08780803	40132800.7119734	140774023.04005015	30900501.088834226	49052552.40465171
2302_666.545_9.63_C28H67N13O5	4390870.21156574	4496551.096497303	260114846.88425973	23646034.14547543	111672766.39182326	39991910.17826393	116700874.39463076	63788396.91476385	84939654.07997556	128338510.9962928	15583411.970370378	21738136.08287816	265559153.59810168	39880829.65809187	24939941.94819572	50943133.50822148
2301_425.214_6.84_C18H28N6O6	12738121.385295818	36384502.07037872	48333459.86919538	39466219.15191751	55317367.43933428	82024150.69807552	110096335.3190058	45955897.94962262	63371398.17559938	16725743.66499286	21707852.671005066	27349776.429311953	58633817.15831898	113784754.64271323	32220788.25174772	7231625.288213836
229_380.337_6.73_C18H43N4O4	25702535.75089677	34787734.509051755	73110438.56062873	67051832.57479443	45556824.65503499	65143875.83493605	77760628.91362017	55636583.66416551	71761954.83100352	34674066.268446244	22485913.605837416	11879916.811742278	86874058.40184447	66755715.26793181	22331435.86392558	27961729.36804649
2297_346.331_5.89_C20H43NO3	12695345.232244505	26802473.45368725	73024348.59318437	21712454.71691337	84771955.31409459	22238465.088440824	79839150.91794156	44349923.89624577	103363924.59286816	125620679.1583852	24273411.006066076	39722704.09173458	31345046.26546803	103112546.28896002	6028780.729809307	6964138.94736538
2295_794.567_7.87	220614116.91545016	15579929.05104104	32224167.047678284	78107637.87010327	37764681.76993994	79599664.02266882	61563255.20908856	28772347.95654052	32968079.36097597	22485706.813060448	109504219.1992609	53420151.33890466	93477742.15523191	76410572.28164752	123109524.20453563	103696222.8502676
2294_309.167_3.25_C15H22N3O4_Pyrrolidine carboxylic acids and derivatives_N-[2-(2,5-dioxopyrrol-1-yl)ethyl]-1-	16558614.328805633	2758585.4815065186	37034486.89965827	9572228.51750871	59280804.03422062	62598906.01644094	54879337.54324403	35929630.20024531	54683857.82287595	53053913.60335841	39236091.59515345	88678928.38054761	76349582.11889009	46781707.0406468	73948195.43675753	102384693.59734532
