#SampleID	V9-arm-healthy-BG3	V9-arm-healthy-BG5	V9-arm-psoriasis-BG9	V9-arm-healthy-BG6	V9-arm-healthy-BG4	V9-arm-healthy-BG8	V9-arm-psoriasis-BG10	V9-arm-healthy-BG7	V9-arm-psoriasis-BG11
2768_772.582_8.02_C36H73N11O7	31151913.00732212	70974885.0	55513723.51061715	154817688.96911654	78146402.84496449	97775973.57584132	15816035.078593845	55923986.89642114	27418409.60312547
2766_551.392_8.26_C24H46N12O3	51805644.88163027	43157314.962484896	231598255.1425394	21598885.36459197	46780605.74640746	52991990.0	155182026.01524222	39690038.31345516	117454299.72409208
2764_313.143_6.31_C14H20N2O6_Benzyl butyl phthalate_Benzoic acids and derivatives_ Benzyl butyl phthalate _Phenylacetamides_N-(2,3,4,5,6-pentahydroxyhexylideneamino)-2-phenylacetamide	25019494.78216649	53835725.77297681	37279322.77075911	77931989.0	77498925.74522547	63197777.76823917	36658840.90793762	61721493.70230095	27015514.06141617
2762_814.573_8.82	390499399.267876	31629462.69531946	105408638.62967066	81294274.78935748	83366650.0	33796196.71028941	24613384.956516843	23092204.439034525	39209845.59835013
2761_327.123_3.23_C19H18O5_Hydrastine	78008829.19000366	59758138.65096158	96274027.77063441	64469021.70645063	83366650.0	71442143.68685809	46795508.37063636	59767490.02994209	21327620.128912333
275_394.352_7.04_C19H45N4O4_11-Dodecenamide, 12,12-dibromo-N-(methylsulfonyl)-	36265748.429200135	57656556.8503931	31034179.0	98780401.79575089	59234690.55953962	79151986.58039029	27877859.722362395	85824413.30073895	18056711.608551264
2757_637.305_7.51_C26H40N10O9	34771105.0	75357082.62412946	11476754.028984232	18775026.587571766	107864994.6572882	18334567.474135026	12300059.403240085	64479832.97604577	31954775.33626187
2756_329.305_7.9_C20H40O3_Fatty alcohols_Octadecanoic acid, 10-hydroxy-, ethyl ester	82168437.21347395	70974885.0	70049694.42988953	73774807.83224763	53671579.80145706	59169834.25911759	26241549.93545487	27725625.336767387	27637151.48071461
2754_704.508_9.95_C22H61N19O7	152162866.57250205	104080756.00527926	31255636.645298555	10389769.95170137	5606875.058202172	30495025.812231764	30999084.0	23700417.51781893	42881730.94984376
2753_350.303_7.5_C20H41NO2_Fatty acids and conjugates	18712504.908694208	23106004.578825474	178223575.91057807	32701480.64694926	83366649.99999999	99562199.59918389	181927500.98469475	51437992.08333336	141945136.02793065
2752_356.245_6.47_C18H34N3O2P_N-ethyl-N''-[3-[3-[methyl(phenyl)phosphoryl]oxypropylamino]propyl]propane-1,3-diamine	20005180.794396076	134552027.26096728	42117598.32770257	78359422.00812611	157447014.4610866	23096660.879045267	30999084.0	27843069.69153342	22488470.539444305
2750_212.201_4.12_C13H25NO_Alcohols and polyols_5-aminobicyclo[7.3.1]tridecan-8-ol	33883379.72899707	70974885.0	33802215.58091304	56089120.03573594	223618727.05979824	30619690.27205131	39676348.20160002	120043866.6694137	20404226.48029528
274_667.193_5.55_C21H26N14O12_NCGC00179919-03!3-hydroxy-3-methyl-5-oxo-5-[[3,4,5-trihydroxy-6-[6-methoxy-2-oxo-3-(2-oxochromen-7-yl)oxychromen-7-yl]oxyoxan-2-yl]methoxy]pentanoic acid	50702974.58339787	66431099.51013987	54294033.19168392	50551875.00745188	34706083.624447465	52991990.0	63663733.74042781	50138209.61763001	40490572.78121091
2746_541.372_7.35_C24H50N6O6_Ureas_1-[2-[bis(2-hydroxyethyl)amino]ethyl]-3-[3-[[2-[bis(2-hydroxyethyl)amino]ethylcarbamoylamino]methyl]-3,5,5-trimethylcyclohexyl]urea	12599390.032511007	144474103.93260103	11525833.503870962	56718900.67972448	83366650.0	16398048.050228322	120303020.86100107	98073818.12421994	108300656.7258318
2745_315.253_6.48_C18H34O4_Monoradylglycerols_Monoolein_Monoradylglycerols	166763586.2424472	44696263.16558315	36895600.35881077	77931989.0	31656207.549659014	170997543.3159298	18061397.16030453	150617446.77418756	20196720.73316864
2744_381.334_8.3_C20H40N6O	46534065.66544588	70974885.0	74844928.89031973	37900499.82403523	62230241.81773671	32450744.01128416	60156217.34616232	30451239.98337864	30926991.15560443
2742_705.511_10.02_C32H60N14O4	98098023.37271687	49757989.85056108	64881824.38852178	59254389.35819014	127607676.2124168	52991990.0	16778930.008693844	54921917.12855993	61652599.38763024
2741_521.371_8.29	38280331.924388334	166128515.28843135	21120809.718408566	66998319.07309098	33187594.09495389	52991990.0	32296234.970588233	51438173.71752728	79589463.63075866
2740_421.33_8.67_C26H44O4	24971531.717881985	61193522.55408774	68815776.09337746	147056571.67699218	74472141.2351494	52991990.0	68916090.1108881	34181525.645315595	52713955.96309016
2738_325.144_4.19_C20H20O4_Tetrahydrocurcumin_Benzophenones	34771105.0	85685597.48822959	28433886.99674189	61522172.89910461	47090834.24440055	66249172.38362593	34047627.55610355	41286295.4034248	63064600.16462417
2737_756.535_7.66_C46H69N5O4_Nis(monooleoylglycero)phosphate (S,R Isomer)	95724058.48181358	164807307.1637627	24835834.42271481	45974968.39767931	88640161.565819	52991990.0	41786011.8093598	58345170.64527048	19527861.410516843
2736_623.452_7.94_C30H63N4O7P	26728566.54512188	48102965.33486553	31034179.0	66187664.09138125	59990535.73898028	60727048.75526128	61246744.44422451	69106714.22371739	27305245.202510014
2734_387.358_5.17_C22H46N2O3	34722265.24219954	53273031.02756102	46557732.53047246	27615850.24323111	101828663.00018688	52991990.0	69314852.8807437	46989519.59203874	38209334.84860738
2733_423.307_7.77_C19H40N6O3	8867380.707558576	62010804.05800573	75853187.204454	77931989.0	30059112.88402388	55333057.41445107	65584848.64931794	49856359.90336097	72236885.43807541
2732_453.355_8.5_C25H50O5	8511280.847515088	120284300.33948408	24159139.97366702	50366034.46246136	64712753.02033242	52991989.99999999	49420938.84723426	97935450.26750372	38872878.48594379
2731_513.366_8.18	70633934.10808761	43523329.098684706	23202181.98473921	111032339.18642405	69718666.19819592	109677593.3127644	27058824.442492906	397240844.67556494	22762799.0
2730_743.458_6.02_C34H66N2O15	8534442.77470864	97643507.94845475	88101979.64520769	36581283.33919383	77377578.65370306	52991990.0	120491252.83397214	46897551.24387559	36606685.5730291
272_483.368_7.86_C28H50O6	20125478.03860022	84424536.05397141	76829814.24587895	77931989.0	71775987.96041736	43466291.8921762	84179725.85171826	2431687.6505109817	54894338.78299279
2725_441.329_6.68_ p-tert-Octylphenol pentaglycol ether 	47370881.12650365	51200604.2003404	20866778.781580526	38782094.08008765	41401899.34800374	88553021.87521866	30999084.0	139213212.88119215	28072421.16805178
2724_318.227_3.49_C16H31NO5	34771105.0	16745690.752776992	28256094.258153465	18833720.488402683	29124829.52371721	68441210.20179205	96930855.07617998	111330295.93256092	98950053.64510159
2723_414.762_3.38	54596900.83253162	119607101.67002848	31034179.0	20241991.71031997	79247357.9373343	61485138.62018988	10209224.734572638	70651596.02153315	16113091.812786896
2721_493.35_8.97_C21H52N7OSe_Glycerol tricaprylate_Triradylcglycerols	34771105.0	36968331.55325231	56219892.18511604	61647008.45825509	19181904.406772226	44630891.08900116	56359641.87359732	73922671.48095942	33111171.44229353
271_391.232_4.05_C15H30N6O6_Eicosanoids_Iloprost	95422023.69484632	70974885.0	51357336.3957819	47299515.17164181	50995706.06896625	45984298.40757593	52326324.89435516	52789672.346250705	48258500.89540827
2718_591.424_7.89_C31H54N6O5_Cinnamic acid esters_NCGC00381233-01_C21H28O12_alpha-D-Glucopyranoside, 4-O-[(2E)-1-oxo-3-phenyl-2-propen-1-yl]-beta-D-fructofuranosyl	23023107.78969333	53871040.89157102	31034179.0	8165423.535180807	45981209.40949422	225013228.06282485	62871367.46921678	64047572.55503656	25083282.38120357
2715_487.231_6.1_C19H38N2O10S	34814411.38921838	54345033.12759809	29732584.83116647	100548788.65712632	83366650.0	32100460.91168031	38615478.36934727	33480017.843939226	39807808.73981541
2714_577.478_9.8_C27H60N8O5	142351025.05683205	35597444.92565326	23740096.036996186	34398891.19241384	59165715.39807224	52991990.0	47075979.47535581	68768135.43290676	39689944.909502864
2713_744.454_7.44_C31H61N13O6S	7098977.504949935	69494762.98089522	31034179.0	85868543.03586449	119947248.60286435	63418186.36237229	11805145.560847064	69820305.17009377	6214332.793774574
2712_363.252_7.99_C21H32N4_2-pyridylmethylamines	83948980.55520712	66341052.54273007	220421860.231679	90963606.25020316	39640351.35966924	52991990.00000001	10319182.780907268	77671984.8125212	9591317.045827828
270_575.412_6.89_C27H54N6O7_Amino acids, peptides, and analogues_tert-butyl N-[3-[(2-hydrazinyl-2-oxoethyl)amino]propyl]-N-[4-[(2-methylpropan-2-yl)oxycarbonyl-[3-[(2-methylpropan-2-yl)oxycarbonylamino]propyl]amino]butyl]carbamate	39691555.06708427	63057993.16329403	62110212.96923462	58005735.88123751	31353079.64941969	52991990.0	59584093.8855634	54444834.00555673	46664299.26185356
2708_451.339_8.51_C23H42N6O3_Isocyanates_N''-(1-isocyanatohexyl)-N-(6-isocyanatohexyl)-N''-[(6-isocyanatohexylamino)methyl]methanediamine	5921429.248048432	65286761.82804895	144931447.53286833	71083270.77157371	56034968.19397139	54139600.69431832	69698287.96559067	88584643.3859897	22762799.0
2707_615.454_6.52_C30H58N6O7_Amino acids, peptides, and analogues_6-amino-N-[8-[(2-methoxyacetyl)amino]-2-methyl-3-oxooctan-4-yl]-2-[[6-[(2-methoxyacetyl)amino]-2-(propan-2-ylamino)hexanoyl]amino]hexanamide	47067439.53229549	80608993.28477919	24317339.29667477	77931989.0	173843682.5043229	20816348.765607774	32143165.37823318	38232312.63731676	20139317.000509787
2705_561.376_8.16_C29H48N6O5	10355554.81245318	70974885.0	87869274.34323409	72363977.92566752	97832419.66028084	48696310.55022159	91421769.27590472	29076357.36197957	84369479.99050987
2700_604.417_7.69_C20H53N13O8	30072553.00820685	70974885.0	65951336.83242908	62829054.64363398	41212375.55633075	35691768.141881704	37777268.60097607	126070920.28188165	26031081.53578253
26_256.264_8.29_C16H33NO	34771105.0	62678261.31242774	47902337.62208724	51945527.01226681	43975006.15344514	55161773.38089466	122367272.54911101	57559004.31903579	42116812.252715945
2698_392.748_3.33_ Nonaethylene glycol 	57871289.08855339	136165221.9082134	19429107.770144448	41591779.51792926	60585233.87285693	60106025.87751722	19445992.986498613	63070179.0	25972824.96269452
2696_695.522_9.37_C29H66N12O7	57124587.94596912	55784743.07601398	31034179.0	84046025.46068242	151771164.44058543	26639596.922039304	25042901.938427504	34557741.400027595	41269376.419163
2695_573.363_5.79_C30H52O10	15502870.672242288	70974885.0	79787842.69494392	41593523.25434129	55131519.13354214	100320959.9296736	35249489.221401095	22933870.77559605	56167743.28753471
2692_173.08_3.47_C8H12O4_2-Hydroxyethyl acrylate_Fatty acids and conjugates_4,4-diethoxybut-2-ynoic acid	3253744.5782152954	3062578992.407989	25754725.32783092	268979919.34602183	253525919.14510065	13905343.274541473	75409168.11385354	10895351.55581174	22762799.0
2690_381.336_9.14_C22H48NO	50504291.80777939	99027139.38391308	14666502.217409074	94698301.91169856	20713737.715121847	52991990.0	8792335.640004406	94999241.3681572	11235616.435766263
268_693.454_8.22_C30H60N8O10	451213.1163030088	70974885.0	64329620.59382821	70984165.40879562	32946705.25583742	75980925.62570156	79996960.72879198	59414767.02439871	48017848.74787968
2689_591.357_3.07_C26H54O14_ Undecaethylene glycol _Ethers_Tridecaethyleneglycol (8CI)	31433318.12059951	296258698.64799535	23641584.603417	77931989.0	114606695.89699802	47271017.80162432	38805447.15851529	41148443.98801563	29693570.550967794
2685_499.446_6.38_C25H54N8O2_Guanidines	85783064.57566708	40474932.327608794	31034179.0	74491253.31949876	38748321.870015375	89420323.42722534	57437294.29203623	57583942.70299462	51866691.45910292
2684_349.235_6.52_C19H34O4_Fatty acid esters	295978105.33292764	82288144.33536205	5.339559889089997	29328221.494052496	83366650.0	98615717.5422159	5.339559889089997	5.339559889089997	70930927.14906707
2683_621.372_5.34_C22H49N14O5P	69402481.1086186	56367790.90575778	98024712.14200771	140472188.78427753	72686400.30518667	42757405.32371905	128929517.05667634	63070179.0	21807776.535301793
2682_606.943_8.31_C15H28O7P2S7	152514701.98234534	118353715.45262842	31034179.0	91392099.69828726	335638532.4147727	26239476.03118461	20938526.188754767	57991151.82792651	15786524.52529594
2680_780.553_7.61_C45H79O8S	38447360.00928245	13444032.706562065	25125270.92661468	130543012.63847826	94506649.27142744	101721439.20128408	30999084.0	20462496.28319866	6438461.647601146
267_485.854_8.38	14289875.65425017	52794200.9386038	14039066.614962233	158673164.4502498	163508810.76262286	77431221.5217659	9642567.010754324	84866738.3155104	22762799.0
2679_545.364_5.21_C29H52O9_Tetracarboxylic acids and derivatives	149889977.89297482	84537695.49567458	40869519.2917687	22207693.468438346	23254148.420416545	24813956.55100945	30999084.000000004	0.42254733399239947	60544553.19774407
2677_293.21_6.37_C18H28O3_Alcohols and polyols	7867720.3225922175	89352776.62785733	31034179.0	45744922.49204276	33928463.56709143	80563231.25369516	39938720.75815989	52792108.75885638	63117266.11675086
2676_295.226_6.85_C18H30O3_Lineolic acids and derivatives_9-Oxo-10,12-odda	14927726.918960128	27745905.979864463	58281800.11530344	21960202.205958188	47520790.94776479	78558940.68690841	65788109.24553539	63070179.0	34383968.536305346
2674_336.311_6.19_C16H39N4O3	32630292.38914612	41885554.35811996	40377657.95437539	72655013.72538547	148097133.19333842	35555994.93900741	59138156.54967959	63070179.0	35124492.524243906
2673_726.448_6.22_C32H59N11O6S	25668731.061867826	70974885.0	76997719.19891305	84254721.30686451	93142929.59561177	52887758.9696681	94951427.96364138	50842404.97695591	20081362.58433998
2671_818.53_8.1	34771105.0	53067870.25905054	83072725.88428038	26625054.44424085	43654606.92690472	67209840.89635059	44247665.72260443	50070197.04224151	29272076.78801975
2670_742.567_8.17_C41H77N2O9	53643562.75962111	36572476.55586995	70963538.00016749	220764158.32358053	195446621.85939482	44556284.45644891	17170373.39811658	63070178.99999999	13493555.52888992
266_600.467_6.66_C32H69BNO3Se	37372429.118264094	69651171.11131811	31034179.0	96142392.72437164	66934739.20833288	75725315.72000417	28980140.594684184	101516098.07055196	19670982.554615494
2669_595.49_9.22_C32H62N6O4	34771105.0	52875028.55339129	15813413.766832402	78767155.5123185	96535660.31024896	84493810.05993861	19594882.78476219	69899919.05732998	18805249.42578877
2667_229.086_5.52_C14H12O3_ 2-Hydroxy-4-methoxybenzophenone _Benzophenones_7,2',3'-Trimethoxyflavanone_Benzophenones_Uvinul 9	195899056.89525688	89515813.97549665	12100990.01829149	72979826.45838425	83366650.0	122881317.45337956	9487196.329230146	122589780.39451128	1111130.0485035132
2666_366.285_5.38_C16H37N4O5_Carbohydrates and carbohydrate conjugates_D-(+)-Cellobiose	62908118.7706515	31202168.29224967	31034179.000000004	10332503.276023513	16929489.94718038	19252315.204585392	43255817.47779579	148746193.68320626	52377449.90674193
2665_360.208_2.98	34771105.0	38832068.6719424	167141110.95435476	74893532.50372697	129037871.51799975	39081856.64060847	47957157.58351525	51627122.16282748	52707977.53538602
2664_625.487_7.63_C30H60N10O4	37684636.32960401	70974885.0	19495650.08411539	128674197.72522344	76982206.61195044	91631891.87208872	18554125.09732459	122540240.22415282	12980852.161551958
2662_436.774_3.43	36604751.77796835	156269508.78692877	22055663.97145094	51850128.27651943	83579313.94163898	52991990.0	13126821.57375032	45409118.28323955	27000638.67763169
265_559.417_7.65_C22H54N8O8	43513047.19654909	68279491.71336399	27561109.769970316	127963066.98147464	83366650.0	100704334.25888418	24126721.84811157	118417699.85390936	13435592.435896235
2658_565.34_7.77_C24H50N6O5P2	32299494.17539369	51606444.0859905	39384744.46515383	77931989.0	38979008.9886272	148092723.46241158	51553374.87054104	46646714.80268201	40019548.13187941
2657_450.234_2.88_C17H27N11O4	30061694.80057542	63426611.13413192	28145701.22964648	77931989.0	198600318.10619456	286144977.37736917	20277698.82080009	436217527.71506137	22826580.14756029
2656_351.287_7.79_C22H38O3_Fatty acids and conjugates	63973429.96034507	70974885.0	68380105.31641348	61756791.17745159	45487741.19112393	22612769.020167056	44485280.06557713	18985391.261304025	51001326.59485809
2654_744.559_9.51_C33H69N13O6	5530347366.27564	181235926.42703435	21090850.83113905	51755782.36149695	1466540633.215936	52991990.0	16419022.165252287	29403338.492526136	27189877.39054129
2652_293.211_6.81_C18H28O3	56803846.80967262	57799428.06634083	77382188.60241541	57878475.86118472	49443249.49067228	52991990.0	60177145.60178564	50604219.92139349	50801745.06344614
2651_507.425_7.98_C28H58O7_ Decaethylene glycol _Ethers_Hexadecylhexaglycol	68341778.23235495	34836315.45254472	15290382.453885058	77931989.0	122192359.0861736	98895326.53061096	7080819.097364489	150578542.84197962	13479307.15084342
2650_329.157_3.03_C12H20N6O5	963199285.641458	117058834.20555475	31034179.0	50837330.61907627	62384420.43492944	24883106.24159901	23731815.03018457	66278686.89252716	23391559.37698865
264_725.029_9.93	24629501.17380373	56183618.72574777	34158420.05128697	166414452.41218483	293120320.9269029	15050336.014462093	18931460.662487835	63070179.0	52188564.94548164
2649_293.174_6.03_C17H24O4	20506901.908912	47345689.97045319	88011653.20482558	57120898.7661339	27820750.21886375	112081194.28020106	37172304.65870544	63070179.0	34272787.44873133
2645_325.273_6.74_C20H36O3	42673424.80736981	14182990.370426808	31034179.0	20884552.56412812	27874913.63058087	67621259.80044724	44061251.21271656	15807992.553550955	30702283.29262241
2644_311.188_5.79_C17H26O5_Fatty acids and conjugates	25611409.60038237	67035392.62015206	34954625.97753812	79710702.99648355	112295502.06749706	40695138.77543227	30999084.0	43808992.73851731	24055436.83511743
2643_1319.587_6.13	31235601.16092772	53736502.21110728	16335854.053062465	58658049.21865409	88649329.44805863	129965241.91476366	106757282.77409914	93325449.74539287	22762799.0
