index	V12-leg-healthy-BH8	V12-leg-healthy-BH9	V12-leg-healthy-BH7	V12-leg-healthy-BH10	V12-leg-psoriasis-BA11	V12-leg-psoriasis-BA12	V12-leg-psoriasis-BB11	V12-leg-healthy-BH11	V12-leg-healthy-BH12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
242.284_C16H35N_5.36_3891	4851779.591234248	16673898.951538002	11603849.304819949	6154892.12492206	8887799.5	16287544.503811521	19115365.53512178	11909775.12520314	4480030.187135664	9279037.547475511	11107214.980420707	11107214.980420707	11107214.980420707	11107214.980420707	14763569.846311102	8879370.714871004	11603849.304819949	11603849.304819949	11603849.304819949	11603849.304819949	16287544.503811521	55674225.28485306	99964934.82378636	99964934.82378636	99964934.82378636	99964934.82378636	44290709.53893331
242.265__6.21_262	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	34871418131538.0	5811912589474.667	3874612220003.778	3874612220003.778	3874612220003.778	3874612220003.778	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	11481062.0	34871475536848.0	34871509980034.0	34871509980034.0	34871509980034.0	34871509980034.0	34443186.0
242.175_C13H23NO3_3.64_618	10933856.081766525	23296645.5222121	1968934.8064448098	4606214.654610201	1720919859.3449829	607282180.6117543	27099539.533175692	2406842.168997778	7365866.499999999	8429726.622338569	267319993.2471049	267319993.2471049	267319993.2471049	267319993.2471049	785100526.4966375	5986040.5773051	10933856.081766525	10933856.081766525	10933856.081766525	10933856.081766525	607282180.6117543	50578359.73403142	2405879939.223944	2405879939.223944	2405879939.223944	2405879939.223944	2355301579.4899125
242.153__3.66_5096	2.0320048309178746	15016312.5	16910679.483695652	15610722.681159422	8199850.694444445	2.0320048309178746	2.0320048309178746	23914429.14251208	19418181.573067635	15145054.568739936	11007798.018988192	11007798.018988192	11007798.018988192	11007798.018988192	2733284.9194847024	16260701.082427537	15016312.5	15016312.5	15016312.5	15016312.5	2.0320048309178746	90870327.41243961	99070182.17089373	99070182.17089373	99070182.17089373	99070182.17089373	8199854.758454108
241.216_C15H28O2_6.93_2459	29549792.674796637	9104870.67442383	26049968.207585905	8924496.948488636	6677958.260945162	6432496.464150041	18619186.209844213	12213605.096941119	7365866.500000001	15534766.683706021	13882026.781908393	13882026.781908393	13882026.781908393	13882026.781908393	10576546.978313139	10659237.885682475	9104870.67442383	9104870.67442383	9104870.67442383	9104870.67442383	6677958.260945162	93208600.10223612	124938241.03717554	124938241.03717554	124938241.03717554	124938241.03717554	31729640.934939414
241.216_C15H28O2_6.63_4275	12944441.617375087	5275338.587483416	8444419.00029236	6724122.647023125	20145597.573018204	7680719.0	24616169.983322147	19633020.876882903	9738310.783024028	10459942.252013488	12800237.785380144	12800237.785380144	12800237.785380144	12800237.785380144	17480828.85211345	9091364.891658194	9738310.783024028	9738310.783024028	9738310.783024028	9738310.783024028	20145597.573018204	62759653.51208092	115202140.06842129	115202140.06842129	115202140.06842129	115202140.06842129	52442486.55634035
241.216_C15H28O2_5.76_3451	9650199.19426881	8289206.5067280345	24468566.659234956	10941742.78858562	11024432.780895678	7680719.0	13046223.218483202	7194267.338148718	13439377.234972106	12330559.953656375	11748303.857924126	11748303.857924126	11748303.857924126	11748303.857924126	10583791.666459627	10295970.991427215	10941742.78858562	10941742.78858562	10941742.78858562	10941742.78858562	11024432.780895678	73983359.72193825	105734734.72131713	105734734.72131713	105734734.72131713	105734734.72131713	31751374.999378882
241.142_C13H20O4_3.35_1376	11455244.844261562	15016312.5	11146451.477351435	10508113.054254852	12001795.811570419	17627442.205419283	11825532.137805074	6629017.031338141	10675390.130417915	10905088.172937317	11876144.354713187	11876144.354713187	11876144.354713187	11876144.354713187	13818256.718264924	10910920.803884674	11455244.844261562	11455244.844261562	11455244.844261562	11455244.844261562	12001795.811570419	65430529.037623905	106885299.19241868	106885299.19241868	106885299.19241868	106885299.19241868	41454770.154794775
241.142_C13H20O4_2.48_1731	14099334.477681948	11472676.495323345	15224434.5	12744705.270876331	9599723.207811106	11380317.323119907	12758495.764805092	9528617.024209961	9729933.946038418	12133283.619021669	11837582.001096236	11837582.001096236	11837582.001096236	11837582.001096236	11246178.765245369	12108690.88309984	11472676.495323345	11472676.495323345	11472676.495323345	11472676.495323345	11380317.323119907	72799701.71413001	106538238.00986612	106538238.00986612	106538238.00986612	106538238.00986612	33738536.295736104
241.141_C13H20O4_4.3_1985	20637378.485449586	6847658.45594552	10640272.084615938	6804641.33877025	11419550.558416083	2906528.7159438613	17228904.677177608	11481062.0	9956598.751800045	11061268.519430222	10880288.340902098	10880288.340902098	10880288.340902098	10880288.340902098	10518327.98384585	10298435.418207992	10640272.084615938	10640272.084615938	10640272.084615938	10640272.084615938	11419550.558416083	66367611.116581336	97922595.06811889	97922595.06811889	97922595.06811889	97922595.06811889	31554983.951537553
241.105_C12H16O5_2.98_1744	10394428.604216691	7057085.584375396	8420117.039515337	10338268.037984155	10525584.696923224	12602006.155357646	9750780.339091145	11481062.0	11623732.08102661	9885782.224519698	10243673.837610023	10243673.837610023	10243673.837610023	10243673.837610023	10959457.063790672	10366348.321100423	10394428.604216691	10394428.604216691	10394428.604216691	10394428.604216691	10525584.696923224	59314693.347118184	92193064.5384902	92193064.5384902	92193064.5384902	92193064.5384902	32878371.191372015
240.232_C15H29NO_4.76_413	15067714.499999998	16358855.186600585	11429724.167649074	14882924.377850909	1995811.4017696609	4809413.821711025	6406565.608863199	17925221.042593405	12650886.977810321	14719221.042084048	11280790.787205352	11280790.787205352	11280790.787205352	11280790.787205352	4403930.277447962	14975319.438925453	12650886.977810321	12650886.977810321	12650886.977810321	12650886.977810321	4809413.821711025	88315326.25250429	101527117.08484817	101527117.08484817	101527117.08484817	101527117.08484817	13211790.832343886
240.092_C12H16O3P_2.79_241	10364252.858208677	18055391.81997459	5715203.611716113	8800208.206102967	206400469.20851666	116340513.81514546	9582087.913995862	6794662.856334875	7365866.5	9515930.975389536	43268739.6433328	43268739.6433328	43268739.6433328	43268739.6433328	110774356.97921932	8083037.353051484	9582087.913995862	9582087.913995862	9582087.913995862	9582087.913995862	116340513.81514546	57095585.85233722	389418656.7899952	389418656.7899952	389418656.7899952	389418656.7899952	332323070.93765795
239.2_C15H26O2_5.69_1535	7699144.921730843	14335164.24398836	16091478.046066392	12663278.301354632	14205331.098893585	7680719.0	13551250.115725353	15649917.23654267	4811309.18678324	11875048.65607769	11854176.905676119	11854176.905676119	11854176.905676119	11854176.905676119	11812433.404872978	13499221.272671495	13551250.115725353	13551250.115725353	13551250.115725353	13551250.115725353	13551250.115725353	71250291.93646614	106687592.15108508	106687592.15108508	106687592.15108508	106687592.15108508	35437300.214618936
239.237_C16H30O_7.65_186	28565138.10076162	79206034.76408331	32596213.446170192	9033498.252593437	5375610.75905199	11391493.6188169	6249982.198780204	11481062.0	3306072.9070780473	27364669.911781102	20800567.338592857	20800567.338592857	20800567.338592857	20800567.338592857	7672362.192216364	20023100.05038081	11391493.6188169	11391493.6188169	11391493.6188169	11391493.6188169	6249982.198780204	164188019.4706866	187205106.0473357	187205106.0473357	187205106.0473357	187205106.0473357	23017086.576649092
239.236_C16H30O_7.23_1893	27990409.70278883	15016312.5	26190064.273166727	33780916.34012191	6217122.557841838	3434799.3191407584	1699907.7088672717	11792531.846121356	6312660.774255136	20180482.572742328	14714969.446922649	14714969.446922649	14714969.446922649	14714969.446922649	3783943.1952832895	20603188.386583365	11792531.846121356	11792531.846121356	11792531.846121356	11792531.846121356	3434799.3191407584	121082895.43645397	132434725.02230383	132434725.02230383	132434725.02230383	132434725.02230383	11351829.585849868
239.201_C15H26O2_6.67_3681	15067714.5	14149641.909549905	13413687.341499384	16134402.604050213	10914131.241884463	5069703.125837886	7615228.093666444	9160470.844206773	11624678.224443281	13258432.570624927	11461073.098348707	11461073.098348707	11461073.098348707	11461073.098348707	7866354.153796263	13781664.625524644	11624678.224443281	11624678.224443281	11624678.224443281	11624678.224443281	7615228.093666444	79550595.42374957	103149657.88513836	103149657.88513836	103149657.88513836	103149657.88513836	23599062.46138879
239.162_C12H24O3_2.88_3422	8007010.28751612	5858968.043686348	7828214.484923755	13525361.722582888	7800355.4090405805	10569498.190259913	8560582.148957917	12645987.948109753	7365866.500000001	9205234.831136478	9129093.85945303	9129093.85945303	9129093.85945303	9129093.85945303	8976811.916086137	7917612.386219937	8007010.28751612	8007010.28751612	8007010.28751612	8007010.28751612	8560582.148957917	55231408.986818865	82161844.73507726	82161844.73507726	82161844.73507726	82161844.73507726	26930435.748258412
239.149_C10H22O6_1.97_2436	7680719.0	7680719.0	67394806817136.0	7680719.0	7680719.0	7680719.0	7680719.0	82779102636880.0	267050842103810.0	69537462433330.5	46358310849126.664	46358310849126.664	46358310849126.664	46358310849126.664	7680719.0	33697407248927.5	7680719.0	7680719.0	7680719.0	7680719.0	7680719.0	417224774599983.0	417224797642140.0	417224797642140.0	417224797642140.0	417224797642140.0	23042157.0
239.128_C11H16N3O3_2.72_866	15067714.5	15137174.723214727	12357084.77762395	11771708.768300183	7243850.4646565	7213783.6001913855	10277926.030783156	12525518.314232452	9284853.059920125	12690675.690548575	11208846.026546942	11208846.026546942	11208846.026546942	11208846.026546942	8245186.69854368	12441301.5459282	11771708.768300183	11771708.768300183	11771708.768300183	11771708.768300183	7243850.4646565	76144054.14329144	100879614.23892248	100879614.23892248	100879614.23892248	100879614.23892248	24735560.09563104
239.127_C13H18O4_3.65_928	17771363.545284405	5816236.5979158785	6390491.579609943	13431034.500000002	9138008.209621703	18733284.697337903	6634352.393848343	3991396.072070652	10220924.833274405	9603574.521359215	10236343.603218138	10236343.603218138	10236343.603218138	10236343.603218138	11501881.766935984	8305708.206442174	9138008.209621703	9138008.209621703	9138008.209621703	9138008.209621703	9138008.209621703	57621447.12815529	92127092.42896324	92127092.42896324	92127092.42896324	92127092.42896324	34505645.30080795
239.126_C13H18O4_4.33_1335	10537869.601307767	11021476.7380122	9253803.48579312	2686456.490968681	13317613.7027044	10335291.27295684	12536125.425610656	11481062.0	9609566.127246492	9098372.407221377	10086584.982733348	10086584.982733348	10086584.982733348	10086584.982733348	12063010.133757299	10073717.864277128	10537869.601307767	10537869.601307767	10537869.601307767	10537869.601307767	12536125.425610656	54590234.44332826	90779264.84460014	90779264.84460014	90779264.84460014	90779264.84460014	36189030.401271895
239.089_C10H16O5_5.54_2456	11291654.449171785	44496560.29431896	4090459.884245211	13431034.5	179959524.05287093	112054976.24894206	22996771.839714497	3271304.672007542	7056223.949408968	13939539.624858743	44294278.876742214	44294278.876742214	44294278.876742214	44294278.876742214	105003757.38050918	9173939.199290376	13431034.5	13431034.5	13431034.5	13431034.5	112054976.24894206	83637237.74915245	398648509.8906799	398648509.8906799	398648509.8906799	398648509.8906799	315011272.14152753
239.089_C10H16O5_4.91_2060	15067714.5	25880604.775720946	7289531.302053118	6666770.253156539	93796854.88166842	57901565.44645061	12240131.584319625	2377488.438489994	5815120.933390045	10516205.033801774	25226198.012805477	25226198.012805477	25226198.012805477	25226198.012805477	54646183.97081289	6978150.777604829	12240131.584319625	12240131.584319625	12240131.584319625	12240131.584319625	57901565.44645061	63097230.202810645	227035782.1152493	227035782.1152493	227035782.1152493	227035782.1152493	163938551.91243866
239.089_C10H16O5_4.21_1606	15067714.5	19425173.16655946	3455226.4868946	4543228.823960154	94621021.27659692	34718868.497559935	23094421.176977184	2158904.043464595	2350434.6824789243	7833446.950559623	22159443.628276866	22159443.628276866	22159443.628276866	22159443.628276866	50811436.98371134	3999227.655427377	15067714.5	15067714.5	15067714.5	15067714.5	34718868.497559935	47000681.703357734	199434992.65449178	199434992.65449178	199434992.65449178	199434992.65449178	152434310.95113403
239.089_C10H12N3O4_3.5_1482	15067714.5	21567363.76052746	1052910.6647366763	1958896.0970304583	121726847.362997	46221575.97995956	11197505.353802798	1236233.329803448	3054468.828124399	7322931.196703739	24787057.319664642	24787057.319664642	24787057.319664642	24787057.319664642	59715309.56558645	2506682.4625774287	11197505.353802798	11197505.353802798	11197505.353802798	11197505.353802798	46221575.97995956	43937587.18022244	223083515.8769818	223083515.8769818	223083515.8769818	223083515.8769818	179145928.69675934
239.089_C10H12N3O4_2.79_1443	7778327.621057178	16796613.118411895	7603586.086960645	5490004.540990296	209427897.18825233	94605573.36385204	8166570.630382535	6462871.439819185	7365866.5	8582878.217873199	40410812.27663623	40410812.27663623	40410812.27663623	40410812.27663623	104066680.3941623	7484726.293480323	7778327.621057178	7778327.621057178	7778327.621057178	7778327.621057178	94605573.36385204	51497269.3072392	363697310.48972607	363697310.48972607	363697310.48972607	363697310.48972607	312200041.1824869
239.089_C10H12N3O4_2.34_1371	7474442.874239642	21780860.514428996	6087678.280103315	13431034.5	23976447.968414657	13876674.091161175	11074256.180528227	2753569.40444448	4830245.220645255	9392971.798976948	11698356.559329526	11698356.559329526	11698356.559329526	11698356.559329526	16309126.080034688	6781060.577171478	11074256.180528227	11074256.180528227	11074256.180528227	11074256.180528227	13876674.091161175	56357830.79386169	105285209.03396574	105285209.03396574	105285209.03396574	105285209.03396574	48927378.240104064
238.179__4.73_5365	4714896.271752296	17699759.980792683	7429322.725940401	8210879.865898028	9083097.469101124	7680719.0	9628952.306908397	4487450.103192182	8357188.3992715515	8483249.557807855	8588029.569206294	8588029.569206294	8588029.569206294	8588029.569206294	8797589.592003174	7820101.295919214	8210879.865898028	8210879.865898028	8210879.865898028	8210879.865898028	9083097.469101124	50899497.34684713	77292266.12285665	77292266.12285665	77292266.12285665	77292266.12285665	26392768.776009522
238.108_C12H15NO4_2.93_1122	15067714.5	16755972.494372433	10669768.99798182	19653588.694601823	207173.80554558066	3192610.4785089465	3194231.353202778	31666845.877811123	21516632.707315456	19221753.87868044	13547170.989926662	13547170.989926662	13547170.989926662	13547170.989926662	2198005.2124191015	18204780.594487127	15067714.5	15067714.5	15067714.5	15067714.5	3192610.4785089465	115330523.27208266	121924538.90933996	121924538.90933996	121924538.90933996	121924538.90933996	6594015.637257305
237.221_C16H28O_7.21_2304	33518257.242644634	14831740.176508307	56966179.761674315	23306752.06170162	8887799.5	5628295.439815678	4314611.324702864	15384492.933786737	4062482.363198524	24678317.42325236	18544512.311559185	18544512.311559185	18544512.311559185	18544512.311559185	6276902.0881728465	19345622.49774418	14831740.176508307	14831740.176508307	14831740.176508307	14831740.176508307	5628295.439815678	148069904.53951415	166900610.80403268	166900610.80403268	166900610.80403268	166900610.80403268	18830706.26451854
