index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
399.308_C19H38N6O3_7.02_103	8618978.96564081	155658658.23569155	39451827.266551904	20449039.74327691	21491418.85392563	26858142.5481481	224648728.71903813	129766171.56848374	43748365.6275348	51939256.82082706	24827962.0450382	180819122.03362092	34378450.20935174	87786109.16976047	92703841.41816883	75031587.98620643	107828315.44642623	56811183.84163988	107828315.44642623	56811183.84163988	75031587.98620643	30850954.40630041	69862682.99529377	41600096.44704335	129766171.56848374	39451827.266551904	129766171.56848374	39451827.266551904	41600096.44704335	29603206.12719497	927038414.1816883	1050442231.8068899	539141577.2321311	511300654.5747589	539141577.2321311	511300654.5747589	1050442231.8068899	123403817.62520164
399.272_C22H38O6_6.41_3104	42914230.5220101	171629492.31228393	17298928.00941937	22249029.233638413	85240578.0100132	66021163.532904856	145567799.9410972	106593334.96274972	15138161.110036872	63517159.73584622	14657879.31533503	58477729.77234442	16265200.25646722	99491728.86121067	85675214.56598797	66075886.82681124	97790777.39435586	48456503.178175315	97790777.39435586	48456503.178175315	66075886.82681124	17077567.478869382	75630870.77145903	60997444.754095316	106593334.96274972	58477729.77234442	106593334.96274972	58477729.77234442	60997444.754095316	15701680.683252046	856752145.6598797	925062415.5753573	488953886.97177935	436108528.60357785	488953886.97177935	436108528.60357785	925062415.5753573	68310269.91547753
399.25__8.11_4554	34117511.74271361	49963344.13448162	35798220.141656764	33958389.08789358	53622476.873413324	67434291.23465279	127643247.13456623	45804810.44663133	48620387.95498572	59997747.99156911	26251896.67671723	43561589.32891028	39411469.207160465	75833355.79546283	59377659.48240578	53001338.4107725	58297460.50925727	50059048.356058724	58297460.50925727	50059048.356058724	53001338.4107725	37060535.73168925	51792910.50394747	47212599.200808525	45804810.44663133	48620387.95498572	45804810.44663133	48620387.95498572	47212599.200808525	36684929.147527024	593776594.8240578	742018737.750815	291487302.54628634	450531435.2045285	291487302.54628634	450531435.2045285	742018737.750815	148242142.926757
399.24_C18H38O7S_6.07_1004	88511516.38654496	100061394.15904084	55083401.876632735	37737925.78751104	68659352.09687729	118979644.64358586	12054842.70639333	24307364.668563504	33704072.88100239	96452632.0960915	31611097.565332584	25788152.50814592	15847035.40179263	129064017.75299282	71896231.88948688	59847317.89503624	52534608.74161074	63909934.09138375	52534608.74161074	63909934.09138375	59847317.89503624	29725032.90890966	78585434.24171112	46410663.832071885	37737925.78751104	55083401.876632735	37737925.78751104	55083401.876632735	46410663.832071885	32657585.223167486	718962318.8948689	837862450.5305074	262673043.7080537	575189406.8224537	262673043.7080537	575189406.8224537	837862450.5305074	118900131.63563864
399.242__7.45_5690	17645610.57978315	118385405.11999702	17748318.68679798	73805582.67250663	16851916.845431443	34153242.694608174	48245638.95144701	267990814.63197485	1012680825.2827682	67085041.85458841	64543719.16719557	39422560.05389331	422219524.3475091	3264605906.061595	389213445.54801166	390384579.067864	105214610.39114173	548812339.4438207	105214610.39114173	548812339.4438207	390384579.067864	393312412.8674949	43834099.50267016	65814380.51089199	73805582.67250663	64543719.16719557	73805582.67250663	64543719.16719557	65814380.51089199	248012553.51000786	3892134455.4801164	5465384106.950096	526073051.9557086	4939311054.994387	526073051.9557086	4939311054.994387	5465384106.950096	1573249651.4699795
399.239_C15H35N4O6P_4.14_2251	12609950.771361208	68505342.79668938	88974790.17235711	37308522.4878708	69382606.19414978	76084682.90547168	73754992.60499008	56354304.49114677	64793403.59551395	89389132.13615085	76913690.93292196	85804361.6562615	5373350.029105121	45849748.55857167	66670991.228715	60792777.095183	49706622.63041164	66951751.79783373	49706622.63041164	66951751.79783373	60792777.095183	46097241.76135296	71568799.39956993	68943974.49541958	56354304.49114677	76084682.90547168	56354304.49114677	76084682.90547168	68943974.49541958	51050963.041692376	666709912.28715	851098879.332562	248533113.1520582	602565766.1805036	248533113.1520582	602565766.1805036	851098879.332562	184388967.04541183
399.238_C17H30N6O5_4.77_621	9539518.234951552	60568005.791467704	87081893.42149058	30485051.833987977	75392357.16123779	75268035.98897456	31184061.034798495	58455207.807921454	70898407.99322599	86858404.98425163	82613837.33428578	56922508.19523749	71025916.03105375	59180658.765867636	60045065.138619885	61105276.04133946	38046368.940625444	73915779.98618059	38046368.940625444	73915779.98618059	61105276.04133946	63755803.29813837	59874332.27866767	65733206.892346844	31184061.034798495	75268035.98897456	31184061.034798495	75268035.98897456	65733206.892346844	70962162.01213987	600450651.3861989	855473864.5787524	190231844.7031272	665242019.8756253	190231844.7031272	665242019.8756253	855473864.5787524	255023213.1925535
398.362_C24H47NO3_6.4_2992	267324.8839218794	151915248.62698403	6194690.273118967	7992048.100263035	247625550.73231876	32123317.49456469	109523974.90464649	109225619.91818525	75355272.38153659	133184609.87473637	19085162.253490258	119309831.55624633	14111991.06238423	42953723.82872684	95232389.20934495	76347740.42079456	75784843.28680013	76660461.05079144	75784843.28680013	76660461.05079144	76347740.42079456	29136118.449418526	109374797.41141587	59154498.105131716	109225619.91818525	42953723.82872684	109225619.91818525	42953723.82872684	59154498.105131716	16598576.657937244	952323892.0934496	1068868365.8911238	378924216.4340007	689944149.457123	378924216.4340007	689944149.457123	1068868365.8911238	116544473.7976741
398.232_C24H31NO4_7.17_3616	20127268.227342043	112031821.48514378	56241980.384531654	13671264.524933636	116885910.63812326	63393110.681362346	125318464.52818078	73990134.35068798	30867894.367604584	128635962.21085228	15828292.14077324	103732548.51654546	11704823.24569474	96071142.097504	89642834.31202736	69178615.52851999	69027790.62325764	69262407.14255461	69027790.62325764	69262407.14255461	69178615.52851999	18018068.56975155	99901845.30702473	68691622.51602516	73990134.35068798	63393110.681362346	73990134.35068798	63393110.681362346	68691622.51602516	14749778.332853438	896428343.1202736	968500617.3992798	345138953.1162882	623361664.2829915	345138953.1162882	623361664.2829915	968500617.3992798	72072274.2790062
397.414_C23H50N5_7.06_4496	19019342.581620622	51600458.581425674	36073824.00735425	38134726.26111429	70434747.41639628	16761557.514531495	116356980.90284623	79348445.03124775	40297591.33264018	123389957.52747202	31287795.12748951	244350701.94620094	30662421.262111444	35022086.30969453	79235810.18187897	66624331.12872467	60891990.67165091	69808964.71598785	60891990.67165091	69808964.71598785	66624331.12872467	35095633.49583886	61017602.99891098	39216158.796877235	51600458.581425674	36073824.00735425	51600458.581425674	36073824.00735425	39216158.796877235	34711260.6943019	792358101.8187897	932740635.8021454	304459953.35825455	628280682.4438906	304459953.35825455	628280682.4438906	932740635.8021454	140382533.98335543
397.382_C29H48_8.33_873	7352762.177441005	58471590.28189687	48573540.07235689	58455620.557264626	85558863.40093505	33592780.014521144	67019013.53607978	59845829.9406333	87564898.10757235	169041511.29449585	43888374.25707558	88971887.48376583	45970114.47063633	38140820.34027322	65656859.854239896	63746257.56678199	50228963.29866312	71255865.4935147	50228963.29866312	71255865.4935147	63746257.56678199	58969751.84813722	59158710.11126508	58463605.41958074	58471590.28189687	48573540.07235689	58471590.28189687	48573540.07235689	58463605.41958074	52212867.51395048	656568598.5423989	892447605.9349478	251144816.49331558	641302789.4416323	251144816.49331558	641302789.4416323	892447605.9349478	235879007.3925489
397.329_C20H40N6O2_8.04_569	9164236.875843951	200937771.34976673	50202376.21280881	20121247.524248883	178125961.85754725	15868913.700516814	214650112.57639048	156092606.1892507	58691458.564230435	104486809.76834126	20635562.46852607	161945285.48956507	15869655.16630253	48589308.82715931	114006338.28471904	89670093.32646418	120193194.90310016	72712814.6727775	120193194.90310016	72712814.6727775	89670093.32646418	28829480.930826977	130289707.97879598	54446917.38851962	156092606.1892507	50202376.21280881	156092606.1892507	50202376.21280881	54446917.38851962	20378404.996387474	1140063382.8471904	1255381306.5704985	600965974.5155008	654415332.0549976	600965974.5155008	654415332.0549976	1255381306.5704985	115317923.72330791
397.294_C23H40O5_6.6_1732	35025327.86015792	67057281.27076814	81989892.15039049	20225127.04951454	133669673.66465865	19257883.544346824	111738348.77278997	61634776.05931326	17084273.0159663	123625987.68699497	21780084.01582626	115977569.56017314	10547852.912133344	65437098.488561355	81541383.90581547	63217941.14654251	59136172.20250876	65485590.5598946	59136172.20250876	65485590.5598946	63217941.14654251	17409334.248360112	74523586.71057932	63535937.27393731	61634776.05931326	65437098.488561355	61634776.05931326	65437098.488561355	63535937.27393731	18654700.03274042	815413839.0581547	885051176.0515952	295680861.0125438	589370315.0390514	295680861.0125438	589370315.0390514	885051176.0515952	69637336.99344045
397.163_C23H24O6_5.2_3529	18135351.940418072	22934449.035880137	35576752.98208717	13360029.250275232	76190914.20873533	14662027.359826718	9132224.571219778	169173815.65553704	60730841.570436805	79400457.18191989	87564057.51575436	112721827.86522132	72389197.47540432	84754742.91494885	62268256.37157942	61194763.53769036	46547174.090666056	69332313.23048164	46547174.090666056	69332313.23048164	61194763.53769036	58511031.45296767	55883833.595411256	66560019.522920564	18135351.940418072	76190914.20873533	18135351.940418072	76190914.20873533	66560019.522920564	66560019.522920564	622682563.7157942	856726689.527665	232735870.45333028	623990819.0743347	232735870.45333028	623990819.0743347	856726689.527665	234044125.8118707
396.332_C18H43N4O5_6.0_2914	9714853.096236791	514235165.05209696	35253908.53412617	51689234.909074455	63301890.493676715	50802606.14167211	105423957.94823062	172895158.61692068	8146747.404680057	98354919.81148998	5102025.743517706	85709731.19394499	9214886.554043917	43619161.2225208	117931135.2110916	89533160.48015942	170791673.9245119	44389541.8999636	170791673.9245119	44389541.8999636	89533160.48015942	18538223.652829032	74505810.84381086	51245920.52537328	105423957.94823062	43619161.2225208	105423957.94823062	43619161.2225208	51245920.52537328	8680816.979361987	1179311352.110916	1253464246.7222319	853958369.6225595	399505877.09967244	853958369.6225595	399505877.09967244	1253464246.7222319	74152894.61131613
395.449__8.92_6227	149159435.7447166	89471796.82654823	54432936.25866777	18220252.35727303	95086370.54791887	19512033.427733596	101636999.13428369	49699510.24569706	95898030.95778698	179038242.66814926	18854171.571949236	96985202.41095667	49378161.96687274	27413787.675655983	86243631.49403277	74627637.98530069	81637598.86170374	70733215.2761879	81637598.86170374	70733215.2761879	74627637.98530069	45587654.21347049	92279083.68723355	71952366.542608	89471796.82654823	54432936.25866777	89471796.82654823	54432936.25866777	71952366.542608	34116166.76941098	862436314.9403276	1044786931.7942096	408187994.3085187	636598937.4856911	408187994.3085187	636598937.4856911	1044786931.7942096	182350616.85388196
395.367_C29H46_9.64_2202	33956546.23825213	317422211.3989841	22728545.74264022	538160085.6960803	50939956.64797273	19353545.474356204	24014886.38256642	248396651.84704718	52434085.986873314	46319082.90554067	43055883.64836511	26114352.99832621	94276967.95113786	7318481.563980067	79656426.1199666	108892234.60586591	232390076.312586	40282322.54657693	232390076.312586	40282322.54657693	108892234.60586591	181981755.82061416	30035449.618289173	44687483.27695289	248396651.84704718	43055883.64836511	248396651.84704718	43055883.64836511	44687483.27695289	73355526.96900558	796564261.1996659	1524491284.4821227	1161950381.56293	362540902.9191924	1161950381.56293	362540902.9191924	1524491284.4821227	727927023.2824566
395.367_C29H46_8.94_1550	26447928.411777716	117437023.83443375	14951754.489062786	119148169.00023589	79882201.35750726	2525423.6034159306	116766109.64550637	103213819.43306503	10855116.574213931	59255832.52217314	11076805.377104918	77272271.96897885	99680427.05748907	4648946.325241072	60240131.15911619	60225844.97144326	96602610.06500375	40016531.030576326	96602610.06500375	40016531.030576326	60225844.97144326	60190129.50226095	68264052.245576	68264052.245576	116766109.64550637	14951754.489062786	116766109.64550637	14951754.489062786	68264052.245576	55378616.217296995	602401311.591162	843161829.6002057	483013050.32501876	360148779.27518696	483013050.32501876	360148779.27518696	843161829.6002057	240760518.0090438
395.367_C29H46_7.18_550	532358.0077991592	70422105.33511953	115239672.16089413	46843879.89280738	94589380.67115416	1598357.518160402	62175661.6719232	64303389.66072047	61633800.92307796	111543540.78607464	51284141.01810211	53102965.97606647	47970073.484327644	16139053.801169852	58964648.5589082	56955598.636242665	48855478.91367395	61455665.14878082	48855478.91367395	61455665.14878082	56955598.636242665	51932973.82957877	63239525.66632183	57368383.44957222	62175661.6719232	53102965.97606647	62175661.6719232	53102965.97606647	57368383.44957222	49627107.25121488	589646485.589082	797378380.9073973	244277394.56836975	553100986.3390274	244277394.56836975	553100986.3390274	797378380.9073973	207731895.3183151
395.366_C27H48_7.82_2267	11828531.864295881	218085964.26095167	50887945.66480146	38650786.93188402	40629424.91660291	8282653.955387113	122338018.30800799	29468526.100046113	149460573.09925228	291958239.66391385	48978288.07763831	12646661.520991158	112094837.98697153	16356332.18977693	80248229.8444775	82261913.18146579	84074365.49303712	81254995.23059283	84074365.49303712	81254995.23059283	82261913.18146579	87296121.52393654	35048975.50832451	44803856.49712061	38650786.93188402	48978288.07763831	38650786.93188402	48978288.07763831	44803856.49712061	80536563.03230491	802482298.4447751	1151666784.5405211	420371827.4651856	731294957.0753355	420371827.4651856	731294957.0753355	1151666784.5405211	349184486.09574616
395.365__5.83_5013	50531734.46301568	137077976.88704878	34121031.58057612	37684026.324591585	58771825.1494734	92498910.0092371	199483717.54431874	79382731.22618753	25010659.71664184	89512852.78139545	3128507.844871779	82371287.51943603	11342972.781179622	80668487.01012927	90442055.4170818	70113337.20272163	100832037.28903246	53047392.71032673	100832037.28903246	53047392.71032673	70113337.20272163	19291541.666821204	81519887.26478265	69077278.18783046	79382731.22618753	58771825.1494734	79382731.22618753	58771825.1494734	69077278.18783046	18176816.248910733	904420554.1708181	981586720.8381028	504160186.4451623	477426534.3929406	504160186.4451623	477426534.3929406	981586720.8381028	77166166.66728482
395.357_C17H44N7O3_7.04_1150	80051370.63118798	187018483.19385806	46112112.94776986	34058903.106550045	65154364.77049233	27481765.365571	57967219.72654384	198429958.70255214	43279124.84290103	53232605.78855718	63267105.400833756	212379178.49592242	27482877.211826835	190826660.4351321	111865372.00575869	91910123.61569275	111505187.0721384	81023977.25100072	111505187.0721384	81023977.25100072	91910123.61569275	42022002.64052791	72602867.70084015	60617162.5636888	80051370.63118798	53232605.78855718	80051370.63118798	53232605.78855718	60617162.5636888	38669013.97472554	1118653720.057587	1286741730.6196985	557525935.360692	729215795.2590065	557525935.360692	729215795.2590065	1286741730.6196985	168088010.56211165
