index	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_leg	GROUP_MEAN_Sex_male	GROUP_MEAN_Body_side_right	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_leg	GROUP_MEDIAN_Sex_male	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_leg	GROUP_SUM_Sex_male	GROUP_SUM_Body_side_right	GROUP_SUM_DESCRIPTION_2_psoriasis
605.423_C29H64N5O3Se_6.65_354	1397214.6603523854	2016861.9868288254	2585657.463767429	1878062.7195080977	1985514.688514335	2907951.796665791	3095289.134456272	3082488.625867125	3156139.700013088	3097746.342233933	1094409.8580462257	3771345.106606553	3067249.8815518483	2736641.236790337	1879193.8724729242	1422008.514869316	1552825.389639481	1976884.0798417227	2228919.5414079474	3606232.2841887036	1268715.097377141	2284641.5034897374	2062980.5842772042	2233733.7583628376	2446766.9735892685	2256554.2316686795	2597745.0157441967	3781035.5071618864	4182527.1644983995	5404171.058093507	3235726.601354917	2568583.5925961733	2568583.5925961733	2568583.5925961733	2568583.5925961733	2123821.586757011	3090117.484050529	2365704.238539503	2365704.238539503	2365704.238539503	2365704.238539503	2001188.3376715803	38828719.216259	77057507.7778852	77057507.7778852	77057507.7778852	77057507.7778852	38228788.561626196
605.402_C31H58N4O5_7.45_2808	3402629.4376383317	1737410.306736072	1901857.7094423736	2152021.653185565	1137157.354945224	3052260.955837017	1467074.180348635	1811950.6147325772	3604248.402213123	2087218.288398106	5501634.919754959	2825945.0509146573	2975275.640653995	1430990.6253294556	3100961.198201894	1994237.3705560616	1087758.4281962018	1180271.61565886	4195778.279467918	3369135.672736384	2577691.2326461207	1322838.1642436895	2947556.890344999	3002902.7856770703	3041811.7427141345	3895118.862650588	2718707.090056139	4670039.028897826	1971890.7268451597	2641212.899746665	3042493.251107169	2626852.904292327	2626852.904292327	2626852.904292327	2626852.904292327	2349759.339749098	2994684.3165295664	2679959.994901402	2679959.994901402	2679959.994901402	2679959.994901402	2073129.5118708133	36509919.013286024	78805587.1287698	78805587.1287698	78805587.1287698	78805587.1287698	42295668.11548376
605.347_C22H44N12O8_5.32_1334	1592472.0603446197	1119526.094165737	1797343.6876906392	1593680.5103055735	783001.1819301734	775541.4327200009	4592017.581524405	3790741.1529883514	2572020.3765707687	3494151.6049002763	2486000.134480215	3074375.9952830495	1397695.6469291537	1936433.654265451	1949139.5353271128	2193094.4701194474	1944880.6935415517	2247112.8465654184	2524444.7598307272	2225035.4951670934	2731301.6360388715	612978.8178341809	1669787.4835682604	3663337.7712184675	3191559.021799771	3960156.2644912233	2124978.6641719285	3847382.0186719443	1824948.0180561703	2324426.2513806303	2725212.4582381244	2334652.1620627074	2334652.1620627074	2334652.1620627074	2334652.1620627074	2074278.6312790948	2799410.3775568884	2209064.9826432704	2209064.9826432704	2209064.9826432704	2209064.9826432704	1947010.1144343321	32702549.498857494	70039564.86188123	70039564.86188123	70039564.86188123	70039564.86188123	37337015.363023706
605.22_C26H32N6O11_2.85_1359	2019312.8385038995	1406222.9749035102	1347882.1599009293	2196998.225971076	1833650.504264256	2103768.9118816787	2434350.8027439737	2360192.7211635467	2428255.025232252	2424027.1429710547	2136535.109411569	2713004.5456080483	2156284.856520376	1560375.5956857891	2650453.155893509	2179938.55603873	2120713.369272267	2717081.280161694	3031682.6561215394	2924555.893352538	3519327.989532448	1357705.2941502978	1766806.6956642373	3038378.770913229	2645376.397011785	2858555.1677442747	1437084.3152980607	977767.6264640016	4879532.757806356	2601716.9306626143	2607248.953870973	2327584.609028318	2327584.609028318	2327584.609028318	2327584.609028318	2141141.7124665477	2623546.6638371996	2278595.4735673117	2278595.4735673117	2278595.4735673117	2278595.4735673117	2146409.9829659723	31286987.446451675	69827538.27084954	69827538.27084954	69827538.27084954	69827538.27084954	38540550.82439786
604.446_C31H61N3O8_7.62_1627	954478.5097863694	2125076.5028946563	2361695.5710923765	1979867.0961355502	1878314.1770440482	2989842.0035292143	3135317.7349004257	2295867.3001080207	2554810.0618770323	3269149.6811158573	1604706.024002614	3385554.6311356034	2280342.8131196797	2663272.254558677	1903447.5928029672	839303.6129138711	1713822.8387274805	1556915.848351718	1725992.2086631143	2682258.3192821746	1397537.7351003983	1468460.0632869906	2886679.6755686393	1904994.8049206692	2554319.9969258015	2243110.474261867	2545885.6925852047	3089088.35683715	3546079.852065107	5333598.875526223	3000128.447918231	2362326.343637317	2362326.343637317	2362326.343637317	2362326.343637317	1937124.9407833735	2938260.839548927	2288105.0566138504	2288105.0566138504	2288105.0566138504	2288105.0566138504	1904221.1988618183	36001541.375018775	70869790.30911951	70869790.30911951	70869790.30911951	70869790.30911951	34868248.934100725
604.417_C20H53N13O8_7.69_2700	1062172.8532211843	4350677.698967089	1644023.3848426226	1584166.1801061393	807720.2991718673	1540989.9020950182	5275011.406634196	4423315.805639071	1578152.0473198679	1915858.4757861593	2653362.0931332745	1172860.2650835963	1037610.6988800293	1642879.9342203196	4714726.400136842	1937922.6659889363	1774215.559399269	4116136.957478566	4350371.541802497	1225740.7974633097	2466117.9948293446	955417.9373630622	3539710.278352576	3537934.798735186	4557497.300825253	2282232.3478460936	3247224.6547200424	2822002.5049433038	7877132.763716293	6571268.084969473	3523248.339043554	2888815.1211223495	2888815.1211223495	2888815.1211223495	2888815.1211223495	2465859.6425082134	3180856.3916479396	2374175.171337719	2374175.171337719	2374175.171337719	2374175.171337719	1856069.1126941028	42278980.06852265	86664453.63367048	86664453.63367048	86664453.63367048	86664453.63367048	44385473.56514784
604.413__6.72_4556	3481599.391875871	2527387.4755532173	3349923.1528268163	1060790.6073293732	783800.6799550646	2992227.9200261906	2935120.8167841816	1175701.0199325967	2320684.788834502	3376872.700153573	2272908.212699882	2577188.9649103624	1517126.4162677398	1837708.8575112475	1720038.6474485595	1851803.618650062	2357087.7231720374	2967564.9320125105	2665377.3485264387	1665864.2556041183	2505020.147586198	1329503.417508685	7972379.130924074	2462658.5079342867	3199713.2698331634	2704453.623354387	2494144.7709528594	2207380.655708922	5442691.4449574035	4618051.223042416	3383158.463081137	2679092.4573958917	2679092.4573958917	2679092.4573958917	2679092.4573958917	2209715.120272394	2848340.7716902886	2499582.4592695287	2499582.4592695287	2499582.4592695287	2499582.4592695287	2338886.25600327	40597901.55697364	80372773.72187676	80372773.72187676	80372773.72187676	80372773.72187676	39774872.16490309
604.389__4.08_5132	1636582.7854918086	1482934.8995139147	1782409.70584507	2940644.27489055	1668509.6189417606	5627547.823796394	2131803.4465599526	2417149.520518898	3953434.380441804	1909923.0397888452	2197735.683345921	1539965.3143344973	3741675.223302574	3751757.6729632444	1806138.6596643834	2136132.4147759965	1206479.561814296	1566293.8662246487	3933873.652100679	3491437.5804325165	2033833.519263442	2084112.7390940867	2794645.5260933735	9753342.762043703	4897964.250934697	3715762.3853896353	3194368.3723161663	3328145.130183283	4111771.5200826596	3004137.656343536	3397693.616666584	2994683.766216411	2994683.766216411	2994683.766216411	2994683.766216411	2726010.532582963	3409791.3553078994	2605897.523306136	2605897.523306136	2605897.523306136	2605897.523306136	2107958.0928270197	40772323.39999901	89840512.98649232	89840512.98649232	89840512.98649232	89840512.98649232	49068189.58649333
604.37_C21H45N15O6_5.75_1447	1306174.3621448707	2554348.533188791	1060833.649976184	1395782.0396990434	1808002.6402388103	2291412.226548601	1682579.9236916462	1523085.9252295333	1533049.662481612	1921154.4736441923	2327393.533946985	952263.1294929412	3022950.612585273	1042647.1843119636	2429544.170215401	1020413.9380371554	1127815.083206439	2473689.1189066544	2421987.889543882	5658958.918726661	3339272.818547006	1654383.0007275508	3644548.4814430294	4653550.360746422	2162203.812010887	5936159.955254291	3607316.7257065694	4809595.320385928	4041042.289423144	9167976.6638699	3710865.757131083	2752337.881464379	2752337.881464379	2752337.881464379	2752337.881464379	2113319.2976865764	3033268.1854934557	2309402.880247793	2309402.880247793	2309402.880247793	2309402.880247793	1745291.2819652283	44530389.085572995	82570136.44393137	82570136.44393137	82570136.44393137	82570136.44393137	38039747.358358376
604.351_C26H53NO14_3.02_3328	1438268.5785885972	2284498.1897044834	1348890.7151416298	2538324.1716647944	1399693.092724886	2343480.429350406	1653197.3143767882	1888439.850969206	2079822.8824109281	2135408.763245866	1858165.7810624493	1746550.7051898767	2520026.735459931	3057080.4413400684	1993769.875484188	1646411.7469838944	2810247.3834158476	3206877.740477185	2415876.498742449	3828947.6700680773	1625740.43472588	2382413.426667905	7456616.391653584	3741929.38221611	3964258.60509771	3044917.901682205	2472077.299277902	3482340.3156207385	5938193.745125747	2982539.3032252975	3435630.84833093	2709500.1790564875	2709500.1790564875	2709500.1790564875	2709500.1790564875	2225413.0662068594	3013728.6024537515	2399144.9627051773	2399144.9627051773	2399144.9627051773	2399144.9627051773	2182160.536057706	41227570.17997116	81285005.37169462	81285005.37169462	81285005.37169462	81285005.37169462	40057435.191723466
604.341_C28H49N3O11_5.31_1668	2345357.1905837012	2097559.9139147117	1956467.4156088044	1730960.1065849613	918225.279794198	2104374.6026207493	3036472.7900342173	2931061.775344799	2685679.015270727	2308616.4034744035	2675319.9114386267	2592064.174503225	1732032.561615961	1882348.2185385977	2558101.8387956857	1899656.1718829959	2107985.90919106	2347828.848344553	3007729.8765668417	3647270.282913334	2645205.5344052855	2324474.2107743477	2605385.3977704425	2673979.815047082	2677895.7989188205	3333696.872901801	2194846.9060125463	2685021.0604434065	3098747.2129580425	3637038.159449976	2885741.80148882	2481380.1085234634	2481380.1085234634	2481380.1085234634	2481380.1085234634	2211805.6465465594	2808041.4178941026	2575083.006649455	2575083.006649455	2575083.006649455	2575083.006649455	2259660.5583934467	34628901.61786584	74441403.2557039	74441403.2557039	74441403.2557039	74441403.2557039	39812501.637838066
603.917_C12H28O7PS9_7.72_734	507582.6151371662	4800494.007479485	1556827.2502686048	1585641.9360163335	843459.6377068149	3053871.3803151892	2895183.8804887524	2253054.384203299	960960.4227704483	4594000.227607104	660166.3046059343	3771051.438672007	2927073.0014415756	3355555.1300571724	914249.5891364589	1414422.2613124852	1576310.2427071484	2229754.0746126976	1200463.1267927554	4792517.160344064	1442560.4373527747	3925445.446196776	5446804.345935306	1808926.0657293329	3553517.337012426	9538732.07212497	2400208.9462629515	4160148.0367863714	2293945.772946203	8331511.764212996	4415801.420579391	2959814.609874521	2959814.609874521	2959814.609874521	2959814.609874521	1989156.7360712728	3965599.737729189	2347077.3596045775	2347077.3596045775	2347077.3596045775	2347077.3596045775	1580976.089361741	52989617.04695269	88794438.29623562	88794438.29623562	88794438.29623562	88794438.29623562	35804821.24928291
603.443_C25H54N12O5_7.64_359	1481468.0908047385	2482377.276586574	2259217.502572418	2234305.8388884403	2023167.0085297306	2942721.8688898603	3448024.36964415	2508776.7987250406	2738467.441162204	3192865.335177627	1557571.0776264244	3302716.1726014307	2535776.7964868783	2511772.84545551	1841256.5810930976	1230139.874680873	1713521.6413337532	1639759.9491588855	1956980.880877854	3307970.806991624	1186277.677692489	2262752.914037934	2742900.296291999	1981827.7389192597	2746757.567687366	3305482.398679214	2533372.344092575	3072611.925843741	3286058.052171688	4846293.42922821	3101011.294430472	2495773.0833977195	2495773.0833977195	2495773.0833977195	2495773.0833977195	2092280.9427092187	3132738.630510684	2510274.8220902756	2510274.8220902756	2510274.8220902756	2510274.8220902756	2128736.423709085	37212135.53316566	74873192.5019316	74873192.5019316	74873192.5019316	74873192.5019316	37661056.96876594
603.376_C28H58N5O4Se_6.99_3168	270531.2848631151	1927977.9807286006	2417350.542982262	2030708.596236983	679791.1001117611	3358482.8896513567	5535694.098981515	2854190.8359052227	931775.9285430802	1514092.3459105154	2165813.040226793	4821400.775248536	1610916.4778006452	2036992.7447759018	2805428.3072765367	618702.6477765796	1543258.9011098838	1365058.6294275408	4930468.7923524855	5860584.952654285	2338283.858722445	3182540.8354252833	4464449.566492666	2166193.007982341	3566125.19315584	5339174.200103263	2582610.6097533065	2838803.8689316823	2161714.2819909966	4695085.964149381	3867047.8055455186	2753806.7419756935	2753806.7419756935	2753806.7419756935	2753806.7419756935	2011646.0329291432	4015287.379824253	2377817.2008523536	2377817.2008523536	2377817.2008523536	2377817.2008523536	2033850.6705064424	46404573.666546226	82614202.2592708	82614202.2592708	82614202.2592708	82614202.2592708	36209628.59272458
603.373_C19H54N13O4Se_5.93_1825	1001812.9957028629	2206432.9816850126	3386231.171750811	2295356.010166543	2465570.0645250916	1285819.307663796	1806090.411253524	3582391.1889724294	2013387.7448924163	4509277.113735742	3557773.3558354396	1468909.895938057	1661346.4066062	1733863.8707570042	2182212.0063590305	1341535.9307796839	2108451.7922502514	1330722.7412598461	3761325.047425422	3664426.9161601425	2268493.005349751	1436062.4018198196	2648850.3856173637	4414964.092115869	1891731.0619834557	2958486.4390780143	2262989.172520601	3364247.4625705476	5813182.702276482	5458802.907008274	3367287.5357024767	2662691.5528019825	2662691.5528019825	2662691.5528019825	2662691.5528019825	2192960.8975349865	3473319.3257714882	2265741.088935176	2265741.088935176	2265741.088935176	2265741.088935176	2145331.899304641	40407450.42842972	79880746.58405948	79880746.58405948	79880746.58405948	79880746.58405948	39473296.155629754
603.338_C20H52N10O6Se_5.36_557	2085862.8283772771	1758936.4538722476	1781442.1523695826	1901061.3290265796	1640817.2872332225	2233596.4462486836	3561904.2815003074	2431365.9705392914	2035107.370827542	2524183.868382843	2498910.3652758254	2633791.1944068004	2389330.387595758	2008871.6184502272	2447165.1628138213	2322392.026267902	2225612.1537142727	2508553.4551605964	3046391.9025736246	3957692.1165420082	2536677.593498737	1990785.1079094745	2504328.3324270393	3106256.4453615462	2550153.9932189644	3089299.490162554	2428872.312209877	2987188.531776407	3350237.404120818	3860267.323886055	2930708.047857091	2546568.496858329	2546568.496858329	2546568.496858329	2546568.496858329	2290475.4628591556	2810489.863091604	2473037.764044823	2473037.764044823	2473037.764044823	2473037.764044823	2274002.089991087	35168496.57428509	76397054.90574987	76397054.90574987	76397054.90574987	76397054.90574987	41228558.3314648
603.336__6.47_5114	1830887.349079699	1656122.5485055856	1053276.2454693906	2774381.1809679084	2501225.9408286586	1635676.5911166277	1986673.1667860353	1614002.042566181	3106029.737991554	2315032.491875471	3924386.0589276603	3970043.348751724	2555744.673619731	1686894.6312350428	1245140.4678060182	1974660.0207461778	2810688.800367134	2261109.7174836285	4350024.1319529	1649589.9275909523	2256241.1957914596	1281081.3435749484	2080121.7359329436	3831792.460868878	5671206.59935294	3801962.450839741	2133586.080786917	4901528.618895455	3190222.6147688874	4990234.734473108	3347470.440676411	2701318.896965112	2701318.896965112	2701318.896965112	2701318.896965112	2270551.201157579	3496092.532804314	2288071.10467955	2288071.10467955	2288071.10467955	2288071.10467955	2194913.638289188	40169645.28811693	81039566.90895337	81039566.90895337	81039566.90895337	81039566.90895337	40869921.62083642
603.314_C25H52N2O10P2_6.98_1233	666999.4582028863	2578134.804629189	2238367.8134780955	1563057.8679884705	1176681.3737748584	3136315.2233619113	3186017.1301992023	2854452.7757708672	2326652.8995583677	4333948.408215181	356092.32051201566	3920116.7255915212	1929300.6352103883	2571344.227979036	1457231.5940961146	277319.56854819524	474568.16948423017	1104639.8047547191	3053630.271005091	3918237.4557859614	1050297.6770266856	2468566.8829137934	3468216.674049586	2650060.933457064	2959907.352483141	4431560.213348889	1968670.9172882184	2971979.687680507	4151991.1957407086	6308436.327989932	3792399.359251941	2518426.546337494	2518426.546337494	2518426.546337494	2518426.546337494	1669111.3377278629	3693227.064917774	2574739.5163041125	2574739.5163041125	2574739.5163041125	2574739.5163041125	1746179.2515994294	45508792.311023295	75552796.39012483	75552796.39012483	75552796.39012483	75552796.39012483	30044004.079101533
603.205_C22H26N12O9_3.21_683	2069408.2717285699	2114341.4351991503	1876743.6978626382	1882155.1393184252	1618610.880314363	2138329.9537924826	2218681.2957623233	2351975.989687485	2276140.501495921	2416616.658058719	2485696.800307324	2411624.9007554585	2409487.1002835603	1996903.2191613489	2460065.4470566213	2200803.1692414153	2267104.2440924803	2175937.602289211	2698543.971993987	3022444.8524453454	2829705.0753630484	2249750.2390141417	2291794.1974142566	2873031.2538319044	2599766.7960727825	2790344.062307846	2467481.9589682175	2476039.8810319593	2901828.254574288	3055644.745250186	2596246.1886154	2387566.7198225153	2387566.7198225153	2387566.7198225153	2387566.7198225153	2248447.073960593	2537903.3385523707	2380731.5449855225	2380731.5449855225	2380731.5449855225	2380731.5449855225	2234215.7673882325	31154954.263384797	71627001.59467545	71627001.59467545	71627001.59467545	71627001.59467545	40472047.33129067
