index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
691.495_C37H70O11_7.59_735	24331065.467286263	32163652.421208378	53836226.58016245	61609841.371962756	47183750.04214097	58993501.09344931	86191717.90578705	54642443.43112541	51618486.613848545	37999234.60271312	34492601.075212225	13349451.583850967	94463274.20017332	9432788.175413935	33994536.46120564	24782700.01245716	51038831.825439304	44942829.43987484	44942829.43987484	40302879.64728618	49582779.23246351	44942829.43987484	26654822.283181496	52727356.5970055	42591492.32242705	42591492.32242705	36245917.838962674	52727356.5970055	42591492.32242705	29388618.236831397	612465981.9052716	719085271.0379975	719085271.0379975	322423037.1782894	396662233.8597081	719085271.0379975	106619289.13272598
691.438_C31H54N12O6_7.87_2187	31525044.65604903	19264759.531289864	16683103.728419608	10804452.922898604	14812946.233641636	34047915.72127926	15918452.314574953	41200104.26464911	187134614.40491813	49603540.96512376	46313857.61675206	61241295.15666305	33630940.68913008	79717513.90126851	68443868.86058453	21980710.151744906	44528615.777770214	45770195.06993669	45770195.06993669	37209602.33027656	54330787.80959682	45770195.06993669	49494932.94643614	32577992.672589555	33839428.20520467	33839428.20520467	32789308.57402096	33839428.20520467	33839428.20520467	53777576.38670756	534343389.33324254	732323121.1189871	732323121.1189871	297676818.64221245	434646302.4767746	732323121.1189871	197979731.78574455
691.368_C27H56N10O6Se_7.03_533	21992648.355903506	37393738.30987159	72298854.88202968	82931809.60721177	52557659.635573655	68215761.67621744	80526134.74651879	35795353.87939758	29295278.92524205	43794766.16053139	15286224.706369404	6952825.407628931	60104552.46613493	96176813.77178499	16316030.255604617	15736618.403425373	56756947.701368116	45960941.94934036	45960941.94934036	51952496.543186314	39969387.355494395	45960941.94934036	13572924.69325708	56331106.050854295	40594252.23520149	40594252.23520149	48176212.89805252	32545316.402319815	40594252.23520149	15511421.554897388	681083372.4164174	735375071.1894457	735375071.1894457	415619972.3454905	319755098.84395516	735375071.1894457	54291698.77302832
690.521_C43H67N3O4_8.5_490	19811260.41088182	10281789.9202951	103362204.75971685	89072017.53443056	93835586.6699002	25533220.92437097	120131468.25016418	28420878.13197815	51890301.78187103	42454498.91166074	30234362.59486225	12435550.514328161	117093241.84699762	165557892.43789595	25924078.780246742	15185223.471380608	72287030.13168027	59451473.55881131	59451473.55881131	70500395.85419214	48402551.263430476	59451473.55881131	20944803.84020444	70481159.65815079	36344430.75326149	36344430.75326149	65763258.22304565	27172478.456112444	36344430.75326149	20554651.125813674	867444361.5801632	951223576.9409809	951223576.9409809	564003166.8335371	387220410.1074438	951223576.9409809	83779215.36081776
690.471__4.99_5927	530104322.24504215	4748015390.305708	749048237.7395281	313986731.24797565	34122879.94725804	46864039.45823905	61047835.23054329	80687992.23844741	33558108.62741839	31146996.025606275	48025598.88430582	34450361.65513261	42301506.631984785	53772686.9164101	11321177.596920153	32955546.118557494	560388060.5511801	428213088.1793173	428213088.1793173	665571060.0266174	190855116.33201718	428213088.1793173	31688171.063729018	57410261.0734767	47444819.171272434	47444819.171272434	50899142.90035796	44582773.04511192	47444819.171272434	33702953.88684505	6724656726.6141615	6851409410.869077	6851409410.869077	5324568480.212939	1526840930.6561375	6851409410.869077	126752684.25491607
689.516_C34H69N6O6P_8.49_184	13495004.302282598	9169609.314063134	60455860.64968874	76127554.63140449	82045915.74136794	46843443.041260585	91003387.85717887	34994536.8265222	87773909.02146637	44124140.05723174	39182550.52905056	18117564.83938647	116621083.03783396	132307570.93978143	17941136.21845532	19687582.12563954	66246834.61834017	55618178.07078837	55618178.07078837	61509786.738683075	49726569.40289366	55618178.07078837	23732208.428132974	68291707.64054662	45483791.54924616	45483791.54924616	60125847.344318114	40918989.93389139	45483791.54924616	18902573.482513003	794962015.4200821	889890849.1326139	889890849.1326139	492078293.9094646	397812555.2231493	889890849.1326139	94928833.7125319
689.298_C24H40N12O12_4.29_1452	12693562.09611026	284205329.05568725	41781242.36499958	36202315.948372066	34745272.87232359	59596518.24497929	119366708.25526701	23527853.036571715	180807474.4481709	36477972.615762	36835610.124443695	85853293.25315432	13585065.437107481	134810125.45480847	61142227.92525886	19436891.954451032	81483286.6525133	73816716.44296673	73816716.44296673	96062078.44747731	51571354.43845615	73816716.44296673	50817005.81432697	39129607.490380794	39308426.244721636	39308426.244721636	61344451.68879901	32654547.700785644	39308426.244721636	48988919.02485128	977799439.8301595	1181067463.0874677	1181067463.0874677	768496627.5798185	412570835.5076492	1181067463.0874677	203268023.2573079
687.497_C30H62N12O6_10.01_3348	55810007.5065327	12977271.938227251	30222276.680135153	21008449.327335157	324774506.8905378	212025147.29718626	176717101.5735309	27871148.26824388	248792989.50523648	18954460.882292084	310148279.13391536	26040562.666203957	204785388.01705527	81280914.8377933	21286577.69009344	29128755.981824484	117934971.8936755	112613989.88725896	112613989.88725896	121487693.40622948	103740286.36828846	112613989.88725896	96651043.86800931	68545461.17216301	43016142.09333393	43016142.09333393	53660738.75199863	43016142.09333393	43016142.09333393	27584659.32401422	1415219662.724106	1801823838.1961434	1801823838.1961434	971901547.2498358	829922290.9463077	1801823838.1961434	386604175.47203726
687.496__9.36_1628	8689293.036278047	28750808.62221686	19404468.453118257	45039921.35557696	41203382.130661465	194805843.87669373	228774461.48036778	20494485.299602184	64269692.41338934	24978499.56442436	10970120.532647671	5230386.694796979	498503887.0877655	152707646.9238087	84688628.94378826	26970722.178539664	110635199.18699193	90967640.53710473	90967640.53710473	67206903.4130626	114728377.66114688	90967640.53710473	31964964.587443143	43121651.74311921	34977095.37643916	34977095.37643916	34977095.37643916	45620207.2959645	34977095.37643916	18970421.355593666	1327622390.2439032	1455482248.5936756	1455482248.5936756	537655227.3045008	917827021.289175	1455482248.5936756	127859858.34977257
687.263_C27H40N10O9_4.88_487	3572514.9760144847	56755060.11671195	97758355.40991937	4369458.519901414	19391798.99309979	25822427.20109637	88426412.60401861	30405150.710503146	80701399.96029533	23039001.32964433	75130386.39135833	103093321.17622852	4288370.4996901695	111916437.20770101	160816577.7392427	31425471.363363333	45537198.96071633	57307009.012424305	57307009.012424305	60265234.54233299	54348783.48251562	57307009.012424305	92616439.16754822	28113788.95579976	44090265.74003764	44090265.74003764	65942723.254035145	30915311.03693324	44090265.74003764	89111853.78379342	546446387.5285959	916912144.1987889	916912144.1987889	482121876.33866394	434790267.86012495	916912144.1987889	370465756.6701929
686.952__8.2_1179	19761883.46935937	19854727.088121433	79995466.78271335	27903244.74446702	25982220.970960278	34760162.742939696	140254195.9967099	67171616.34213741	59254899.55292709	75096981.80935895	47023638.35579623	21935371.441994336	59686332.28155677	34870874.66717915	36827546.59468288	29312585.224757355	53716050.5373692	48730734.254103824	48730734.254103824	49115156.88432342	48346311.623884246	48730734.254103824	33774785.4043077	47062887.11005312	35849210.63093102	35849210.63093102	31387059.705823086	48041223.07380499	35849210.63093102	33070065.909720115	644592606.4484304	779691748.0656612	779691748.0656612	392921255.07458735	386770492.99107397	779691748.0656612	135099141.6172308
686.541_C29H69N10O8_7.59_715	14526586.928257475	26791128.565918434	60863687.43395297	66104362.63132041	49972708.71471112	58961822.66568814	80699166.27089307	50956270.79996568	71317899.69843644	33497426.291888647	27458181.343740266	11138654.842672352	86424720.21213254	60449858.900424756	34227277.69181496	23523432.51862449	55047136.592799135	47307074.09440261	47307074.09440261	44513935.94519613	50100212.243609086	47307074.09440261	24086886.599213015	59705840.78305645	50464489.757338405	50464489.757338405	41735067.503299884	54959046.73282691	50464489.757338405	25490806.931182377	660565639.1135896	756913185.5104418	756913185.5104418	356111487.56156904	400801697.9488727	756913185.5104418	96347546.39685206
686.448__9.75_5027	29152487.493515804	48763093.406656824	51604256.08804252	39199049.53143569	62921679.26046326	64462160.420676254	109120744.81257258	22833532.167269062	30770610.984572206	36685836.80455911	40406698.2392328	52850094.42077122	30431150.0105416	26427209.83853453	24653907.827050157	20416053.548805624	46030984.23490328	43168660.3034187	43168660.3034187	52046800.789278254	34290519.81755915	43168660.3034187	34581688.50896495	37942443.167997405	37942443.167997405	37942443.167997405	44584895.82294481	29791818.752028704	37942443.167997405	32530303.03314148	552371810.8188394	690698564.8546993	690698564.8546993	416374406.31422603	274324158.5404732	690698564.8546993	138326754.0358598
686.412_C31H56ClN9O6_7.03_2054	19849929.83580917	5290556.320726353	99080138.78012303	86274848.58755657	69337883.86905028	57609284.343356	84643728.02857429	37978200.05895599	92493689.81160693	43356261.44905161	19998198.01106687	9131496.496856587	69398355.00608608	109010715.02519698	11277862.994531492	9110987.716283176	64526965.92634112	51490133.52092697	51490133.52092697	53380460.97350994	49599806.06834398	51490133.52092697	12379636.304684531	69368119.43756819	50482772.8962038	50482772.8962038	56347072.65905094	47793742.20115599	50482772.8962038	10204679.74569404	774323591.1160934	823842136.3348315	823842136.3348315	427043687.7880795	396798448.54675186	823842136.3348315	49518545.218738124
685.908__3.64_3543	54411924.018041484	57598688.74742766	46532711.816312976	42462483.91916947	12908449.969030613	108527265.91681415	64765829.63594375	30554213.203914944	27625532.80279938	40965791.29740841	38288403.15972975	21365948.8895517	141162996.08872414	30837811.94847039	180644929.71727267	27150660.748571802	54862808.28033811	57862727.617448956	57862727.617448956	38649175.94584146	77076279.28905645	57862727.617448956	66862485.62878148	44497597.86774123	41714137.608288944	41714137.608288944	39627097.228569075	50472317.91717723	41714137.608288944	32719531.954150774	658353699.3640573	925803641.8791833	925803641.8791833	309193407.5667317	616610234.3124516	925803641.8791833	267449942.51512593
685.583_C38H76N4O6_4.73_2308	67192736.93443827	38257572.04828943	125551451.98901738	40808494.75593091	31962012.501361415	78407202.10367395	275091555.9640269	22367882.178186186	39994860.43192892	22522677.387626816	25569610.00108913	52248372.45329419	67499026.76125047	31000593.52781742	42584673.836818285	35657908.039162934	70054672.21529567	62294789.43211953	62294789.43211953	64682611.07992954	59906967.78430955	62294789.43211953	39015141.08259113	40401677.59392992	40401677.59392992	40401677.59392992	35109792.274825424	54888705.38562828	40401677.59392992	39121290.937990606	840656066.5835481	996716630.9139125	996716630.9139125	517460888.6394363	479255742.2744764	996716630.9139125	156060564.33036453
685.435_C34H66N4O5Se_9.78_194	37327075.26181554	17555142.68678145	109494557.18990126	49767020.457811855	24315823.00753421	17816963.603322964	191563207.39862743	29043907.251400504	12816909.09291683	37873834.405987374	8342507.191302507	37058719.69141837	138432918.54527718	28002135.960132238	20220801.165032476	134506565.38686487	57834124.571792416	55883630.51850794	55883630.51850794	49309798.84994942	62457462.18706646	55883630.51850794	50032148.35865456	33185491.256608024	33051313.47140944	33051313.47140944	32530427.825775303	33185491.256608024	33051313.47140944	28639760.428225424	694009494.861509	894138088.2961271	894138088.2961271	394478390.79959536	499659697.49653167	894138088.2961271	200128593.43461823
685.381__6.3_1470	12722333.2487468	18334708.97434252	74961994.97107036	48712439.69710259	59796715.34807845	37651817.66179403	45836427.66237478	33371118.734440893	56167993.84847193	36275557.342720956	49283556.96925887	94296559.97085865	57159002.1244479	107117177.36501867	77676129.39171655	24413882.135920245	49008940.58155083	52111088.46539776	52111088.46539776	57456642.916219436	46765534.01457609	52111088.46539776	61417532.11693858	47274433.679738685	48997998.333180726	48997998.333180726	48997998.333180726	46909905.75513298	48997998.333180726	63479843.18048771	588107286.9786099	833777415.4463642	833777415.4463642	459653143.3297555	374124272.11660874	833777415.4463642	245670128.46775433
685.017__9.56_2285	21971455.295136042	24858411.232218005	15841338.402658826	19397068.94922434	24648834.667017173	237676677.30192316	287479564.3414797	36610439.38259387	60388667.053878695	10205263.361354146	12094830.807353059	8871991.10180397	626099568.829123	252682697.372835	87581540.037931	28783126.025272816	134821665.51578683	109699467.13511269	109699467.13511269	80029832.72916068	139369101.54106468	109699467.13511269	34332871.99309021	30734425.307405937	26820768.62874541	26820768.62874541	22022951.808120757	48499553.21823628	26820768.62874541	20438978.416312937	1617859986.189442	1755191474.161803	1755191474.161803	640238661.8332855	1114952812.3285174	1755191474.161803	137331487.97236085
684.561_C39H75N2O7_8.5_122	6399640.35356652	8797618.174769301	59127458.607597105	65629672.46985665	65516504.51529567	32040150.199309744	103636376.8057782	23449798.019649085	51661413.16190277	38152047.346753344	36643684.976839475	26448255.98495136	103949119.94218522	155934836.20259124	20178176.774182614	20811923.119684	59524552.98327124	51148542.290932015	51148542.290932015	62594874.55960441	39702210.02225963	51148542.290932015	26020510.21391436	55394435.884749934	37397866.161796406	37397866.161796406	51834275.93102451	27744974.109479412	37397866.161796406	23630089.55231768	714294635.7992549	818376676.6549122	818376676.6549122	500758996.47683525	317617680.17807704	818376676.6549122	104082040.85565744
684.344_C30H53NO16_4.33_3310	49681329.8118599	435537850.2279204	52940974.02182684	38899748.12946547	24250371.169154793	42795441.49350786	95345656.78956333	65055991.04878193	82230732.28352588	21429292.12898447	88012067.47182171	24782380.70427361	43066341.92787306	48813360.03786033	78150405.28756985	32244279.78032824	83337257.42252702	76452263.89464486	76452263.89464486	97133840.8323805	55770686.956909195	76452263.89464486	55797283.31099836	49247344.92486011	49247344.92486011	49247344.92486011	43856554.0836629	51311151.91684337	49247344.92486011	55197342.53394905	1000047089.0703242	1223236222.3143177	1223236222.3143177	777070726.659044	446165495.65527356	1223236222.3143177	223189133.24399343
683.542__9.49_4666	17779548.262220968	29430561.0706474	136888744.6367658	61364335.143285796	43366922.444791436	46979016.05662369	54772524.4477794	18311372.947420362	57324804.419845685	34582972.703862675	27718407.380584832	30265307.20242356	230692410.74560192	44788991.09376133	45444230.095592305	33051452.810498834	64690183.664383866	57047600.09135662	57047600.09135662	40786252.68589205	73308947.4968212	57047600.09135662	34119849.37227488	45884003.57519251	44077956.76927638	44077956.76927638	38974947.57432705	46211623.07610799	44077956.76927638	31658380.006461196	776282203.9726064	912761601.4617059	912761601.4617059	326290021.4871364	586471579.9745696	912761601.4617059	136479397.48909953
683.542_C40H74O8_7.23_1110	3660144.3651848915	3207372.459456277	38341077.58881885	9972695.668169994	65164107.74382165	65322950.94151391	122931601.8705256	17674943.268719215	68586295.64310996	65979693.797452874	45348127.78734185	30756636.28255418	73520445.28677844	74035082.28938465	30250820.21743986	33100139.662107848	50699700.910244696	46740758.42952375	46740758.42952375	52174414.73733839	41307102.12170912	46740758.42952375	34863930.98736093	65243529.34266778	41844602.68808035	41844602.68808035	55256117.76558175	35720608.62546335	41844602.68808035	31928387.972331014	608396410.9229363	747852134.87238	747852134.87238	417395317.8987071	330456816.973673	747852134.87238	139455723.94944373
